time,moving,velocity_smooth,grade_smooth,distance,altitude,grade_adjusted_distance,activity_id,label,mtb
403,True,6.944,0.0,2033.1,686.2,2282.5028597971477,7694819007,1,0
404,True,6.68,-1.1,2039.3,686.2,2288.595026003898,7694819007,1,0
405,True,6.612,-1.9,2046.2,686.0,2295.249909338092,7694819007,1,0
406,True,6.586,-2.5,2053.2,685.9,2301.875950395038,7694819007,1,0
407,True,6.684,-2.2,2060.0,685.7,2308.3727645325935,7694819007,1,0
408,True,6.76,-2.5,2066.9,685.5,2314.9025247557997,7694819007,1,0
409,True,6.854,-1.8,2073.6,685.4,2321.375990066491,7694819007,1,0
410,True,6.892,-0.7000000000000001,2080.7,685.2,2328.4125286112358,7694819007,1,0
411,True,6.924,-0.4,2087.8,685.2,2335.489227062949,7694819007,1,0
412,True,6.948,0.7000000000000001,2094.7,685.3,2342.4712167484263,7694819007,1,0
413,True,6.922,1.1,2101.5,685.3,2349.41978268598,7694819007,1,0
414,True,6.9879999999999995,1.1,2108.5,685.4,2356.5710950035655,7694819007,1,0
415,True,6.9719999999999995,1.8,2115.5,685.5,2363.8865293293393,7694819007,1,0
416,True,6.952,1.4,2122.6,685.6,2371.2106591057486,7694819007,1,0
417,True,7.024,1.4,2129.8,685.8,2378.640093783888,7694819007,1,0
418,True,7.082,1.4,2136.9,685.8,2385.963175554803,7694819007,1,0
419,True,7.04,2.1,2143.7,685.9,2393.162273885192,7694819007,1,0
420,True,7.12,3.9,2151.1,686.0,2401.533347347328,7694819007,1,0
421,True,7.128,5.3,2158.2,686.4,2410.020390401427,7694819007,1,0
422,True,7.054,7.0,2165.1,686.9,2418.85442577952,7694819007,1,0
423,True,6.99,6.7,2171.9,687.4,2427.466775087916,7694819007,1,0
424,True,6.894,6.0,2178.2,687.9,2435.219248737479,7694819007,1,0
425,True,6.754,5.6,2184.9,688.2,2443.329407324465,7694819007,1,0
426,True,6.686,5.1,2191.6,688.5,2451.2838432735066,7694819007,1,0
427,True,6.676,5.9,2198.5,688.9,2459.71225618996,7694819007,1,0
428,True,6.7059999999999995,7.3,2205.4,689.3,2468.6697482232676,7694819007,1,0
429,True,6.796,9.3,2212.2,689.8,2478.2792886881334,7694819007,1,0
430,True,6.802,11.1,2218.9,690.5,2488.561498356338,7694819007,1,0
431,True,6.768,11.5,2225.5,691.4,2498.9211395934867,7694819007,1,0
432,True,6.628,11.7,2231.6,692.2,2508.5456202654973,7694819007,1,0
433,True,6.376,10.6,2237.3,692.7,2517.0793326589273,7694819007,1,0
434,True,6.15,10.2,2242.9,693.3,2525.3439471659026,7694819007,1,0
435,True,6.05,11.9,2249.2,693.9,2535.400487109674,7694819007,1,0
436,True,6.108,13.4,2256.0,694.7,2547.024077907463,7694819007,1,0
437,True,6.344,14.6,2263.3,695.8,2560.2672810570216,7694819007,1,0
438,True,6.66,15.4,2270.6,697.0,2573.950888063002,7694819007,1,0
439,True,6.844,14.5,2277.2,698.0,2585.8197202576835,7694819007,1,0
440,True,6.836,11.2,2283.4,698.9,2595.393310328248,7694819007,1,0
441,True,6.7059999999999995,6.8,2289.6,699.6,2603.266956290035,7694819007,1,0
442,True,6.444,2.9,2295.6,699.8,2609.809098816123,7694819007,1,0
443,True,6.012,-1.6,2300.7,699.6,2614.768546008494,7694819007,1,0
444,True,5.404,-3.6,2304.2,699.5,2618.0072478478905,7694819007,1,0
445,True,5.048,-3.4,2308.6,699.3,2622.094325413909,7694819007,1,0
446,True,4.554,-3.7,2312.3,699.2,2625.509560305392,7694819007,1,0
447,True,3.974,-2.7,2315.4,699.1,2628.4326953606524,7694819007,1,0
448,True,3.387,-2.5,2317.6,699.0,2630.517198488146,7694819007,1,0
449,True,3.118,-1.8,2319.8,699.0,2632.6426110088582,7694819007,1,0
450,True,2.6870000000000003,-0.8,2322.0,698.9,2634.817277058084,7694819007,1,0
452,True,1.7730000000000001,-0.8,2324.3,698.9,2637.0933866208857,7694819007,1,0
453,True,1.7890000000000001,0.0,2326.5,698.9,2639.2933866208855,7694819007,1,0
454,True,1.9460000000000002,-0.9,2329.5,698.9,2642.257450636447,7694819007,1,0
455,True,2.087,-1.6,2332.5,698.9,2645.172974590453,7694819007,1,0
456,True,2.314,-1.6,2335.9,698.8,2648.479673830323,7694819007,1,0
457,True,2.952,-3.0,2339.0,698.7,2651.3791366649984,7694819007,1,0
458,True,3.128,-3.1,2342.2,698.7,2654.372130558857,7694819007,1,0
459,True,3.224,-3.5,2345.6,698.5,2657.495504102715,7694819007,1,0
460,True,3.308,-4.5,2349.0,698.4,2660.5885237828766,7694819007,1,0
461,False,2.618,-4.5,2349.0,698.3,2660.5885237828766,7694819007,1,0
463,True,2.202,-3.8,2353.2,698.2,2664.382435341108,7694819007,1,0
464,False,1.514,-3.2,2353.2,698.0,2664.382435341108,7694819007,1,0
466,True,1.992,-2.2,2359.0,697.9,2669.9275752467074,7694819007,1,0
467,True,2.6029999999999998,-1.7000000000000002,2364.6,697.8,2675.3592588998135,7694819007,1,0
468,True,2.6029999999999998,-1.6,2376.3,697.7,2686.7323480432005,7694819007,1,0
469,True,6.002,-1.5,2383.2,697.5,2693.460901175164,7694819007,1,0
470,True,6.207,-1.7000000000000002,2390.4,697.4,2700.4422017888573,7694819007,1,0
471,True,7.866,-1.6,2398.3,697.3,2708.119171559253,7694819007,1,0
472,True,8.302,-1.5,2406.1,697.2,2715.712143722936,7694819007,1,0
473,True,7.624,-1.8,2414.4,697.0,2723.7307455056234,7694819007,1,0
474,True,7.928,-1.7000000000000002,2422.8,696.9,2731.860943168373,7694819007,1,0
475,True,8.224,-1.4,2431.6,696.7,2740.4526346399366,7694819007,1,0
476,True,8.46,-1.7000000000000002,2440.6,696.6,2749.172421522633,7694819007,1,0
477,True,8.638,-1.4,2449.3,696.5,2757.6657525063592,7694819007,1,0
478,True,8.722,-1.8,2458.0,696.3,2766.082536125557,7694819007,1,0
479,True,8.716,-1.5,2466.4,696.2,2774.273818199252,7694819007,1,0
480,True,8.64,-1.2,2474.8,696.0,2782.5119852029566,7694819007,1,0
481,True,8.478,-1.2,2483.0,696.0,2790.5496023979526,7694819007,1,0
482,True,8.312,-0.6000000000000001,2490.9,695.9,2798.392536501312,7694819007,1,0
483,True,8.116,-1.0,2498.6,695.8,2805.9805121976206,7694819007,1,0
484,True,7.932,-0.7000000000000001,2506.1,695.8,2813.420832831712,7694819007,1,0
485,True,7.756,-0.7000000000000001,2513.5,695.7,2820.7593853854214,7694819007,1,0
486,True,7.532,-0.7000000000000001,2520.6,695.7,2827.7982240803053,7694819007,1,0
487,True,7.35,-0.4,2527.6,695.6,2834.775332770544,7694819007,1,0
488,True,7.188,-0.7000000000000001,2534.5,695.6,2841.6140381981395,7694819007,1,0
489,True,7.084,-0.4,2541.5,695.6,2848.591064840673,7694819007,1,0
490,True,6.998,-0.7000000000000001,2548.5,695.5,2855.528497208731,7694819007,1,0
491,True,6.968,-0.7000000000000001,2555.5,695.5,2862.462749122276,7694819007,1,0
492,True,6.934,-0.8,2562.3,695.4,2869.1956012912833,7694819007,1,0
493,True,6.798,-0.8,2568.5,695.4,2875.3312009823135,7694819007,1,0
494,True,6.642,-0.8,2574.7,695.3,2881.463851714025,7694819007,1,0
495,True,6.484,-0.8,2580.9,695.3,2887.593838418469,7694819007,1,0
496,True,6.306,-0.5,2587.0,695.2,2893.666187529451,7694819007,1,0
497,True,6.066,-0.6000000000000001,2592.6,695.2,2899.228325166199,7694819007,1,0
498,True,5.275,0.0,2594.9,695.2,2901.528325166199,7694819007,1,0
499,True,4.486,0.0,2597.1,695.2,2903.728325166199,7694819007,1,0
500,True,3.924,0.0,2600.6,695.2,2907.228325166199,7694819007,1,0
501,True,3.338,0.0,2603.7,695.2,2910.3283251661987,7694819007,1,0
502,True,2.842,0.0,2606.8,695.2,2913.428325166199,7694819007,1,0
503,False,2.391,0.0,2606.8,695.2,2913.428325166199,7694819007,1,0
504,False,1.94,0.0,2606.8,695.2,2913.428325166199,7694819007,1,0
505,True,1.904,1.1,2610.1,695.2,2916.7974268784137,7694819007,1,0
507,False,0.648,1.1,2610.1,695.2,2916.7974268784137,7694819007,1,0
508,False,0.648,1.1,2610.1,695.2,2916.7974268784137,7694819007,1,0
509,False,0.648,1.1,2610.1,695.2,2916.7974268784137,7694819007,1,0
511,False,0.0,1.1,2610.1,695.2,2916.7974268784137,7694819007,1,0
512,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
513,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
515,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
516,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
517,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
518,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
519,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
520,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
521,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
522,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
523,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
524,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
525,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
526,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
527,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
528,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
529,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
531,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
532,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
533,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
534,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
535,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
536,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
537,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
538,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
539,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
540,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
542,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
543,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
544,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
545,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
547,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
548,False,0.0,0.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
549,False,0.0,3.0,2610.1,695.3,2916.7974268784137,7694819007,1,0
2680,False,0.0,0.8,2610.1,695.3,2916.7974268784137,7694819007,1,0
2681,False,0.0,0.8,2610.1,695.3,2916.7974268784137,7694819007,1,0
2682,False,0.0,0.8,2610.1,695.4,2916.7974268784137,7694819007,1,0
2684,False,0.0,0.8,2610.1,695.4,2916.7974268784137,7694819007,1,0
2685,True,0.67,0.8,2613.4,695.4,2920.142516901383,7694819007,1,0
2686,False,0.67,0.8,2613.4,695.4,2920.142516901383,7694819007,1,0
2688,False,0.558,0.0,2613.4,695.4,2920.142516901383,7694819007,1,0
2689,True,1.338,0.0,2616.8,695.4,2923.542516901383,7694819007,1,0
2690,False,0.668,0.0,2616.8,695.4,2923.542516901383,7694819007,1,0
2692,True,1.5550000000000002,0.7000000000000001,2622.8,695.4,2929.6146318350843,7694819007,1,0
2693,True,2.649,0.6000000000000001,2626.7,695.4,2933.5445461025724,7694819007,1,0
2694,True,2.7640000000000002,0.6000000000000001,2630.6,695.5,2937.4781981672495,7694819007,1,0
2695,True,3.592,0.6000000000000001,2634.7,695.5,2941.617623025773,7694819007,1,0
2697,True,3.376,0.0,2639.6,695.5,2946.517623025773,7694819007,1,0
2698,True,3.172,0.7000000000000001,2642.5,695.5,2949.4516919993703,7694819007,1,0
2699,True,2.968,0.8,2645.4,695.5,2952.3899358853305,7694819007,1,0
2700,True,2.7880000000000003,0.8,2648.7,695.6,2955.732447052577,7694819007,1,0
2701,True,2.9779999999999998,0.7000000000000001,2652.6,695.6,2959.680967243849,7694819007,1,0
2702,True,3.212,0.0,2655.7,695.6,2962.780967243849,7694819007,1,0
2703,True,3.265,0.0,2658.9,695.6,2965.980967243849,7694819007,1,0
2704,True,3.37,0.7000000000000001,2662.3,695.6,2969.4195752534556,7694819007,1,0
2705,True,3.406,0.7000000000000001,2665.7,695.6,2972.857324001021,7694819007,1,0
2706,True,3.484,0.6000000000000001,2670.0,695.7,2977.198672023375,7694819007,1,0
2707,True,3.542,0.6000000000000001,2673.4,695.7,2980.6293030423894,7694819007,1,0
2708,True,3.856,0.6000000000000001,2678.1,695.7,2985.3725729429825,7694819007,1,0
2709,True,3.972,0.6000000000000001,2682.1,695.7,2989.409001493013,7694819007,1,0
2710,True,4.092,0.7000000000000001,2686.2,695.8,2993.5535140676893,7694819007,1,0
2711,True,3.932,0.7000000000000001,2689.7,695.8,2997.0946317944445,7694819007,1,0
2712,True,3.88,0.0,2692.8,695.8,3000.194631794445,7694819007,1,0
2713,True,3.598,0.7000000000000001,2696.1,695.8,3003.53253007892,7694819007,1,0
2714,True,3.476,0.7000000000000001,2699.5,695.8,3006.9698580235,7694819007,1,0
2716,True,2.844,0.7000000000000001,2703.9,695.9,3011.418709343879,7694819007,1,0
2717,True,2.916,1.3,2707.4,695.9,3015.0159822413084,7694819007,1,0
2718,True,2.896,5.5,2710.6,695.9,3018.8768628566077,7694819007,1,0
2719,True,3.114,7.7,2715.1,696.0,3024.8266824234584,7694819007,1,0
2721,True,3.2439999999999998,11.2,2720.1,696.8,3032.547319577139,7694819007,1,0
2722,True,2.848,16.1,2721.6,697.0,3035.4611090089948,7694819007,1,0
2723,True,2.5060000000000002,17.8,2723.1,697.3,3038.60512912742,7694819007,1,0
2724,True,2.366,18.4,2726.9,697.9,3046.773835552219,7694819007,1,0
2725,True,2.492,15.5,2730.0,698.4,3052.6325448104703,7694819007,1,0
2726,True,2.582,15.7,2733.0,699.1,3058.3398610166173,7694819007,1,0
2727,True,2.878,15.8,2736.0,699.3,3064.084994660719,7694819007,1,0
2729,True,2.927,14.1,2741.6,700.2,3073.9733409897467,7694819007,1,0
2730,True,2.659,16.0,2743.3,700.5,3077.2517442038807,7694819007,1,0
2731,True,2.416,15.9,2745.1,700.8,3080.7277783662753,7694819007,1,0
2732,True,2.754,16.3,2749.8,701.5,3089.925235241155,7694819007,1,0
2734,True,2.887,15.9,2756.0,702.5,3101.8441024613885,7694819007,1,0
2735,True,3.321,16.1,2759.9,703.2,3109.416611146899,7694819007,1,0
2736,True,3.778,16.2,2764.0,703.8,3117.4286311358946,7694819007,1,0
2737,True,3.484,15.9,2767.2,704.3,3123.574852269698,7694819007,1,0
2738,True,3.605,16.0,2771.4,705.0,3131.717455066912,7694819007,1,0
2740,True,3.279,14.2,2776.3,705.8,3140.416523389685,7694819007,1,0
2741,True,2.749,9.4,2777.7,706.0,3142.4104904070496,7694819007,1,0
2742,True,2.39,0.8,2779.2,706.0,3143.9319922547566,7694819007,1,0
2744,True,1.771,-0.9,2782.0,706.0,3146.6951479168615,7694819007,1,0
2745,True,1.7189999999999999,-0.6000000000000001,2784.9,706.0,3149.576903335482,7694819007,1,0
2746,True,2.167,-0.7000000000000001,2788.6,705.9,3153.2442371374323,7694819007,1,0
2747,False,1.884,-0.6000000000000001,2788.6,705.9,3153.2442371374323,7694819007,1,0
2749,True,2.791,-0.6000000000000001,2796.0,705.9,3160.5976819987395,7694819007,1,0
2750,True,3.108,-0.5,2800.5,705.9,3165.07758231212,7694819007,1,0
2751,True,3.36,-0.6000000000000001,2805.4,705.8,3169.948201027028,7694819007,1,0
2752,True,4.098,-1.2,2809.1,705.8,3173.5809024126784,7694819007,1,0
2753,True,4.107,-0.6000000000000001,2813.2,705.8,3177.654162566113,7694819007,1,0
2754,True,4.344,-0.6000000000000001,2817.7,705.7,3182.126853640596,7694819007,1,0
2755,True,4.28,-1.0,2821.9,705.7,3186.261256024366,7694819007,1,0
2756,True,4.166,-0.4,2826.2,705.7,3190.5436787686563,7694819007,1,0
2758,True,3.852,-0.4,2832.5,705.6,3196.818153945383,7694819007,1,0
2759,True,4.474,-0.9,2840.1,705.6,3204.3271161181397,7694819007,1,0
2760,True,4.5280000000000005,-0.5,2844.5,705.6,3208.7088030703308,7694819007,1,0
2761,True,4.64,-0.5,2849.4,705.5,3213.585312511623,7694819007,1,0
2762,True,4.712,-1.0,2854.5,705.5,3218.606759458724,7694819007,1,0
2763,True,5.346,-0.5,2859.2,705.5,3223.28491394484,7694819007,1,0
2764,True,4.784,-0.5,2864.0,705.4,3228.0621412429014,7694819007,1,0
2765,True,4.918,-0.8,2869.1,705.4,3233.1060225051147,7694819007,1,0
2766,True,4.882,-0.4,2873.8,705.4,3237.7887391065806,7694819007,1,0
2768,True,4.896,-0.8,2883.7,705.3,3247.581886496631,7694819007,1,0
2769,True,4.97,-0.8,2888.9,705.3,3252.7318104570463,7694819007,1,0
2770,True,4.956,-0.8,2893.9,705.2,3257.674979610084,7694819007,1,0
2772,True,4.438,0.4,2900.4,705.2,3264.2107951342855,7694819007,1,0
2773,True,4.8100000000000005,2.1,2907.7,705.1,3271.9437580108524,7694819007,1,0
2774,True,4.732,18.1,2912.5,705.4,3282.120307851762,7694819007,1,0
2775,True,4.702,22.7,2917.4,705.7,3294.5101073981627,7694819007,1,0
2776,True,4.588,24.6,2921.4,709.0,3305.2698123359746,7694819007,1,0
2778,True,3.696,25.3,2926.2,709.3,3318.4873951399118,7694819007,1,0
2779,True,3.42,7.7,2929.6,709.6,3322.972303729806,7694819007,1,0
2780,True,3.404,7.9,2934.4,710.0,3329.3550199645847,7694819007,1,0
2781,True,3.372,7.5,2938.3,710.3,3334.459890177834,7694819007,1,0
2782,True,3.55,7.2,2942.7,710.6,3340.1366660078907,7694819007,1,0
2783,True,4.146,7.7,2946.9,710.9,3345.676847207172,7694819007,1,0
2784,True,4.292,7.4,2951.1,711.2,3351.159770964567,7694819007,1,0
2785,True,4.16,8.1,2955.2,711.6,3356.65747375881,7694819007,1,0
2786,True,4.11,7.8,2958.8,711.8,3361.423759449896,7694819007,1,0
2787,True,4.052,7.5,2963.0,712.2,3366.908905137872,7694819007,1,0
2788,True,4.438,7.9,2969.1,712.6,3375.037932255336,7694819007,1,0
2789,True,4.844,7.6,2975.3,713.1,3383.1932302571436,7694819007,1,0
2790,True,5.26,8.3,2981.5,713.6,3391.569770436514,7694819007,1,0
2791,True,5.566,8.1,2986.6,714.0,3398.4102023101286,7694819007,1,0
2792,True,5.354,7.4,2989.7,714.3,3402.4489829850036,7694819007,1,0
2794,True,3.956,7.1,2995.1,714.7,3409.3670605064467,7694819007,1,0
2795,True,3.782,6.3,3000.4,715.0,3415.9553408302663,7694819007,1,0
2796,True,3.682,6.1,3005.1,715.3,3421.756557026674,7694819007,1,0
2797,True,3.802,6.1,3008.8,715.5,3426.3209096597484,7694819007,1,0
2798,True,3.893,5.8,3013.1,715.8,3431.569739902239,7694819007,1,0
2799,True,4.352,5.4,3016.8,716.0,3436.0104861977625,7694819007,1,0
2800,True,4.01,5.5,3020.5,716.2,3440.4569753726473,7694819007,1,0
2801,True,4.078,4.9,3025.4,716.4,3446.21906074621,7694819007,1,0
2802,True,4.162,5.3,3029.6,716.7,3451.240813943667,7694819007,1,0
2803,True,4.0,5.7,3033.1,716.8,3455.4751332046135,7694819007,1,0
2804,True,4.118,5.2,3037.4,717.1,3460.6038006403082,7694819007,1,0
2805,True,4.18,5.6,3041.4,717.3,3465.4357656522866,7694819007,1,0
2806,True,4.258,4.8,3046.7,717.6,3471.631656057249,7694819007,1,0
2807,True,4.286,4.8,3051.0,717.8,3476.6631383983927,7694819007,1,0
2809,True,4.2,4.5,3058.4,718.1,3485.233111334372,7694819007,1,0
2810,True,4.184,4.6,3062.3,718.3,3489.760176262749,7694819007,1,0
2811,True,4.406,4.3,3068.8,718.6,3497.2187718502987,7694819007,1,0
2812,True,4.364,3.2,3072.8,718.8,3501.622951430663,7694819007,1,0
2813,True,4.345,2.3,3077.1,718.9,3506.21075833864,7694819007,1,0
2814,True,4.566,1.5,3081.3,718.9,3510.5525451605895,7694819007,1,0
2815,True,4.766,3.7,3086.1,719.0,3515.934686773373,7694819007,1,0
2816,True,4.864,5.2,3093.1,719.1,3524.246334968019,7694819007,1,0
2817,True,5.208,6.9,3098.9,719.7,3531.6422556475177,7694819007,1,0
2818,True,5.498,8.7,3104.6,720.1,3539.5070444045473,7694819007,1,0
2819,True,5.882,7.9,3110.7,720.7,3547.6315987923376,7694819007,1,0
2820,True,5.98,8.1,3116.0,721.1,3554.759636342581,7694819007,1,0
2822,True,4.806,7.8,3122.9,721.6,3563.91719520086,7694819007,1,0
2823,True,4.424,7.6,3126.7,721.9,3568.9147795560725,7694819007,1,0
2824,True,4.34,6.7,3132.4,722.4,3576.112134001845,7694819007,1,0
2825,True,4.446,5.0,3138.3,722.8,3583.0875118471045,7694819007,1,0
2827,True,5.096,3.8,3148.4,723.3,3594.475494320732,7694819007,1,0
2828,True,5.096,3.2,3162.4,723.7,3609.9085169980917,7694819007,1,0
2829,True,7.34,2.3,3169.1,723.8,3617.0514586064805,7694819007,1,0
2830,True,7.538,1.8,3175.9,724.0,3624.1595470878124,7694819007,1,0
2831,True,7.513,1.8,3183.3,724.1,3631.893006232202,7694819007,1,0
2832,True,8.44,1.4,3190.6,724.2,3639.4223719966635,7694819007,1,0
2833,True,6.992,1.4,3197.4,724.3,3646.438042317855,7694819007,1,0
2834,True,7.074,1.1,3204.4,724.4,3653.585396641042,7694819007,1,0
2835,True,7.128,1.0,3211.6,724.5,3660.9322610961344,7694819007,1,0
2836,True,7.142,0.7000000000000001,3219.0,724.5,3668.413960628641,7694819007,1,0
2837,True,7.162,0.7000000000000001,3226.4,724.6,3675.8947505582073,7694819007,1,0
2838,True,7.224,0.7000000000000001,3233.5,724.6,3683.0709782426607,7694819007,1,0
2839,True,7.282,0.30000000000000004,3240.9,724.7,3690.5034877184744,7694819007,1,0
2840,True,7.394,0.30000000000000004,3248.6,724.7,3698.2367532286094,7694819007,1,0
2841,True,7.392,0.0,3256.0,724.7,3705.6367532286095,7694819007,1,0
2842,True,7.44,0.0,3263.6,724.7,3713.2367532286094,7694819007,1,0
2843,True,7.5280000000000005,0.0,3271.2,724.7,3720.8367532286093,7694819007,1,0
2844,True,7.552,-0.30000000000000004,3278.6,724.7,3728.213627536837,7694819007,1,0
2845,True,7.46,-0.7000000000000001,3285.9,724.7,3735.4526391513605,7694819007,1,0
2846,True,7.37,-1.0,3292.9,724.6,3742.3435638700325,7694819007,1,0
2847,True,7.308,-1.4,3300.1,724.5,3749.3843533770905,7694819007,1,0
2848,True,7.286,-1.3,3307.6,724.4,3756.724625491339,7694819007,1,0
2849,True,7.352,-1.6,3315.4,724.3,3764.3032742520368,7694819007,1,0
2850,True,7.48,-1.6,3323.3,724.2,3771.981395463765,7694819007,1,0
2851,True,7.676,-1.6,3331.2,724.0,3779.65836523416,7694819007,1,0
2852,True,7.752,-1.6,3338.9,723.9,3787.1432187729706,7694819007,1,0
2853,True,7.8100000000000005,-1.3,3346.6,723.8,3794.6876723497517,7694819007,1,0
2854,True,7.858,-0.9,3354.7,723.7,3802.6801122124657,7694819007,1,0
2855,True,7.936,-0.6000000000000001,3362.9,723.6,3810.8285240858063,7694819007,1,0
2856,True,8.03,-0.30000000000000004,3371.4,723.6,3819.3058329915825,7694819007,1,0
2857,True,8.268,-0.30000000000000004,3380.2,723.6,3828.082341035209,7694819007,1,0
2858,True,8.464,-0.30000000000000004,3389.0,723.6,3836.8583596630783,7694819007,1,0
2859,True,8.504,-0.6000000000000001,3397.2,723.5,3845.0039081559808,7694819007,1,0
2860,True,8.412,-0.9,3405.0,723.5,3852.6974452193213,7694819007,1,0
2861,True,8.31,-0.9,3412.9,723.4,3860.491092749413,7694819007,1,0
2862,True,8.128,-1.2,3420.9,723.3,3868.336966086274,7694819007,1,0
2863,True,8.09,-1.2,3429.4,723.2,3876.6751036158616,7694819007,1,0
2864,True,8.148,-1.2,3437.9,723.1,3885.0119802385448,7694819007,1,0
2865,True,8.216,-0.9,3446.1,723.0,3893.1025942474976,7694819007,1,0
2866,True,8.2,-0.9,3453.9,722.9,3900.797588011386,7694819007,1,0
2867,True,8.192,-0.6000000000000001,3461.8,722.9,3908.644494856734,7694819007,1,0
2868,True,8.142,-0.6000000000000001,3470.1,722.8,3916.8903629722236,7694819007,1,0
2869,True,8.144,-0.6000000000000001,3478.6,722.8,3925.3365655575935,7694819007,1,0
2870,True,8.168,-0.30000000000000004,3486.9,722.7,3933.613605089797,7694819007,1,0
2871,True,8.266,-0.6000000000000001,3495.3,722.7,3941.9574895866026,7694819007,1,0
2872,True,8.27,-0.30000000000000004,3503.2,722.7,3949.8353683209,7694819007,1,0
2873,True,8.214,0.0,3511.2,722.6,3957.8353683209,7694819007,1,0
2874,True,8.188,0.0,3519.6,722.6,3966.2353683209003,7694819007,1,0
2875,True,8.224,0.6000000000000001,3528.0,722.7,3974.709428074958,7694819007,1,0
2876,True,8.222,0.6000000000000001,3536.4,722.7,3983.185515111197,7694819007,1,0
2877,True,8.242,0.6000000000000001,3544.4,722.8,3991.2599696611924,7694819007,1,0
2878,True,8.216,0.9,3552.3,722.8,3999.300201663402,7694819007,1,0
2879,True,8.13,0.6000000000000001,3560.2,722.9,4007.2765825263555,7694819007,1,0
2880,True,8.04,1.0,3568.2,723.0,4015.423074322959,7694819007,1,0
2881,True,7.914,1.0,3575.9,723.0,4023.2699301107186,7694819007,1,0
2882,True,7.796,0.7000000000000001,3583.4,723.1,4030.853199406819,7694819007,1,0
2883,True,7.644,1.1,3590.5,723.2,4038.10505037014,7694819007,1,0
2884,True,7.402,0.7000000000000001,3597.2,723.2,4044.887449427465,7694819007,1,0
2885,True,7.146,0.7000000000000001,3604.0,723.3,4051.772048735324,7694819007,1,0
2886,True,6.928,0.7000000000000001,3610.6,723.3,4058.451830834989,7694819007,1,0
2887,True,6.838,0.7000000000000001,3617.5,723.4,4065.433354343469,7694819007,1,0
2888,True,6.838,0.7000000000000001,3624.7,723.4,4072.7151124814586,7694819007,1,0
2889,True,6.938,0.30000000000000004,3631.9,723.5,4079.9477352307076,7694819007,1,0
2890,True,7.04,0.30000000000000004,3639.2,723.5,4087.2808110736955,7694819007,1,0
2891,True,7.128,0.0,3646.2,723.5,4094.2808110736955,7694819007,1,0
2892,True,7.164,0.0,3653.4,723.5,4101.480811073696,7694819007,1,0
2893,True,7.174,-0.30000000000000004,3660.6,723.5,4108.657840003273,7694819007,1,0
2894,True,7.138,-0.30000000000000004,3667.6,723.5,4115.635814000754,7694819007,1,0
2895,True,7.138,-0.7000000000000001,3674.9,723.4,4122.87737209996,7694819007,1,0
2896,True,7.26,-0.7000000000000001,3682.5,723.4,4130.418346649828,7694819007,1,0
2897,True,7.374,-0.30000000000000004,3690.2,723.3,4138.095000545833,7694819007,1,0
2898,True,7.436,-0.7000000000000001,3697.7,723.3,4145.536397681168,7694819007,1,0
2899,True,7.5,-0.30000000000000004,3705.1,723.3,4152.913350648211,7694819007,1,0
2900,True,7.5280000000000005,-0.7000000000000001,3712.5,723.2,4160.252277011524,7694819007,1,0
