time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,grade_adjusted_distance,activity_id,label,mtb
37029,90,True,6.6,2.0,62,25436.0,584.6,26085.69211709342,8681879462,1,1
37030,86,True,6.6,2.1,62,25443.0,584.7,26093.134635323455,8681879462,1,1
37031,79,True,6.6,2.2,62,25449.0,584.9,26099.535124120208,8681879462,1,1
37032,70,True,6.6,2.2,60,25456.0,585.0,26107.002361049756,8681879462,1,1
37033,62,True,6.6,1.5,60,25462.0,585.2,26113.205770099146,8681879462,1,1
37034,55,True,6.6,1.8,59,25469.0,585.3,26120.493789432887,8681879462,1,1
37035,53,True,6.6,1.2,58,25476.0,585.3,26127.591745590882,8681879462,1,1
37036,50,True,6.2,1.2,57,25480.0,585.4,26131.69908536567,8681879462,1,1
37037,67,True,6.2,1.2,57,25487.0,585.4,26138.88692997155,8681879462,1,1
37038,77,True,6.2,0.5,60,25493.0,585.6,26144.966055252848,8681879462,1,1
37039,81,True,6.2,0.5,62,25500.0,585.6,26152.058368081027,8681879462,1,1
37040,81,True,6.0,0.5,62,25506.0,585.6,26158.08726539286,8681879462,1,1
37041,81,True,6.6,0.5,62,25513.0,585.6,26165.122275597583,8681879462,1,1
37042,81,True,6.6,1.1,62,25520.0,585.7,26172.281081717894,8681879462,1,1
37043,80,True,6.6,1.6,61,25526.0,585.7,26178.497864510435,8681879462,1,1
37044,79,True,6.6,1.6,61,25533.0,585.9,26185.7507777684,8681879462,1,1
37045,79,True,6.6,2.0,61,25539.0,586.0,26192.130079108432,8681879462,1,1
37046,77,True,6.6,2.3,61,25546.0,586.1,26199.532429451763,8681879462,1,1
37047,75,True,6.6,2.3,60,25553.0,586.3,26207.02636257678,8681879462,1,1
37048,75,True,6.2,2.5,59,25557.0,586.4,26211.325136293035,8681879462,1,1
37049,74,True,6.2,4.2,59,25564.0,586.6,26219.323887822226,8681879462,1,1
37050,71,True,6.2,5.0,59,25570.0,586.7,26226.405584055283,8681879462,1,1
37051,64,True,6.2,6.2,57,25577.0,587.3,26234.946319729865,8681879462,1,1
37052,57,True,6.0,6.6,56,25583.0,587.7,26242.52248230436,8681879462,1,1
37053,50,True,6.2,4.8,54,25588.0,588.0,26248.333056454623,8681879462,1,1
37054,43,True,6.0,3.9,54,25594.0,588.3,26255.146067243644,8681879462,1,1
37055,0,True,6.6,3.1,0,25603.0,588.5,26265.11722307561,8681879462,1,1
37056,0,True,6.2,2.2,0,25608.0,588.7,26270.44374074296,8681879462,1,1
37057,0,True,5.8,2.3,0,25612.0,588.8,26274.69660830298,8681879462,1,1
37058,0,True,5.6,1.5,0,25616.0,588.8,26278.795163325834,8681879462,1,1
37059,110,True,5.4,0.8,43,25621.0,588.9,26283.833108352836,8681879462,1,1
37060,110,True,4.4,0.6000000000000001,52,25625.0,588.9,26287.85675160797,8681879462,1,1
37061,110,True,4.4,0.0,62,25630.0,588.9,26292.85675160797,8681879462,1,1
37062,110,True,5.2,-0.5,67,25638.0,588.9,26300.829621166773,8681879462,1,1
37063,107,True,5.8,-1.0,70,25645.0,588.9,26307.725449611222,8681879462,1,1
37064,97,True,6.2,-1.8,73,25652.0,588.8,26314.50360188482,8681879462,1,1
37065,90,True,7.0,-2.5,75,25660.0,588.6,26322.132979565104,8681879462,1,1
37066,79,True,7.4,-2.7,74,25667.0,588.4,26328.72491190734,8681879462,1,1
37067,65,True,7.6,-2.6,56,25676.0,588.2,26337.22222031607,8681879462,1,1
37068,61,True,8.0,-2.6,55,25685.0,587.9,26345.6923447778,8681879462,1,1
37069,60,True,9.2,-3.0,56,25698.0,587.6,26357.8057853434,8681879462,1,1
37070,60,True,9.4,-3.1,56,25707.0,587.3,26366.192013427277,8681879462,1,1
37071,60,True,9.2,-3.8,57,25713.0,587.0,26371.73955952079,8681879462,1,1
37072,64,True,9.2,-4.2,58,25722.0,586.7,26380.016240626206,8681879462,1,1
37073,65,True,9.2,-3.8,58,25731.0,586.4,26388.330511655706,8681879462,1,1
37074,69,True,8.4,-4.2,72,25740.0,586.0,26396.590302693883,8681879462,1,1
37075,69,True,8.8,-4.3,72,25751.0,585.6,26406.63694337223,8681879462,1,1
37076,69,True,9.2,-4.2,62,25759.0,585.2,26413.943591138297,8681879462,1,1
37077,67,True,9.2,-4.5,61,25768.0,584.8,26422.127170056745,8681879462,1,1
37078,67,True,9.2,-4.2,62,25777.0,584.4,26430.363911867826,8681879462,1,1
37079,66,True,9.2,-4.3,62,25786.0,584.0,26438.600653678906,8681879462,1,1
37080,64,True,9.2,-4.5,62,25797.0,583.6,26448.598959315335,8681879462,1,1
37081,60,True,9.4,-4.2,63,25806.0,583.2,26456.813833910965,8681879462,1,1
37082,58,True,9.2,-4.3,63,25814.0,582.7,26464.120481677033,8681879462,1,1
37083,54,True,9.6,-4.3,64,25825.0,582.3,26474.16712235538,8681879462,1,1
37084,51,True,9.6,-3.9,64,25834.0,582.0,26482.471702232575,8681879462,1,1
37085,50,True,9.2,-4.2,65,25843.0,581.6,26490.747208652865,8681879462,1,1
37086,50,True,9.6,-4.2,66,25854.0,581.2,26500.807230688053,8681879462,1,1
37087,50,True,9.8,-4.3,66,25863.0,580.8,26509.0328968965,8681879462,1,1
37088,49,True,9.8,-4.6,66,25874.0,580.3,26519.00748546846,8681879462,1,1
37089,0,True,10.2,-4.5,0,25885.0,579.8,26529.01821081675,8681879462,1,1
37090,0,True,10.2,-4.7,0,25894.0,579.3,26537.164029776366,8681879462,1,1
37091,0,True,10.2,-4.7,0,25905.0,578.9,26547.159162561362,8681879462,1,1
37092,0,True,10.0,-4.5,0,25913.0,578.4,26554.457178934183,8681879462,1,1
37093,0,True,10.0,-4.8,0,25924.0,578.0,26564.41317988482,8681879462,1,1
37094,0,True,10.0,-4.6,0,25935.0,577.5,26574.42390523311,8681879462,1,1
37095,0,True,10.0,-4.7,0,25944.0,577.0,26582.583445745033,8681879462,1,1
37096,0,True,10.0,-4.7,0,25955.0,576.5,26592.556217481826,8681879462,1,1
37097,0,True,10.6,-4.8,0,25966.0,576.0,26602.52898921862,8681879462,1,1
37098,0,True,10.6,-4.8,0,25977.0,575.5,26612.501760955412,8681879462,1,1
37099,0,True,10.2,-4.8,0,25986.0,575.0,26620.661301467335,8681879462,1,1
37100,0,True,10.6,-5.0,0,25997.0,574.5,26630.597736500797,8681879462,1,1
37101,0,True,10.6,-4.8,0,26008.0,574.0,26640.568856569254,8681879462,1,1
37102,0,True,10.6,-4.9,0,26019.0,573.4,26650.505291602716,8681879462,1,1
37103,0,True,10.6,-5.2,0,26030.0,572.9,26660.40538993285,8681879462,1,1
37104,0,True,11.0,-5.2,0,26041.0,572.3,26670.305488262984,8681879462,1,1
37105,0,True,10.6,-5.2,0,26050.0,571.8,26678.405568714912,8681879462,1,1
37106,0,True,10.6,-5.2,0,26061.0,571.2,26688.342003748374,8681879462,1,1
37107,0,True,10.6,-4.9,0,26072.0,570.7,26698.278438781836,8681879462,1,1
37108,0,True,10.6,-4.8,0,26083.0,570.2,26708.249558850293,8681879462,1,1
37109,0,True,10.6,-5.0,0,26094.0,569.6,26718.185993883755,8681879462,1,1
37110,0,True,11.0,-5.9,0,26105.0,569.1,26727.989077207,8681879462,1,1
37111,0,True,10.6,-6.4,0,26114.0,568.6,26735.969436570653,8681879462,1,1
37112,0,True,10.6,-6.6,0,26125.0,567.7,26745.698553742393,8681879462,1,1
37113,0,True,10.6,-6.9,0,26136.0,566.9,26755.410833091028,8681879462,1,1
37114,0,True,10.6,-5.8,0,26147.0,566.3,26765.2241393783,8681879462,1,1
37115,0,True,10.0,-5.4,0,26155.0,565.8,26772.407948310614,8681879462,1,1
37116,0,True,10.4,-4.9,0,26166.0,565.3,26782.363949261253,8681879462,1,1
37117,0,True,10.0,-4.5,0,26175.0,564.8,26790.5580500022,8681879462,1,1
37118,0,True,10.0,-4.6,0,26186.0,564.4,26800.534646655135,8681879462,1,1
37119,0,True,9.6,-4.5,0,26195.0,564.0,26808.732623857006,8681879462,1,1
37120,0,True,9.8,-4.4,0,26204.0,563.5,26816.930601058877,8681879462,1,1
37121,0,True,9.4,-4.5,2,26213.0,563.1,26825.111032943227,8681879462,1,1
37122,0,True,9.8,-4.4,2,26224.0,562.7,26835.157673621572,8681879462,1,1
37123,0,True,9.2,-4.3,0,26232.0,562.3,26842.46432138764,8681879462,1,1
37124,0,True,9.2,-4.5,0,26241.0,561.9,26850.64790030609,8681879462,1,1
37125,40,True,9.2,-4.5,60,26250.0,561.5,26858.85018468676,8681879462,1,1
37126,56,True,9.2,-4.4,61,26259.0,561.1,26867.08692649784,8681879462,1,1
37127,61,True,8.8,-4.7,61,26268.0,560.7,26875.26735838219,8681879462,1,1
37128,68,True,9.4,-4.8,62,26279.0,560.3,26885.224416949975,8681879462,1,1
37129,69,True,9.2,-4.7,62,26287.0,559.8,26892.465914090182,8681879462,1,1
37130,69,True,9.2,-4.6,62,26296.0,559.3,26900.612598372914,8681879462,1,1
37131,64,True,9.2,-4.3,62,26305.0,558.9,26908.849340183995,8681879462,1,1
37132,60,True,9.6,-4.0,61,26316.0,558.5,26918.963848031017,8681879462,1,1
37133,57,True,9.2,-3.9,61,26325.0,558.2,26927.263451370545,8681879462,1,1
37134,56,True,9.4,-3.9,61,26334.0,557.8,26935.57329215899,8681879462,1,1
37135,54,True,9.2,-3.8,60,26342.0,557.5,26942.922406379836,8681879462,1,1
37136,54,True,9.2,-3.7,60,26351.0,557.2,26951.232247168282,8681879462,1,1
37137,54,True,8.8,-3.5,59,26360.0,556.8,26959.55729465728,8681879462,1,1
37138,54,True,8.8,-3.4,58,26369.0,556.5,26967.912700563913,8681879462,1,1
37139,54,True,8.8,-3.3,57,26378.0,556.2,26976.334343018112,8681879462,1,1
37140,57,True,8.8,-3.1,56,26386.0,556.0,26983.820247421845,8681879462,1,1
37141,58,True,8.4,-2.8,56,26393.0,555.8,26990.41217976408,8681879462,1,1
37142,58,True,8.4,-2.7,55,26402.0,555.5,26998.88752134695,8681879462,1,1
37143,58,True,8.4,-2.8,55,26411.0,555.3,27007.30916380115,8681879462,1,1
37144,55,True,8.2,-2.8,54,26419.0,555.1,27014.8428007637,8681879462,1,1
37145,0,True,8.0,-2.8,0,26426.0,554.8,27021.434733105936,8681879462,1,1
37146,0,True,8.4,-2.8,0,26435.0,554.6,27029.910074688807,8681879462,1,1
37147,0,True,8.4,-2.7,0,26444.0,554.4,27038.454977886908,8681879462,1,1
37148,0,True,8.2,-2.6,0,26452.0,554.2,27045.98861484946,8681879462,1,1
37149,0,True,8.0,-2.7,0,26459.0,554.0,27052.580547191694,8681879462,1,1
37150,0,True,8.4,-3.0,0,26468.0,553.7,27060.969675211603,8681879462,1,1
37151,0,True,8.4,-3.0,0,26477.0,553.5,27069.391317665802,8681879462,1,1
37152,0,True,7.8,-3.2,1,26483.0,553.2,27075.005745968603,8681879462,1,1
37153,0,True,8.0,-3.6,0,26492.0,553.0,27083.322601305383,8681879462,1,1
37154,0,True,8.4,-3.4,0,26501.0,552.7,27091.69384638643,8681879462,1,1
37155,0,True,7.8,-3.7,0,26507.0,552.4,27097.218353494216,8681879462,1,1
37156,0,True,7.8,-3.8,0,26516.0,552.1,27105.50511415589,8681879462,1,1
37157,0,True,8.0,-3.9,0,26523.0,551.8,27111.950372448304,8681879462,1,1
37158,0,True,8.0,-4.2,0,26532.0,551.5,27120.189615201914,8681879462,1,1
37159,0,True,7.4,-4.1,0,26538.0,551.2,27125.707402605527,8681879462,1,1
37160,0,True,8.0,-4.8,0,26547.0,550.8,27133.878835129446,8681879462,1,1
37161,0,True,8.0,-5.1,0,26556.0,550.5,27141.988505913632,8681879462,1,1
37162,0,True,7.8,-5.5,0,26562.0,550.1,27147.368100172767,8681879462,1,1
37163,0,True,7.4,-6.7,0,26569.0,549.6,27153.551511659927,8681879462,1,1
37164,0,True,8.0,-7.0,0,26578.0,549.1,27161.492221456472,8681879462,1,1
37165,59,True,7.4,-6.9,41,26584.0,548.6,27166.786027987502,8681879462,1,1
37166,71,True,7.0,-7.6,43,26591.0,548.1,27172.93873884433,8681879462,1,1
37167,86,True,7.2,-6.2,43,26598.0,547.6,27179.147567790824,8681879462,1,1
37168,89,True,6.6,-4.8,42,26602.0,547.3,27182.7608168939,8681879462,1,1
37169,87,True,6.2,-3.3,41,26609.0,547.0,27189.29138426872,8681879462,1,1
37170,93,True,6.2,-3.9,46,26615.0,546.9,27194.827770853517,8681879462,1,1
37171,93,True,5.8,-4.0,46,26620.0,546.9,27199.44142634085,8681879462,1,1
37172,92,True,5.6,-4.5,46,26626.0,546.4,27204.899696364664,8681879462,1,1
37173,89,True,6.2,-4.5,46,26633.0,546.1,27211.26334816921,8681879462,1,1
37174,81,True,5.6,-2.5,45,26637.0,545.9,27215.030166650486,8681879462,1,1
37175,79,True,5.8,-1.9,44,26644.0,545.8,27221.789578808617,8681879462,1,1
37176,71,True,5.6,-1.2,44,26648.0,545.8,27225.737655123587,8681879462,1,1
37177,64,True,5.8,-1.8,44,26655.0,545.7,27232.497067281718,8681879462,1,1
37178,56,True,5.2,-2.5,45,26659.0,545.7,27236.28707296807,8681879462,1,1
37179,68,True,5.8,-2.7,47,26666.0,545.4,27242.85193855517,8681879462,1,1
37180,57,True,5.6,-3.4,48,26672.0,545.2,27248.432768609204,8681879462,1,1
37181,51,True,6.2,-3.8,50,26679.0,545.0,27254.880869853383,8681879462,1,1
37182,47,True,6.2,-4.2,52,26686.0,544.8,27261.30285805913,8681879462,1,1
37183,47,True,6.6,-4.9,53,26692.0,544.4,27266.722731713748,8681879462,1,1
37184,46,True,6.6,-5.4,55,26699.0,544.1,27272.973126533914,8681879462,1,1
37185,46,True,6.6,-5.0,56,26705.0,543.7,27278.407352616803,8681879462,1,1
37186,46,True,6.6,-5.2,57,26712.0,543.3,27284.73053854719,8681879462,1,1
37187,46,True,7.0,-4.5,59,26721.0,543.0,27292.922263392735,8681879462,1,1
37188,46,True,7.0,-4.2,60,26727.0,542.7,27298.41509189514,8681879462,1,1
37189,46,True,7.4,-4.0,60,26736.0,542.3,27306.701852556816,8681879462,1,1
37190,46,True,7.6,-3.7,61,26743.0,542.0,27313.14711084923,8681879462,1,1
37191,46,True,8.0,-3.8,63,26752.0,541.8,27321.48259005256,8681879462,1,1
37192,46,True,7.4,-3.6,64,26758.0,541.5,27327.030136146073,8681879462,1,1
37193,47,True,8.0,-4.3,65,26767.0,541.2,27335.248787806187,8681879462,1,1
37194,48,True,8.0,-4.2,65,26776.0,540.8,27343.480830876757,8681879462,1,1
37195,48,True,7.8,-4.7,64,26782.0,540.5,27348.914130996534,8681879462,1,1
37196,50,True,7.8,-4.6,63,26791.0,540.1,27357.10585584208,8681879462,1,1
37197,50,True,8.0,-4.4,63,26798.0,539.7,27363.477197388616,8681879462,1,1
37198,51,True,8.0,-3.9,62,26807.0,539.4,27371.76395805029,8681879462,1,1
37199,51,True,7.4,-3.3,61,26813.0,539.1,27377.356710063563,8681879462,1,1
37200,51,True,8.0,-3.3,61,26822.0,538.9,27385.747754112635,8681879462,1,1
37201,0,True,7.6,-2.7,0,26829.0,538.7,27392.365865557374,8681879462,1,1
37202,0,True,7.4,-2.7,0,26835.0,538.5,27398.011295926513,8681879462,1,1
37203,0,True,7.4,-2.6,0,26844.0,538.3,27406.461736879653,8681879462,1,1
37204,0,True,7.6,-2.4,0,26851.0,538.1,27413.109638337588,8681879462,1,1
37205,0,True,7.0,-2.4,0,26857.0,537.9,27418.807839587247,8681879462,1,1
37206,0,True,7.0,-2.6,0,26864.0,537.8,27425.440349538363,8681879462,1,1
37207,0,True,7.6,-2.6,0,26873.0,537.6,27433.98765141285,8681879462,1,1
37208,0,True,7.0,-2.7,1,26879.0,537.4,27439.616169303838,8681879462,1,1
37209,0,True,7.0,-3.3,1,26886.0,537.2,27446.14253689756,8681879462,1,1
37210,0,True,7.6,-3.4,0,26895.0,536.9,27454.494665733626,8681879462,1,1
37211,0,True,7.4,-3.4,0,26901.0,536.7,27460.05165186918,8681879462,1,1
37212,0,True,7.0,-3.6,0,26908.0,536.4,27466.520317131122,8681879462,1,1
37213,0,True,7.6,-3.5,0,26917.0,536.1,27474.807077792797,8681879462,1,1
37214,0,True,7.8,-3.4,0,26925.0,535.8,27482.24818453151,8681879462,1,1
37215,0,True,7.4,-3.6,0,26932.0,535.5,27488.720321640605,8681879462,1,1
37216,0,True,8.0,-3.8,0,26941.0,535.3,27497.04164078087,8681879462,1,1
37217,0,True,8.4,-3.9,0,26950.0,534.9,27505.351481569316,8681879462,1,1
37218,0,True,8.2,-4.1,0,26958.0,534.6,27512.693518047698,8681879462,1,1
37219,0,True,8.4,-4.5,0,26967.0,534.2,27520.913496784524,8681879462,1,1
37220,0,True,9.2,-4.8,0,26978.0,533.8,27530.849931817986,8681879462,1,1
37221,0,True,9.2,-5.0,0,26987.0,533.3,27538.97974229991,8681879462,1,1
37222,0,True,9.2,-5.6,0,26996.0,532.7,27547.017593535867,8681879462,1,1
37223,0,True,9.8,-5.9,0,27007.0,532.2,27556.82067685911,8681879462,1,1
37224,0,True,10.2,-6.5,0,27018.0,531.5,27566.574449414686,8681879462,1,1
37225,0,True,10.2,-6.7,0,27029.0,530.8,27576.287876796712,8681879462,1,1
37226,0,True,10.2,-7.3,0,27038.0,530.0,27584.207958730567,8681879462,1,1
37227,0,True,11.0,-7.7,0,27051.0,529.2,27595.62076642131,8681879462,1,1
37228,0,True,11.0,-7.9,0,27062.0,528.3,27605.266203035026,8681879462,1,1
37229,0,True,11.0,-8.4,0,27073.0,527.4,27614.892382133374,8681879462,1,1
37230,0,True,10.6,-8.1,0,27082.0,526.5,27622.77825071525,8681879462,1,1
37231,0,True,11.0,-7.7,0,27093.0,525.7,27632.440743985437,8681879462,1,1
37232,0,True,10.6,-7.3,0,27104.0,524.9,27642.11858958843,8681879462,1,1
37233,0,True,10.6,-6.6,0,27115.0,524.2,27651.856125671722,8681879462,1,1
37234,0,True,10.0,-5.9,0,27123.0,523.5,27658.99307569883,8681879462,1,1
37235,0,True,10.4,-5.6,0,27134.0,523.0,27668.831681146406,8681879462,1,1
37236,0,True,10.4,-5.0,0,27145.0,522.5,27678.76811617987,8681879462,1,1
37237,0,True,10.0,-4.8,0,27154.0,522.0,27686.92914319329,8681879462,1,1
37238,0,True,9.6,-4.9,0,27163.0,521.5,27695.058953675216,8681879462,1,1
37239,0,True,10.2,-4.7,0,27174.0,521.1,27705.03555032815,8681879462,1,1
37240,77,True,9.8,-4.5,64,27183.0,520.6,27713.255529064976,8681879462,1,1
37241,102,True,9.4,-4.3,73,27192.0,520.2,27721.481195273424,8681879462,1,1
37242,103,True,9.2,-3.1,68,27200.0,519.9,27728.99269834288,8681879462,1,1
37243,93,True,9.2,-3.2,58,27209.0,519.6,27737.41434079708,8681879462,1,1
37244,92,True,8.8,-2.6,57,27218.0,519.6,27745.88968237995,8681879462,1,1
37245,91,True,8.4,-2.1,56,27225.0,519.2,27752.589821679205,8681879462,1,1
37246,94,True,8.2,-2.5,56,27233.0,519.0,27760.185291188627,8681879462,1,1
37247,93,True,8.4,-1.6,55,27242.0,518.9,27768.875963963368,8681879462,1,1
37248,87,True,8.4,-1.6,54,27251.0,518.8,27777.644274359325,8681879462,1,1
37249,81,True,8.0,-1.6,54,27258.0,518.6,27784.403686517457,8681879462,1,1
37250,78,True,8.2,-1.8,54,27266.0,518.5,27792.12872898389,8681879462,1,1
37251,78,True,8.4,-2.2,55,27275.0,518.3,27800.743193797218,8681879462,1,1
37252,75,True,8.4,-2.7,55,27284.0,518.2,27809.21853538009,8681879462,1,1
37253,71,True,8.0,-3.3,55,27291.0,517.9,27815.768701733356,8681879462,1,1
37254,66,True,8.2,-3.9,56,27299.0,517.6,27823.12575160484,8681879462,1,1
37255,64,True,8.4,-4.0,56,27308.0,517.3,27831.393505103286,8681879462,1,1
37256,68,True,8.4,-4.0,56,27317.0,516.9,27839.677625881177,8681879462,1,1
37257,71,True,8.4,-4.2,56,27326.0,516.5,27847.909668951746,8681879462,1,1
37258,71,True,8.8,-3.7,56,27335.0,516.2,27856.186350057164,8681879462,1,1
37259,71,True,8.4,-3.3,56,27341.0,515.9,27861.767180111197,8681879462,1,1
37260,68,True,8.4,-3.0,55,27350.0,515.6,27870.188822565397,8681879462,1,1
37261,68,True,8.4,-2.8,54,27359.0,515.4,27878.664164148267,8681879462,1,1
37262,67,True,8.4,-2.7,54,27368.0,515.2,27887.13950573114,8681879462,1,1
37263,63,True,7.8,-2.9,55,27374.0,515.0,27892.789733453053,8681879462,1,1
37264,62,True,8.4,-3.1,55,27383.0,514.7,27901.211375907253,8681879462,1,1
37265,61,True,8.4,-3.2,55,27392.0,514.5,27909.566781813886,8681879462,1,1
37266,61,True,8.4,-3.6,56,27401.0,514.2,27917.88810095415,8681879462,1,1
37267,62,True,8.2,-3.8,56,27409.0,513.8,27925.245150825634,8681879462,1,1
37268,62,True,8.4,-3.8,56,27416.0,513.5,27931.68256946318,8681879462,1,1
37269,63,True,8.4,-3.9,55,27425.0,513.2,27939.969330124855,8681879462,1,1
37270,66,True,8.4,-3.5,55,27434.0,512.9,27948.340575205904,8681879462,1,1
37271,66,True,7.8,-3.4,53,27440.0,512.6,27953.92140525994,8681879462,1,1
37272,64,True,8.0,-3.6,53,27449.0,512.4,27962.238260596718,8681879462,1,1
37273,64,True,8.4,-3.1,53,27458.0,512.1,27970.659903050917,8681879462,1,1
37274,64,True,7.8,-2.9,53,27464.0,511.8,27976.274331353718,8681879462,1,1
37275,62,True,7.8,-2.8,54,27473.0,511.6,27984.74967293659,8681879462,1,1
37276,60,True,8.4,-2.6,55,27482.0,511.4,27993.27718573088,8681879462,1,1
37277,58,True,8.4,-3.1,57,27491.0,511.2,28001.680109160767,8681879462,1,1
37278,58,True,8.4,-3.5,57,27500.0,510.9,28010.0355150674,8681879462,1,1
37279,0,True,8.8,-4.0,12,27508.0,510.5,28017.384629288244,8681879462,1,1
37280,0,True,8.8,-4.4,0,27517.0,510.2,28025.60460802507,8681879462,1,1
37281,0,True,8.8,-4.5,0,27526.0,509.8,28033.79870876602,8681879462,1,1
37282,0,True,9.2,-4.7,0,27537.0,509.3,28043.77148050281,8681879462,1,1
37283,0,True,9.6,-5.0,0,27548.0,508.7,28053.673230501277,8681879462,1,1
37284,0,True,10.2,-5.5,0,27559.0,508.2,28063.50561042975,8681879462,1,1
37285,0,True,10.6,-6.1,0,27570.0,507.5,28073.289641865485,8681879462,1,1
37286,0,True,11.0,-6.7,0,27581.0,506.8,28083.011255224756,8681879462,1,1
37287,0,True,11.0,-7.1,0,27592.0,506.0,28092.71035714661,8681879462,1,1
37288,0,True,11.4,-7.1,0,27605.0,505.1,28104.16185493641,8681879462,1,1
37289,0,True,11.4,-7.0,0,27616.0,504.3,28113.870667674404,8681879462,1,1
37290,0,True,11.8,-6.5,0,27629.0,503.4,28125.392711389977,8681879462,1,1
37291,0,True,12.4,-6.1,0,27643.0,502.5,28137.83324677257,8681879462,1,1
37292,0,True,12.8,-6.3,0,27656.0,501.8,28149.390630271177,8681879462,1,1
37293,0,True,12.8,-6.8,0,27669.0,501.0,28160.859009871776,8681879462,1,1
37294,0,True,13.6,-7.9,0,27684.0,500.0,28174.01602433637,8681879462,1,1
37295,0,True,13.8,-8.7,0,27698.0,498.7,28186.255731443114,8681879462,1,1
37296,0,True,14.0,-9.6,0,27713.0,497.3,28199.373981728437,8681879462,1,1
37297,0,True,14.4,-10.5,0,27728.0,495.9,28212.52351780393,8681879462,1,1
37298,0,True,15.0,-11.5,0,27744.0,494.2,28226.675246000475,8681879462,1,1
37299,0,True,14.6,-12.2,0,27757.0,492.5,28238.26223561738,8681879462,1,1
37300,0,True,14.4,-12.1,0,27770.0,490.8,28249.83710403278,8681879462,1,1
37301,0,True,14.0,-11.4,0,27783.0,489.2,28261.3318544496,8681879462,1,1
37302,0,True,13.8,-10.0,0,27797.0,487.8,28273.576856353546,8681879462,1,1
37303,0,True,12.8,-8.1,0,27808.0,486.7,28283.215655270476,8681879462,1,1
37304,0,True,12.4,-6.2,0,27819.0,485.9,28292.99968670621,8681879462,1,1
37305,0,True,12.0,-4.3,0,27830.0,485.4,28303.03445921884,8681879462,1,1
37306,0,True,11.6,-2.6,0,27841.0,485.1,28313.40565195727,8681879462,1,1
37307,0,True,10.4,-1.9,0,27849.0,484.9,28321.077608870735,8681879462,1,1
37308,0,True,10.4,-2.0,0,27860.0,484.8,28331.62654962675,8681879462,1,1
37309,0,True,10.0,-2.7,0,27869.0,484.6,28340.126734643633,8681879462,1,1
37310,0,True,10.0,-4.1,0,27880.0,484.3,28350.223193360438,8681879462,1,1
37311,0,True,10.0,-5.4,0,27891.0,483.8,28360.090258323908,8681879462,1,1
37312,0,True,10.6,-6.7,0,27902.0,483.1,28369.811871683178,8681879462,1,1
37313,0,True,10.6,-7.9,0,27913.0,482.2,28379.4527869672,8681879462,1,1
37314,0,True,11.4,-8.8,0,27926.0,481.2,28390.81920458389,8681879462,1,1
37315,0,True,11.4,-9.2,0,27937.0,480.1,28400.43760955548,8681879462,1,1
37316,0,True,11.4,-9.5,0,27948.0,479.0,28410.057287868247,8681879462,1,1
37317,0,True,11.4,-9.5,0,27959.0,478.0,28419.67689977093,8681879462,1,1
37318,0,True,11.4,-8.7,0,27970.0,477.0,28429.293589629917,8681879462,1,1
37319,0,True,10.6,-7.9,0,27979.0,476.1,28437.18936207684,8681879462,1,1
37320,0,True,10.6,-7.3,0,27990.0,475.4,28446.870617669138,8681879462,1,1
37321,0,True,10.6,-6.4,0,28001.0,474.7,28456.64288176259,8681879462,1,1
37322,0,True,10.2,-5.8,0,28010.0,474.1,28464.655092579043,8681879462,1,1
37323,0,True,9.8,-5.4,0,28019.0,473.6,28472.731389006974,8681879462,1,1
37324,22,True,9.8,-4.6,51,28028.0,473.1,28480.914967925422,8681879462,1,1
37325,51,True,9.2,-3.7,57,28036.0,472.8,28488.30149307071,8681879462,1,1
37326,69,True,8.8,-3.2,57,28045.0,472.5,28496.72313552491,8681879462,1,1
37327,83,True,8.8,-2.7,55,28054.0,472.3,28505.23213595386,8681879462,1,1
37328,92,True,8.4,-2.1,53,28061.0,472.1,28511.96817334431,8681879462,1,1
37329,99,True,7.8,-1.5,51,28067.0,472.0,28517.8326483108,8681879462,1,1
37330,109,True,8.0,-1.4,50,28076.0,471.9,28526.620353917267,8681879462,1,1
37331,109,True,7.6,-0.9,49,28083.0,471.9,28533.52076971809,8681879462,1,1
37332,112,True,7.0,-1.0,48,28089.0,471.7,28539.385244684578,8681879462,1,1
37333,111,True,7.4,-1.1,47,28098.0,471.7,28548.172950291046,8681879462,1,1
37334,111,True,7.6,-1.2,47,28105.0,471.5,28555.014837751947,8681879462,1,1
37335,106,True,7.0,-1.8,47,28111.0,471.5,28560.824682557886,8681879462,1,1
37336,97,True,7.0,-1.9,47,28118.0,471.3,28567.590564517785,8681879462,1,1
37337,94,True,7.6,-2.5,47,28127.0,471.2,28576.13786639227,8681879462,1,1
37338,95,True,7.0,-2.5,46,28133.0,471.0,28581.822874921796,8681879462,1,1
37339,95,True,7.0,-2.6,46,28140.0,470.8,28588.421049973087,8681879462,1,1
37340,95,True,7.0,-2.5,46,28146.0,470.6,28594.091888543957,8681879462,1,1
37341,93,True,7.0,-2.3,45,28153.0,470.5,28600.788163309033,8681879462,1,1
37342,85,True,6.6,-2.2,45,28160.0,470.3,28607.497630794238,8681879462,1,1
37343,85,True,7.0,-2.3,45,28168.0,470.2,28615.095232460448,8681879462,1,1
37344,91,True,7.0,-2.4,45,28175.0,470.0,28621.791507225524,8681879462,1,1
37345,98,True,7.2,-2.6,46,28182.0,469.8,28628.407485558208,8681879462,1,1
