time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
4413,0,True,0.167,-3.4,0,14473.0,283.6,116,16483.90112436149,7885419579,1,1
4414,0,True,0.167,-4.1,10,14475.0,283.6,116,16485.734551792128,7885419579,1,1
4415,0,True,0.167,-5.9,10,14480.0,283.4,116,16490.201705749892,7885419579,1,1
4416,0,True,4.4,-6.6,5,14485.0,283.1,115,16494.633261025112,7885419579,1,1
4417,0,True,3.8,-6.9,0,14487.0,282.8,115,16496.398268972545,7885419579,1,1
4418,0,True,3.8,-6.8,0,14492.0,282.5,114,16500.81078884113,7885419579,1,1
4419,0,True,4.2,-6.6,0,14496.0,282.3,114,16504.364339420565,7885419579,1,1
4420,0,True,4.2,-6.6,0,14501.0,282.0,114,16508.80627764486,7885419579,1,1
4421,0,True,3.6,-7.3,4,14503.0,281.8,114,16510.55957322884,7885419579,1,1
4422,77,True,4.2,-8.5,55,14508.0,281.5,113,16514.930795892014,7885419579,1,1
4423,91,True,3.8,-8.5,57,14511.0,281.1,113,16517.55360918202,7885419579,1,1
4424,0,True,3.8,-10.8,0,14515.0,280.8,113,16521.07154502154,7885419579,1,1
4425,0,True,3.4,-8.9,3,14518.0,280.5,113,16523.694278619445,7885419579,1,1
4426,0,True,3.4,-9.1,3,14520.0,280.2,113,16525.443099735134,7885419579,1,1
4427,0,True,3.4,-6.7,0,14525.0,279.9,113,16529.846146425167,7885419579,1,1
4428,0,True,3.2,-5.6,0,14527.0,279.7,112,16531.633008008273,7885419579,1,1
4429,0,True,3.4,-5.7,0,14532.0,279.5,112,16536.09455846971,7885419579,1,1
4430,0,True,3.2,-6.2,1,14534.0,279.4,112,16537.879178654286,7885419579,1,1
4431,0,True,3.4,-8.5,1,14537.0,279.2,112,16540.50450022656,7885419579,1,1
4432,131,True,2.8,-8.7,42,14539.0,279.0,111,16542.253228368136,7885419579,1,1
4433,106,True,2.8,-8.5,53,14541.0,278.8,111,16544.004843296225,7885419579,1,1
4434,0,True,2.4,-8.1,6,14544.0,278.5,110,16546.6301648685,7885419579,1,1
4435,0,True,2.8,-8.2,0,14548.0,278.3,110,16550.130593631537,7885419579,1,1
4436,0,True,2.8,-9.2,0,14551.0,278.0,110,16552.753761913627,7885419579,1,1
4437,0,True,2.8,-8.6,0,14553.0,277.8,110,16554.503976295146,7885419579,1,1
4438,0,True,2.8,-9.5,2,14555.0,277.5,110,16556.25275514987,7885419579,1,1
4439,0,True,3.2,-7.8,2,14560.0,277.3,110,16560.639295398163,7885419579,1,1
4440,0,True,2.8,-6.6,0,14562.0,277.0,110,16562.411917508252,7885419579,1,1
4441,0,True,3.2,-7.3,0,14567.0,276.7,109,16566.798457756544,7885419579,1,1
4442,0,True,3.8,-6.4,0,14572.0,276.4,109,16571.220783743698,7885419579,1,1
4443,0,True,3.8,-6.8,2,14574.0,276.2,109,16572.98200241971,7885419579,1,1
4444,0,True,3.4,-6.8,2,14577.0,276.0,109,16575.642122207595,7885419579,1,1
4445,269,True,3.8,-7.5,61,14581.0,275.7,109,16579.164559559624,7885419579,1,1
4446,264,True,3.8,-6.8,75,14586.0,275.5,109,16583.577079428207,7885419579,1,1
4447,184,True,3.2,-7.1,57,14588.0,275.2,109,16585.346009823068,7885419579,1,1
4448,0,True,3.8,-6.9,0,14593.0,274.9,109,16589.7490565131,7885419579,1,1
4449,0,True,3.8,-5.6,6,14596.0,274.7,109,16592.42127985305,7885419579,1,1
4450,0,True,3.8,-5.8,6,14600.0,274.5,109,16595.9905202222,7885419579,1,1
4451,0,True,3.4,-4.1,2,14603.0,274.3,109,16598.73240895835,7885419579,1,1
4452,0,True,3.4,-3.7,2,14605.0,274.2,114,16600.583886101682,7885419579,1,1
4453,0,True,3.4,-4.1,0,14610.0,274.1,117,16605.212578960018,7885419579,1,1
4454,250,True,3.6,-5.2,42,14614.0,274.0,117,16608.825828063094,7885419579,1,1
4455,312,True,3.4,-6.6,60,14617.0,273.8,118,16611.48594785098,7885419579,1,1
4456,142,True,3.2,-8.1,52,14619.0,273.5,119,16613.236162232497,7885419579,1,1
4457,112,True,3.8,-6.9,62,14624.0,273.2,119,16617.63920892253,7885419579,1,1
4458,0,True,3.2,-6.2,21,14626.0,273.0,119,16619.412622114454,7885419579,1,1
4459,0,True,3.4,-5.0,0,14631.0,272.8,120,16623.929183493303,7885419579,1,1
4460,0,True,3.2,-3.6,0,14633.0,272.6,120,16625.782213496874,7885419579,1,1
4461,0,True,3.8,-2.6,0,14638.0,272.5,121,16630.519720604814,7885419579,1,1
4462,0,True,3.8,-2.2,0,14643.0,272.4,122,16635.307568355354,7885419579,1,1
4463,0,True,4.2,-2.4,1,14647.0,272.4,122,16639.084149870345,7885419579,1,1
4464,0,True,4.2,-2.9,1,14652.0,272.2,122,16643.75105126346,7885419579,1,1
4465,0,True,4.8,-4.8,0,14657.0,272.0,122,16648.247209680547,7885419579,1,1
4466,30,True,4.8,-3.8,55,14662.0,271.8,123,16652.830778257136,7885419579,1,1
4467,89,True,4.2,-2.9,70,14664.0,271.5,123,16654.698754540488,7885419579,1,1
4468,118,True,4.4,-1.6,84,14669.0,271.5,123,16659.5188188298,7885419579,1,1
4469,122,True,4.2,-1.0,88,14673.0,271.5,123,16663.499530129837,7885419579,1,1
4470,116,True,4.2,-1.0,84,14678.0,271.5,123,16668.475419254883,7885419579,1,1
4471,0,True,4.2,-1.0,75,14683.0,271.4,123,16673.45130837993,7885419579,1,1
4472,0,True,4.8,-1.8,0,14688.0,271.4,124,16678.35897474182,7885419579,1,1
4473,0,True,4.6,-0.7000000000000001,0,14692.0,271.4,124,16682.33127233477,7885419579,1,1
4474,0,True,4.4,-0.8,0,14695.0,271.3,124,16685.304786228244,7885419579,1,1
4475,0,True,4.2,-0.9,0,14699.0,271.3,124,16689.259321550675,7885419579,1,1
4476,0,True,3.8,0.0,0,14702.0,271.3,124,16692.259321550675,7885419579,1,1
4477,0,True,3.2,0.0,0,14704.0,271.3,124,16694.259321550675,7885419579,1,1
4478,0,True,2.8,-2.5,30,14706.0,271.3,124,16696.15432439385,7885419579,1,1
4479,0,True,2.8,-3.0,27,14709.0,271.3,124,16698.963218457688,7885419579,1,1
4480,147,True,2.4,-3.6,34,14711.0,271.1,124,16700.795041253084,7885419579,1,1
4481,22,True,2.4,-4.8,15,14714.0,271.0,124,16703.504978080393,7885419579,1,1
4482,139,True,2.8,-4.5,66,14718.0,270.8,124,16707.11822718347,7885419579,1,1
4483,158,True,3.0,-3.9,67,14721.0,270.7,124,16709.86011591962,7885419579,1,1
4484,113,True,2.8,-3.4,51,14723.0,270.5,124,16711.720392604297,7885419579,1,1
4485,89,True,3.4,-3.5,53,14728.0,270.4,124,16716.34334768222,7885419579,1,1
4486,0,True,3.2,-2.0,49,14730.0,270.4,124,16718.283234701186,7885419579,1,1
4487,62,True,2.8,-1.1,40,14732.0,270.3,124,16720.25727285867,7885419579,1,1
4488,113,True,2.8,-1.0,40,14735.0,270.3,124,16723.223174350493,7885419579,1,1
4489,0,True,2.8,0.0,0,14737.0,270.3,124,16725.223174350493,7885419579,1,1
4490,0,True,2.2,-1.1,9,14739.0,270.3,124,16727.188896507716,7885419579,1,1
4491,0,True,2.4,-3.2,0,14742.0,270.3,124,16729.97931153473,7885419579,1,1
4492,0,True,2.4,-4.8,0,14744.0,270.3,124,16731.78593608627,7885419579,1,1
4493,68,False,1.8,-5.7,27,14744.0,270.2,124,16731.78593608627,7885419579,1,1
4494,0,False,1.4,-6.9,10,14744.0,270.2,124,16731.78593608627,7885419579,1,1
4495,0,False,1.0,-5.8,11,14744.0,270.0,124,16731.78593608627,7885419579,1,1
4496,0,False,0.4,-6.9,24,14744.0,269.9,126,16731.78593608627,7885419579,1,1
4499,0,True,0.6000000000000001,-5.9,0,14747.0,269.7,129,16734.45815942622,7885419579,1,1
4500,0,True,1.0,-2.9,0,14749.0,269.6,129,16736.330755468778,7885419579,1,1
4501,0,True,1.4,-3.6,0,14751.0,269.6,130,16738.17993749995,7885419579,1,1
4502,0,True,1.667,-3.6,0,14754.0,269.6,130,16740.970352526965,7885419579,1,1
4503,0,True,1.714,-4.3,0,14756.0,269.4,130,16742.807631082174,7885419579,1,1
4504,0,True,2.2,-10.1,0,14758.0,269.3,130,16744.556917068454,7885419579,1,1
4505,0,True,2.4,-16.0,24,14761.0,269.2,131,16747.41917594566,7885419579,1,1
4506,0,True,2.4,-17.8,15,14763.0,269.0,133,16749.46856178316,7885419579,1,1
4507,0,False,1.8,-22.0,15,14763.0,268.7,133,16749.46856178316,7885419579,1,1
4508,0,False,1.4,-17.4,2,14763.0,268.4,133,16749.46856178316,7885419579,1,1
4509,0,False,1.0,-20.2,2,14763.0,268.2,133,16749.46856178316,7885419579,1,1
4512,0,True,0.4,-16.5,2,14765.0,267.6,134,16751.430995111456,7885419579,1,1
4513,91,False,0.4,-15.0,19,14765.0,267.6,134,16751.430995111456,7885419579,1,1
4514,89,False,0.4,-9.7,18,14765.0,267.5,134,16751.430995111456,7885419579,1,1
4515,38,True,0.833,-5.7,34,14768.0,267.4,134,16754.140931938764,7885419579,1,1
4516,87,True,1.0,-3.9,34,14770.0,267.4,134,16755.978210493973,7885419579,1,1
4517,183,True,1.6,-4.2,42,14773.0,267.2,134,16758.725944687067,7885419579,1,1
4518,131,True,2.0,-5.0,43,14775.0,267.1,134,16760.532569238607,7885419579,1,1
4519,0,True,2.4,-5.3,33,14777.0,267.0,134,16762.326581050147,7885419579,1,1
4520,0,True,2.4,-5.5,0,14780.0,266.9,134,16765.00351132701,7885419579,1,1
4521,0,True,2.4,-5.5,0,14782.0,266.9,134,16766.784993553643,7885419579,1,1
4522,0,True,2.2,-6.4,0,14784.0,266.6,134,16768.545011761165,7885419579,1,1
4523,0,True,2.4,-8.3,0,14787.0,266.4,134,16771.17033333344,7885419579,1,1
4524,0,True,2.8,-7.9,0,14791.0,266.1,134,16774.679565532075,7885419579,1,1
4525,0,True,2.8,-7.8,0,14794.0,265.9,134,16777.316441613573,7885419579,1,1
4526,0,True,3.2,-5.8,0,14798.0,265.5,134,16780.91336834724,7885419579,1,1
4527,0,True,3.8,-4.4,3,14803.0,265.2,134,16785.448185007663,7885419579,1,1
4528,0,True,4.2,-4.5,4,14808.0,265.2,134,16790.024152680486,7885419579,1,1
4529,0,True,4.4,-3.8,4,14813.0,265.0,134,16794.60012035331,7885419579,1,1
4530,0,True,4.6,-5.9,0,14817.0,264.7,134,16798.15119359753,7885419579,1,1
4531,206,True,4.8,-7.7,83,14822.0,264.4,134,16802.536865085727,7885419579,1,1
4532,227,True,4.8,-8.6,92,14827.0,264.0,134,16806.90861203904,7885419579,1,1
4533,219,True,4.8,-10.0,93,14832.0,263.5,134,16811.281827004732,7885419579,1,1
4534,200,True,4.6,-8.9,91,14836.0,263.0,134,16814.778805135273,7885419579,1,1
4535,177,True,4.8,-9.0,93,14841.0,262.5,133,16819.150470532342,7885419579,1,1
4536,0,True,5.2,-6.5,4,14848.0,262.2,133,16825.364848709727,7885419579,1,1
4537,0,True,4.6,-3.9,0,14850.0,261.9,133,16827.21246449406,7885419579,1,1
4538,0,True,4.6,-2.2,0,14855.0,261.8,133,16831.968725959046,7885419579,1,1
4539,0,True,4.8,-1.3,0,14860.0,261.8,133,16836.888971537883,7885419579,1,1
4540,0,True,4.8,-0.6000000000000001,3,14865.0,261.8,133,16841.858261676978,7885419579,1,1
4541,0,True,4.2,-1.3,0,14869.0,261.7,133,16845.748024180797,7885419579,1,1
4542,0,True,4.4,-2.5,0,14872.0,261.7,133,16848.569273507575,7885419579,1,1
4543,0,True,4.8,-4.1,0,14879.0,261.5,133,16854.9862695148,7885419579,1,1
4544,0,True,4.6,-4.7,0,14883.0,261.3,133,16858.61412284314,7885419579,1,1
4545,0,True,4.2,-8.0,0,14886.0,261.0,132,16861.246046992113,7885419579,1,1
4546,0,True,4.4,-9.4,12,14891.0,260.8,131,16865.618332216633,7885419579,1,1
4547,0,True,4.2,-11.5,0,14893.0,260.4,131,16867.387737718334,7885419579,1,1
4548,0,True,3.8,-17.8,0,14898.0,259.9,131,16872.51120231209,7885419579,1,1
4549,0,True,3.4,-17.8,0,14900.0,259.4,130,16874.51752030226,7885419579,1,1
4550,0,True,3.2,-19.7,5,14902.0,258.8,129,16876.624329936207,7885419579,1,1
4551,0,True,2.8,-15.1,0,14905.0,258.3,128,16879.445893255794,7885419579,1,1
4552,0,True,3.2,-14.6,0,14909.0,257.8,128,16883.1484091906,7885419579,1,1
4553,0,True,3.2,-14.8,0,14914.0,257.3,128,16887.85101472324,7885419579,1,1
4554,0,True,3.2,-18.2,0,14916.0,256.8,128,16889.909971193483,7885419579,1,1
4555,0,True,3.4,-24.0,0,14919.0,256.2,127,16893.60796363905,7885419579,1,1
4556,0,True,3.2,-22.3,0,14921.0,255.6,127,16895.95796315002,7885419579,1,1
4557,0,True,3.0,-23.8,4,14924.0,254.9,127,16899.5777818843,7885419579,1,1
4558,0,True,2.8,-22.3,8,14928.0,254.1,127,16904.27778090624,7885419579,1,1
4559,0,True,3.0,-18.0,8,14931.0,253.4,127,16907.3210969144,7885419579,1,1
4560,0,True,2.8,-19.7,3,14933.0,252.9,127,16909.432691864717,7885419579,1,1
4561,0,True,3.4,-16.0,0,14938.0,252.4,127,16914.309706930017,7885419579,1,1
4562,0,True,3.2,-17.7,0,14940.0,251.8,127,16916.33858426879,7885419579,1,1
4563,0,True,3.4,-22.0,0,14945.0,251.1,127,16922.21358304621,7885419579,1,1
4564,0,True,3.2,-19.4,0,14947.0,250.4,129,16924.377816476604,7885419579,1,1
4565,0,True,3.4,-19.6,3,14950.0,249.7,131,16927.55648857638,7885419579,1,1
4566,0,True,3.2,-15.9,0,14954.0,249.0,132,16931.404751830396,7885419579,1,1
4567,0,True,3.8,-16.6,0,14959.0,248.4,132,16936.259965704114,7885419579,1,1
4568,0,True,3.8,-11.6,0,14964.0,247.7,133,16940.67242790102,7885419579,1,1
4569,0,True,3.8,-13.9,0,14966.0,247.1,134,16942.521155420327,7885419579,1,1
4570,0,True,4.2,-14.5,1,14971.0,247.1,134,16947.142974218594,7885419579,1,1
4571,0,True,4.8,-15.4,0,14978.0,245.7,135,16953.861559865876,7885419579,1,1
4572,0,True,4.8,-19.8,0,14983.0,245.0,135,16959.272143441856,7885419579,1,1
4573,0,True,4.2,-18.3,0,14985.0,244.1,135,16961.31794029208,7885419579,1,1
4574,0,True,4.8,-17.4,2,14990.0,243.3,135,16966.3337352675,7885419579,1,1
4575,0,True,4.6,-13.8,2,14994.0,242.8,135,16969.99576403277,7885419579,1,1
4576,0,True,4.2,-15.3,0,14999.0,242.2,135,16974.698369565413,7885419579,1,1
4577,0,True,4.2,-15.3,0,15004.0,241.5,135,16979.436882943013,7885419579,1,1
4578,158,True,4.2,-18.4,70,15006.0,240.9,135,16981.510878978992,7885419579,1,1
4579,260,True,4.2,-20.5,71,15011.0,240.2,135,16986.921462554972,7885419579,1,1
4580,259,True,3.8,-16.1,73,15013.0,239.6,135,16988.872268581094,7885419579,1,1
4581,214,True,3.4,-15.8,56,15016.0,239.1,134,16991.754875237108,7885419579,1,1
4582,126,True,3.2,-10.6,55,15020.0,238.6,133,16995.26863604385,7885419579,1,1
4583,79,True,3.4,-6.8,54,15023.0,238.3,133,16997.91046405787,7885419579,1,1
4584,102,True,3.2,-4.0,54,15027.0,238.1,134,17001.57410964866,7885419579,1,1
4585,0,True,3.4,-1.6,52,15030.0,238.1,134,17004.471000573572,7885419579,1,1
4586,0,True,3.2,1.0,4,15032.0,238.1,134,17006.50073479223,7885419579,1,1
4587,0,True,2.8,4.2,4,15034.0,238.1,134,17008.796345217303,7885419579,1,1
4588,0,True,3.2,3.5,36,15039.0,238.2,134,17014.374218841163,7885419579,1,1
4589,0,True,3.4,5.5,29,15044.0,238.7,134,17020.463536779313,7885419579,1,1
4590,0,True,3.8,4.9,1,15049.0,238.7,134,17026.427103565005,7885419579,1,1
4591,0,True,4.2,2.2,0,15053.0,239.2,133,17030.706203214304,7885419579,1,1
4592,0,True,4.8,0.4,0,15058.0,239.2,132,17035.73716461984,7885419579,1,1
4593,0,True,5.2,-3.5,0,15065.0,239.2,130,17042.196282302106,7885419579,1,1
4594,0,True,5.2,-6.1,0,15070.0,238.8,129,17046.6382205264,7885419579,1,1
4595,0,True,5.6,-8.9,0,15077.0,238.3,128,17052.759094431316,7885419579,1,1
4596,0,True,5.8,-10.7,0,15082.0,237.7,127,17057.158102558402,7885419579,1,1
4597,0,True,6.2,-12.7,0,15089.0,237.0,127,17063.46923064593,7885419579,1,1
4598,0,True,5.6,-12.7,2,15093.0,236.3,127,17067.07558955309,7885419579,1,1
4599,0,True,5.6,-13.1,2,15098.0,235.6,127,17071.608842667996,7885419579,1,1
4600,0,True,5.2,-12.6,0,15103.0,235.0,127,17076.074369083864,7885419579,1,1
4601,0,True,5.2,-10.0,0,15108.0,234.5,127,17080.447584049558,7885419579,1,1
4602,0,True,4.2,-6.5,0,15110.0,234.2,127,17082.223120671668,7885419579,1,1
4603,0,True,4.4,-3.8,0,15115.0,233.9,127,17086.842160132503,7885419579,1,1
4604,0,True,4.8,-2.4,0,15122.0,233.8,127,17093.47467008362,7885419579,1,1
4605,0,True,4.8,-2.1,0,15127.0,233.8,126,17098.287891313368,7885419579,1,1
4606,0,True,5.2,-2.8,0,15134.0,233.6,126,17104.88606636466,7885419579,1,1
4607,0,True,6.2,-4.3,0,15141.0,233.4,126,17111.28380674901,7885419579,1,1
4608,0,True,6.6,-5.7,0,15148.0,233.1,126,17117.537822289876,7885419579,1,1
4609,0,True,6.6,-8.1,0,15155.0,232.6,126,17123.67186817027,7885419579,1,1
4610,0,True,7.0,-11.0,0,15162.0,232.0,126,17129.83047954819,7885419579,1,1
4611,0,True,6.6,-12.0,0,15167.0,231.3,126,17134.26760753976,7885419579,1,1
4612,0,True,6.0,-13.2,0,15171.0,230.6,124,17137.90601878947,7885419579,1,1
4613,103,True,6.0,-12.4,89,15178.0,229.9,123,17144.16105527754,7885419579,1,1
4614,104,True,5.6,-10.1,95,15183.0,229.2,122,17148.541869832934,7885419579,1,1
4615,0,True,5.2,-9.4,85,15188.0,228.7,121,17152.91435079244,7885419579,1,1
4616,0,True,5.2,-6.9,0,15193.0,228.3,121,17157.328418995534,7885419579,1,1
4617,0,True,5.2,-4.9,0,15197.0,228.1,121,17160.94166809861,7885419579,1,1
4618,0,True,4.8,-3.9,0,15202.0,227.9,121,17165.570360956946,7885419579,1,1
4619,126,True,4.2,-2.3,49,15204.0,227.9,120,17167.465363800122,7885419579,1,1
4620,155,True,3.8,0.2,52,15207.0,227.8,120,17170.465363800122,7885419579,1,1
4621,250,True,3.2,1.1,63,15209.0,227.8,124,17172.524011713613,7885419579,1,1
4622,186,True,3.4,3.1,67,15214.0,227.9,126,17177.970424973693,7885419579,1,1
4623,197,True,3.4,3.4,81,15219.0,228.1,127,17183.548298597554,7885419579,1,1
4624,199,True,3.4,2.6,79,15221.0,228.2,127,17185.747815397062,7885419579,1,1
4625,156,True,3.8,2.5,84,15226.0,228.4,128,17191.121282542383,7885419579,1,1
4626,138,True,4.2,1.3,90,15230.0,228.4,128,17195.272139335044,7885419579,1,1
4627,150,True,4.2,0.6000000000000001,90,15235.0,228.5,127,17200.3063598359,7885419579,1,1
4628,0,True,4.2,0.7000000000000001,0,15240.0,228.5,128,17205.348586100507,7885419579,1,1
4629,168,True,4.8,0.0,68,15245.0,228.5,128,17210.348586100507,7885419579,1,1
4630,217,True,4.2,0.7000000000000001,83,15247.0,228.5,128,17212.36227430085,7885419579,1,1
4631,231,True,4.8,0.8,95,15254.0,228.5,128,17219.41539733865,7885419579,1,1
4632,214,True,4.8,1.3,97,15259.0,228.6,129,17224.505328822277,7885419579,1,1
4633,212,True,4.6,1.3,97,15263.0,228.6,129,17228.577274009178,7885419579,1,1
4634,155,True,4.6,0.7000000000000001,94,15268.0,228.7,129,17233.611494510034,7885419579,1,1
4635,129,True,5.6,0.7000000000000001,93,15275.0,228.7,129,17240.659403211233,7885419579,1,1
4636,0,True,4.8,0.0,25,15278.0,228.7,129,17243.659403211233,7885419579,1,1
4637,0,True,4.6,0.0,6,15282.0,228.7,129,17247.659403211233,7885419579,1,1
4638,0,True,4.8,0.0,7,15287.0,228.7,129,17252.659403211233,7885419579,1,1
4639,0,True,4.8,1.2,7,15292.0,228.7,129,17257.7825969898,7885419579,1,1
4640,0,True,3.8,2.1,0,15294.0,228.7,129,17259.919832218337,7885419579,1,1
4641,108,True,4.2,1.8,82,15299.0,228.9,129,17265.211755533503,7885419579,1,1
4642,77,True,4.4,2.2,92,15304.0,229.1,129,17270.560630095126,7885419579,1,1
4643,91,True,4.8,1.2,90,15311.0,229.1,129,17277.785809896737,7885419579,1,1
4644,106,True,4.6,-0.5,86,15315.0,229.2,129,17281.768368898825,7885419579,1,1
4645,124,True,5.2,-1.4,79,15320.0,229.2,129,17286.61808644624,7885419579,1,1
4646,115,True,5.2,-4.4,75,15325.0,229.0,129,17291.194054119063,7885419579,1,1
4647,0,True,5.0,-6.1,0,15329.0,228.8,129,17294.764946045027,7885419579,1,1
4648,0,True,4.6,-5.9,1,15334.0,228.4,129,17299.228560952477,7885419579,1,1
4649,0,True,4.8,-5.1,0,15339.0,228.1,127,17303.7633776129,7885419579,1,1
4650,0,True,4.8,-2.6,0,15344.0,227.9,126,17308.484104506642,7885419579,1,1
4651,0,True,4.6,-1.0,0,15348.0,227.9,125,17312.42030096971,7885419579,1,1
4652,0,True,4.8,0.0,0,15353.0,227.9,124,17317.42030096971,7885419579,1,1
4653,243,True,4.8,0.0,81,15358.0,227.9,124,17322.42030096971,7885419579,1,1
4654,233,True,5.2,-0.5,99,15365.0,227.9,124,17329.393594441655,7885419579,1,1
4655,241,True,5.2,-1.5,104,15370.0,227.9,124,17334.261560147905,7885419579,1,1
4656,104,True,5.8,-3.2,97,15377.0,227.8,124,17340.753781695326,7885419579,1,1
4657,0,True,6.2,-4.7,7,15384.0,227.5,124,17347.09808025571,7885419579,1,1
4658,0,True,6.0,-5.7,0,15388.0,227.1,122,17350.67180342192,7885419579,1,1
4659,0,True,5.6,-5.7,4,15393.0,226.8,119,17355.13541832937,7885419579,1,1
4660,232,True,5.6,-3.8,67,15398.0,226.6,119,17359.754457790204,7885419579,1,1
4661,229,True,5.2,-2.0,76,15403.0,226.4,119,17364.542305540745,7885419579,1,1
4662,217,True,4.6,-0.7000000000000001,77,15407.0,226.4,115,17368.486690994305,7885419579,1,1
4663,0,True,4.8,1.0,69,15412.0,226.4,115,17373.576622477933,7885419579,1,1
4664,0,True,5.2,1.5,0,15419.0,226.4,114,17380.788225844735,7885419579,1,1
4665,0,True,5.2,1.6,0,15424.0,226.6,113,17385.949068560174,7885419579,1,1
4666,0,True,5.2,2.0,0,15429.0,226.7,113,17391.20136593989,7885419579,1,1
4667,0,True,5.2,1.0,0,15433.0,226.7,112,17395.27331112679,7885419579,1,1
4668,0,True,5.6,-0.30000000000000004,0,15440.0,226.8,112,17402.27331112679,7885419579,1,1
4669,0,True,5.2,-1.2,0,15445.0,226.8,114,17407.173508578624,7885419579,1,1
4670,0,True,5.6,-3.3,0,15452.0,226.7,122,17413.704075953443,7885419579,1,1
4671,0,True,5.6,-5.7,0,15457.0,226.4,124,17418.171229911208,7885419579,1,1
4672,0,True,5.8,-8.4,0,15462.0,226.1,124,17422.544738758123,7885419579,1,1
4673,0,True,5.2,-10.5,0,15466.0,225.6,124,17426.051907407847,7885419579,1,1
4674,0,True,5.2,-14.4,0,15471.0,225.1,125,17430.687564594136,7885419579,1,1
4675,0,True,4.8,-14.5,0,15476.0,224.4,125,17435.301568773284,7885419579,1,1
4676,0,True,4.2,-12.0,0,15478.0,223.8,125,17437.08284015762,7885419579,1,1
4677,0,True,4.2,-11.3,8,15483.0,223.2,126,17441.48987351933,7885419579,1,1
4678,0,True,4.8,-8.8,0,15490.0,222.8,124,17447.60993390072,7885419579,1,1
4679,0,True,4.8,-9.5,0,15495.0,222.3,124,17451.982542513473,7885419579,1,1
4680,0,True,5.2,-12.8,0,15502.0,221.7,124,17458.293670601,7885419579,1,1
4681,0,True,5.6,-14.9,0,15506.0,221.0,124,17462.03250042276,7885419579,1,1
4682,0,True,5.6,-18.4,0,15511.0,220.1,123,17467.193743829965,7885419579,1,1
4683,0,True,5.2,-19.2,0,15516.0,219.2,122,17472.521214016353,7885419579,1,1
4684,0,True,5.2,-21.0,0,15521.0,218.2,120,17478.033667769727,7885419579,1,1
4685,0,True,4.6,-20.6,0,15525.0,217.3,119,17482.44920838818,7885419579,1,1
4686,0,True,4.4,-21.0,0,15528.0,216.6,118,17485.771023080717,7885419579,1,1
4687,0,True,4.2,-21.1,0,15532.0,215.9,118,17490.218170188447,7885419579,1,1
4688,0,True,3.8,-17.9,14,15535.0,215.3,118,17493.306604893813,7885419579,1,1
4689,0,True,3.2,-18.5,14,15537.0,214.8,118,17495.407672148114,7885419579,1,1
4690,0,True,3.0,-13.6,0,15540.0,214.4,118,17498.136480585395,7885419579,1,1
4691,0,True,2.8,-13.7,0,15542.0,214.0,118,17499.978122850032,7885419579,1,1
4692,0,True,3.0,-15.6,4,15547.0,213.7,118,17504.736222324886,7885419579,1,1
4693,66,False,2.4,-15.5,24,15547.0,213.4,118,17504.736222324886,7885419579,1,1
4694,133,True,2.4,-22.1,25,15549.0,213.1,118,17507.065150843006,7885419579,1,1
4695,217,True,2.2,-22.4,34,15551.0,212.7,118,17509.432390257214,7885419579,1,1
4696,208,True,2.4,-16.3,42,15554.0,212.2,122,17512.358599296393,7885419579,1,1
4697,231,True,1.8,-15.3,56,15556.0,211.7,126,17514.28033706707,7885419579,1,1
4698,244,True,2.2,-11.1,72,15558.0,211.2,126,17516.04974256877,7885419579,1,1
4699,244,True,2.8,-8.3,79,15563.0,210.8,127,17520.420965231948,7885419579,1,1
4700,227,True,3.4,-4.1,81,15568.0,210.6,127,17525.004533808537,7885419579,1,1
4701,209,True,3.2,-1.9,81,15570.0,210.5,128,17526.938839037743,7885419579,1,1
4702,205,True,3.8,-0.7000000000000001,86,15575.0,210.5,128,17531.90421102893,7885419579,1,1
4703,211,True,4.4,1.2,86,15580.0,210.5,128,17537.027404807497,7885419579,1,1
4704,222,True,4.2,2.5,90,15584.0,210.5,129,17541.326178523752,7885419579,1,1
4705,222,True,3.8,3.3,91,15587.0,210.7,130,17544.625453723016,7885419579,1,1
4706,199,True,4.2,6.6,78,15591.0,210.9,130,17549.63614532228,7885419579,1,1
4707,169,True,4.2,9.1,73,15596.0,211.0,130,17556.738734231356,7885419579,1,1
4708,143,True,4.2,10.2,69,15601.0,211.6,130,17564.03977493305,7885419579,1,1
4709,58,True,3.8,12.2,66,15603.0,212.2,130,17567.294718178448,7885419579,1,1
4710,162,True,4.2,11.9,69,15608.0,212.6,130,17575.258762400426,7885419579,1,1
4711,211,True,4.4,9.2,84,15613.0,213.1,130,17582.22556850402,7885419579,1,1
4712,218,True,4.2,8.3,90,15617.0,213.5,130,17587.66827948738,7885419579,1,1
4713,191,True,4.2,7.0,86,15622.0,213.9,130,17594.026578474248,7885419579,1,1
4714,201,True,4.8,5.7,78,15627.0,214.2,130,17600.115896412397,7885419579,1,1
4715,230,True,4.8,4.7,80,15632.0,214.4,130,17605.9551566818,7885419579,1,1
4716,216,True,4.6,3.8,80,15636.0,214.6,129,17610.4643547695,7885419579,1,1
4717,187,True,4.8,3.9,82,15641.0,214.8,126,17616.203380832187,7885419579,1,1
4718,169,True,5.2,4.1,82,15648.0,215.0,125,17624.179296478647,7885419579,1,1
4719,145,True,5.2,4.3,84,15653.0,215.3,124,17629.892690428067,7885419579,1,1
