time,moving,velocity_smooth,grade_smooth,distance,altitude,grade_adjusted_distance,activity_id,label,mtb
6174,True,3.386,5.2,14968.1,2073.5,17161.16121998477,7992703680,1,0
6175,True,3.31,5.8,14971.2,2073.7,17164.965221507577,7992703680,1,0
6176,True,3.31,6.0,14974.7,2073.9,17169.29292024147,7992703680,1,0
6177,True,3.378,5.4,14978.0,2074.1,17173.24780715866,7992703680,1,0
6178,True,3.305,5.3,14981.1,2074.3,17176.951057205188,7992703680,1,0
6179,True,3.214,6.3,14984.2,2074.4,17180.799395436305,7992703680,1,0
6180,True,3.338,5.6,14987.9,2074.6,17185.263538647745,7992703680,1,0
6181,True,3.23,6.3,14990.8,2074.9,17188.870890721224,7992703680,1,0
6182,True,3.136,6.5,14993.7,2075.0,17192.500829824094,7992703680,1,0
6183,True,3.159,4.8,14996.9,2075.2,17196.24174478558,7992703680,1,0
6184,True,3.212,5.4,15000.3,2075.4,17200.309875303832,7992703680,1,0
6185,True,3.098,5.4,15003.4,2075.5,17204.02507210483,7992703680,1,0
6186,True,3.188,5.5,15006.8,2075.7,17208.120232210946,7992703680,1,0
6187,True,3.234,6.2,15009.9,2075.9,17211.960894577835,7992703680,1,0
6188,True,3.224,6.3,15013.0,2076.1,17215.824950054754,7992703680,1,0
6189,True,3.198,7.8,15016.3,2076.3,17220.18917912878,7992703680,1,0
6190,True,3.202,7.5,15019.4,2076.5,17224.237739041335,7992703680,1,0
6191,True,3.2,7.5,15022.8,2076.9,17228.700033833473,7992703680,1,0
6192,True,3.3,7.6,15026.4,2077.1,17233.413114589337,7992703680,1,0
6193,True,3.298,6.1,15029.5,2077.3,17237.238776794067,7992703680,1,0
6194,True,3.2800000000000002,7.3,15032.7,2077.5,17241.402296907534,7992703680,1,0
6195,True,3.2880000000000003,6.7,15035.9,2077.7,17245.452078878785,7992703680,1,0
6196,True,3.176,7.7,15038.6,2078.0,17249.02384142725,7992703680,1,0
6197,True,3.006,7.0,15041.4,2078.1,17252.61940053557,7992703680,1,0
6198,True,2.959,6.1,15044.3,2078.4,17256.195294442026,7992703680,1,0
6199,True,2.914,6.0,15047.2,2078.5,17259.755767168186,7992703680,1,0
6200,True,2.854,6.0,15050.1,2078.7,17263.316239894342,7992703680,1,0
6201,True,2.884,6.0,15053.1,2078.8,17266.99948754209,7992703680,1,0
6202,True,2.912,5.8,15056.0,2079.1,17270.523619372038,7992703680,1,0
6203,True,2.9130000000000003,6.5,15058.9,2079.2,17274.16133233055,7992703680,1,0
6204,True,3.014,6.3,15062.3,2079.4,17278.390641658076,7992703680,1,0
6205,True,3.056,6.1,15065.4,2079.6,17282.216303862806,7992703680,1,0
6206,True,3.135,7.1,15068.7,2079.9,17286.46583099941,7992703680,1,0
6207,True,3.216,5.7,15072.0,2080.0,17290.46133190915,7992703680,1,0
6208,True,3.204,4.9,15074.9,2080.3,17293.87292341243,7992703680,1,0
6209,True,3.092,5.5,15077.8,2080.3,17297.365854091175,7992703680,1,0
6210,True,3.104,4.6,15080.9,2080.5,17300.963355432577,7992703680,1,0
6211,True,3.193,5.6,15084.7,2080.7,17305.569368492976,7992703680,1,0
6212,True,3.198,5.3,15088.0,2080.9,17309.51075583648,7992703680,1,0
6213,True,3.404,4.7,15091.9,2081.1,17314.05245096892,7992703680,1,0
6214,True,3.648,4.6,15096.0,2081.3,17318.821068171572,7992703680,1,0
6215,True,3.758,4.7,15099.7,2081.4,17323.14087770577,7992703680,1,0
6216,True,3.686,5.0,15103.1,2081.6,17327.14814372652,7992703680,1,0
6217,True,3.738,5.1,15106.7,2081.8,17331.415780223393,7992703680,1,0
6218,True,3.634,5.2,15110.1,2082.0,17335.45235966022,7992703680,1,0
6219,True,3.482,5.3,15113.4,2082.1,17339.400839280872,7992703680,1,0
6220,True,3.386,6.3,15116.7,2082.3,17343.49745739787,7992703680,1,0
6221,True,3.342,6.4,15119.8,2082.5,17347.36956010464,7992703680,1,0
6222,True,3.227,6.6,15122.9,2082.8,17351.28391076813,7992703680,1,0
6223,True,3.16,6.0,15125.9,2082.9,17354.967158415875,7992703680,1,0
6224,True,3.062,5.7,15128.7,2083.1,17358.363350652548,7992703680,1,0
6225,True,2.974,7.4,15131.5,2083.2,17362.00643075183,7992703680,1,0
6226,True,3.062,6.5,15135.2,2083.5,17366.64765073338,7992703680,1,0
6227,True,3.041,6.9,15138.1,2083.8,17370.347464838705,7992703680,1,0
6228,True,3.02,7.3,15141.0,2083.9,17374.110729326207,7992703680,1,0
6229,True,3.16,7.2,15144.5,2084.1,17378.640814281247,7992703680,1,0
6230,True,3.204,7.2,15147.5,2084.4,17382.513803611993,7992703680,1,0
6231,True,3.073,8.3,15150.5,2084.7,17386.580819327475,7992703680,1,0
6232,True,3.082,6.7,15153.5,2084.8,17390.36890061472,7992703680,1,0
6233,True,3.1,6.6,15156.5,2085.1,17394.15698190197,7992703680,1,0
6234,True,2.998,7.3,15159.5,2085.2,17398.050014130422,7992703680,1,0
6235,True,3.0,7.4,15162.5,2085.5,17401.953314236795,7992703680,1,0
6236,True,3.059,7.5,15165.8,2085.7,17406.27009841852,7992703680,1,0
6237,True,3.038,6.6,15168.7,2086.0,17409.915712672933,7992703680,1,0
6238,True,3.008,8.0,15171.5,2086.1,17413.65267570558,7992703680,1,0
6239,True,3.032,6.4,15174.7,2086.3,17417.65328584253,7992703680,1,0
6240,True,2.916,7.1,15177.1,2086.6,17420.735193649663,7992703680,1,0
6241,True,2.758,7.5,15179.6,2086.7,17424.012214246395,7992703680,1,0
6242,True,2.822,5.6,15182.8,2086.9,17427.880943082037,7992703680,1,0
6243,True,2.755,7.2,15185.3,2087.1,17431.109462417724,7992703680,1,0
6244,True,2.634,6.5,15187.8,2087.2,17434.25027582711,7992703680,1,0
6245,True,2.711,7.2,15190.7,2087.5,17438.0062013748,7992703680,1,0
6246,True,2.7880000000000003,7.1,15193.5,2087.6,17441.601760483118,7992703680,1,0
6247,True,2.7119999999999997,7.1,15196.3,2087.9,17445.207419871746,7992703680,1,0
6248,True,2.767,7.2,15199.1,2088.0,17448.823361527717,7992703680,1,0
6249,True,2.81,7.1,15201.9,2088.3,17452.40911385824,7992703680,1,0
6250,True,2.787,6.9,15204.6,2088.4,17455.850108230097,7992703680,1,0
6251,True,2.823,6.9,15207.7,2088.7,17459.800879545932,7992703680,1,0
6252,True,2.87,6.0,15210.7,2088.8,17463.492034903556,7992703680,1,0
6253,True,2.865,5.2,15213.5,2089.1,17466.825579116663,7992703680,1,0
6254,True,2.872,7.0,15216.2,2089.1,17470.283268863957,7992703680,1,0
6255,True,2.924,5.2,15219.2,2089.3,17473.854923378,7992703680,1,0
6256,True,2.898,6.8,15222.1,2089.6,17477.525038289445,7992703680,1,0
6257,True,2.872,7.9,15225.0,2089.7,17481.383902124555,7992703680,1,0
6258,True,2.925,6.4,15228.1,2089.9,17485.241160954643,7992703680,1,0
6259,True,2.876,7.1,15230.6,2090.2,17488.46049969449,7992703680,1,0
6260,True,2.782,8.3,15233.2,2090.3,17491.97390313738,7992703680,1,0
6261,True,2.819,6.3,15236.2,2090.5,17495.70673426327,7992703680,1,0
6262,True,2.782,8.0,15239.0,2090.8,17499.45506011126,7992703680,1,0
6263,True,2.718,6.4,15241.7,2090.9,17502.82251894312,7992703680,1,0
6264,True,2.7640000000000002,6.4,15244.4,2091.2,17506.198033746172,7992703680,1,0
6265,True,2.81,6.4,15247.2,2091.2,17509.698567616004,7992703680,1,0
6266,True,2.733,5.5,15249.9,2091.5,17512.94968520266,7992703680,1,0
6267,True,2.73,6.5,15252.6,2091.6,17516.333405161557,7992703680,1,0
6268,True,2.7199999999999998,6.5,15255.3,2091.8,17519.708919964607,7992703680,1,0
6269,True,2.702,6.4,15258.0,2091.9,17523.076378796468,7992703680,1,0
6270,True,2.711,6.4,15260.8,2092.2,17526.568558325802,7992703680,1,0
6271,True,2.731,6.3,15263.6,2092.3,17530.06073785514,7992703680,1,0
6272,True,2.734,6.3,15266.3,2092.5,17533.42028586844,7992703680,1,0
6273,True,2.7439999999999998,6.2,15269.0,2092.6,17536.7720643278,7992703680,1,0
6274,True,2.791,7.1,15271.9,2092.9,17540.49603626142,7992703680,1,0
6275,True,2.811,7.0,15274.8,2093.0,17544.209851175176,7992703680,1,0
6276,True,2.811,6.1,15277.6,2093.3,17547.6700790163,7992703680,1,0
6277,True,2.8280000000000003,6.2,15280.4,2093.4,17551.130306857423,7992703680,1,0
6278,True,2.858,6.0,15283.3,2093.6,17554.69077958358,7992703680,1,0
6279,True,2.851,5.8,15286.2,2093.7,17558.22908436305,7992703680,1,0
6280,True,2.893,6.7,15289.3,2094.0,17562.1523106477,7992703680,1,0
6281,True,2.955,6.8,15292.4,2094.1,17566.084562987766,7992703680,1,0
6282,True,2.9530000000000003,5.9,15295.2,2094.4,17569.51500535683,7992703680,1,0
6283,True,2.938,6.8,15298.0,2094.5,17573.075009074142,7992703680,1,0
6284,True,2.982,5.0,15301.1,2094.7,17576.740038111482,7992703680,1,0
6285,True,2.963,5.7,15304.1,2094.9,17580.385691728672,7992703680,1,0
6286,True,2.944,5.7,15307.1,2095.0,17584.024469125106,7992703680,1,0
6287,True,3.007,4.7,15310.2,2095.2,17587.632264206542,7992703680,1,0
6288,True,3.092,5.3,15313.4,2095.4,17591.454973931992,7992703680,1,0
6289,True,3.184,5.3,15317.0,2095.5,17595.762406245434,7992703680,1,0
6290,True,3.236,3.9,15320.3,2095.7,17599.48769995848,7992703680,1,0
6291,True,3.243,4.8,15323.3,2095.9,17603.005691715563,7992703680,1,0
6292,True,3.232,4.1,15326.4,2095.9,17606.53887765506,7992703680,1,0
6293,True,3.197,4.2,15329.4,2096.1,17609.97143733882,7992703680,1,0
6294,True,3.096,4.3,15332.5,2096.2,17613.53292147911,7992703680,1,0
6295,True,2.995,4.2,15335.2,2096.4,17616.626365176893,7992703680,1,0
6296,True,2.939,5.1,15338.0,2096.4,17619.942365407685,7992703680,1,0
6297,True,2.968,3.3,15341.2,2096.6,17623.480826446685,7992703680,1,0
6298,True,2.975,4.8,15344.3,2096.8,17627.11608459567,7992703680,1,0
6299,True,2.982,4.1,15347.4,2096.8,17630.644822579485,7992703680,1,0
6300,True,3.041,4.2,15350.4,2097.0,17634.08198224369,7992703680,1,0
6301,True,3.1,5.3,15353.5,2097.1,17637.78621400835,7992703680,1,0
6302,True,2.9779999999999998,4.4,15356.1,2097.3,17640.78173172844,7992703680,1,0
6303,True,2.88,5.2,15358.7,2097.4,17643.87716564061,7992703680,1,0
6304,True,2.888,5.2,15361.8,2097.5,17647.567875305118,7992703680,1,0
6305,True,2.902,5.2,15365.0,2097.7,17651.370841466854,7992703680,1,0
6306,True,2.819,7.1,15367.6,2097.9,17654.700468630916,7992703680,1,0
6307,True,2.832,6.3,15370.3,2098.0,17658.060016644216,7992703680,1,0
6308,True,2.893,6.2,15373.2,2098.3,17661.65187761347,7992703680,1,0
6309,True,2.848,6.1,15376.1,2098.4,17665.235685020347,7992703680,1,0
6310,True,2.783,6.1,15378.9,2098.6,17668.688272240375,7992703680,1,0
6311,True,2.815,6.0,15381.7,2098.7,17672.133350574157,7992703680,1,0
6312,True,2.8810000000000002,6.8,15384.7,2099.0,17675.94764027128,7992703680,1,0
6313,True,2.899,6.7,15387.7,2099.1,17679.744310869326,7992703680,1,0
6314,True,2.911,7.0,15390.6,2099.4,17683.449081782604,7992703680,1,0
6315,True,2.939,7.2,15393.6,2099.5,17687.32330498543,7992703680,1,0
6316,True,2.8970000000000002,7.1,15396.2,2099.8,17690.671417274873,7992703680,1,0
6317,True,2.821,7.1,15398.8,2099.9,17694.010150732596,7992703680,1,0
6318,True,2.8369999999999997,7.1,15401.8,2100.2,17697.86253549151,7992703680,1,0
6319,True,2.859,7.1,15404.9,2100.3,17701.85451552892,7992703680,1,0
6320,True,2.779,7.2,15407.5,2100.6,17705.202627818362,7992703680,1,0
6321,True,2.769,9.2,15410.0,2100.7,17708.72206074656,7992703680,1,0
6322,True,2.85,7.3,15413.0,2101.0,17712.607500968305,7992703680,1,0
6323,True,2.783,8.0,15415.8,2101.3,17716.34446400095,7992703680,1,0
6324,True,2.716,5.4,15418.5,2101.4,17719.58293209733,7992703680,1,0
6325,True,2.767,3.6,15421.3,2101.6,17722.71466581404,7992703680,1,0
6326,True,2.818,2.7,15424.1,2101.6,17725.744465185726,7992703680,1,0
6327,True,2.771,0.9,15426.9,2101.7,17728.587660683457,7992703680,1,0
6328,True,2.7800000000000002,1.7000000000000002,15429.7,2101.7,17731.502868416956,7992703680,1,0
6329,True,2.908,0.8,15433.0,2101.7,17734.84960558003,7992703680,1,0
6330,True,2.958,0.8,15436.1,2101.8,17737.992470458637,7992703680,1,0
6331,True,3.034,0.8,15439.3,2101.8,17741.236718075263,7992703680,1,0
6332,True,3.091,1.5,15442.3,2101.8,17744.345109471535,7992703680,1,0
6333,True,3.196,3.0,15445.6,2101.8,17747.96209048503,7992703680,1,0
6334,True,3.206,4.4,15449.1,2102.0,17751.993553165135,7992703680,1,0
6335,True,3.29,5.2,15452.5,2102.2,17756.03013260196,7992703680,1,0
6336,True,3.35,5.5,15456.0,2102.4,17760.245738593552,7992703680,1,0
6337,True,3.366,5.1,15459.2,2102.5,17764.02899437403,7992703680,1,0
6338,True,3.229,5.0,15461.8,2102.7,17767.092654415046,7992703680,1,0
6339,True,3.068,5.9,15464.4,2102.8,17770.271441226294,7992703680,1,0
6340,True,3.108,4.9,15468.1,2103.0,17774.610297726696,7992703680,1,0
6341,True,3.017,6.4,15471.1,2103.2,17778.34970625275,7992703680,1,0
6342,True,2.996,6.0,15474.2,2103.3,17782.15572882209,7992703680,1,0
6343,True,3.039,6.1,15477.0,2103.6,17785.60831604212,7992703680,1,0
6344,True,3.082,6.2,15479.8,2103.7,17789.084234444417,7992703680,1,0
6345,True,2.903,6.3,15482.6,2103.9,17792.568210161917,7992703680,1,0
6346,True,2.8529999999999998,5.5,15485.4,2104.0,17795.933120888858,7992703680,1,0
6347,True,2.7880000000000003,5.3,15488.1,2104.3,17799.159387264528,7992703680,1,0
6348,True,2.7640000000000002,7.0,15490.8,2104.3,17802.61707701182,7992703680,1,0
6349,True,2.814,5.2,15493.9,2104.5,17806.301200481,7992703680,1,0
6350,True,2.836,7.8,15496.8,2104.8,17810.148703234223,7992703680,1,0
6351,True,2.858,7.2,15499.7,2104.9,17813.90462878191,7992703680,1,0
6352,True,2.843,6.2,15502.3,2105.2,17817.124917926754,7992703680,1,0
6353,True,2.8280000000000003,8.0,15504.9,2105.3,17820.60550621418,7992703680,1,0
6354,True,2.836,6.1,15508.1,2105.5,17824.55132017993,7992703680,1,0
6355,True,2.83,7.7,15510.9,2105.8,17828.234357987196,7992703680,1,0
6356,True,2.824,6.9,15513.8,2105.9,17831.939128900474,7992703680,1,0
6357,True,2.877,5.8,15516.7,2106.2,17835.470288639277,7992703680,1,0
6358,True,2.93,7.7,15519.6,2106.3,17839.295651848304,7992703680,1,0
6359,True,2.9859999999999998,6.1,15523.0,2106.5,17843.497357083954,7992703680,1,0
6360,True,2.924,8.0,15525.5,2106.8,17846.833931220244,7992703680,1,0
6361,True,2.862,7.5,15528.1,2106.9,17850.242032640846,7992703680,1,0
6362,True,2.835,6.2,15530.9,2107.2,17853.710036335295,7992703680,1,0
6363,True,2.808,7.9,15533.6,2107.3,17857.302771630057,7992703680,1,0
6364,True,2.754,6.2,15536.8,2107.5,17861.26620442371,7992703680,1,0
6365,True,2.782,7.9,15539.5,2107.8,17864.858939718473,7992703680,1,0
6366,True,2.81,7.2,15542.2,2107.9,17868.355835918046,7992703680,1,0
6367,True,2.824,7.2,15545.0,2108.2,17871.971777574017,7992703680,1,0
6368,True,2.838,7.1,15547.8,2108.3,17875.58771922999,7992703680,1,0
6369,True,2.7640000000000002,7.3,15550.6,2108.6,17879.214130103617,7992703680,1,0
6370,True,2.777,7.4,15553.3,2108.7,17882.731777788184,7992703680,1,0
6371,True,2.762,6.6,15556.0,2109.0,17886.13237250155,7992703680,1,0
6372,True,2.719,6.7,15558.6,2109.1,17889.415376283832,7992703680,1,0
6373,True,2.676,5.9,15561.2,2109.3,17892.60190197907,7992703680,1,0
6374,True,2.648,6.6,15563.8,2109.4,17895.87758473446,7992703680,1,0
6375,True,2.5460000000000003,5.9,15566.1,2109.6,17898.695448109047,7992703680,1,0
6376,True,2.472,6.0,15568.3,2109.7,17901.390795684736,7992703680,1,0
6377,True,2.42,5.0,15570.7,2109.9,17904.22347417796,7992703680,1,0
6378,True,2.368,4.9,15573.0,2110.0,17906.924875145116,7992703680,1,0
6379,True,2.351,4.1,15575.6,2110.1,17909.88446184122,7992703680,1,0
6380,True,2.408,4.7,15578.1,2110.2,17912.723216336643,7992703680,1,0
6381,True,2.447,4.8,15580.6,2110.3,17915.65672535423,7992703680,1,0
6382,True,2.464,3.7,15583.0,2110.4,17918.354885155266,7992703680,1,0
6383,True,2.576,4.7,15585.9,2110.6,17921.738935440597,7992703680,1,0
6384,True,2.653,4.7,15588.8,2110.6,17925.122985725928,7992703680,1,0
6385,True,2.6189999999999998,4.7,15591.2,2110.8,17927.923579065515,7992703680,1,0
6386,True,2.6029999999999998,5.6,15593.6,2110.9,17930.825125692245,7992703680,1,0
6387,True,2.7039999999999997,6.3,15596.5,2111.1,17934.43352911394,7992703680,1,0
6388,True,2.71,6.0,15599.5,2111.2,17938.124684471564,7992703680,1,0
6389,True,2.698,6.1,15602.3,2111.5,17941.577271691593,7992703680,1,0
6390,True,2.797,6.2,15605.2,2111.6,17945.177330036833,7992703680,1,0
6391,True,2.876,6.3,15608.0,2111.8,17948.66130575433,7992703680,1,0
6392,True,2.838,6.4,15610.7,2111.9,17952.036820557383,7992703680,1,0
6393,True,2.791,6.1,15613.4,2112.2,17955.37346883275,7992703680,1,0
6394,True,2.762,7.9,15616.1,2112.3,17958.96620412751,7992703680,1,0
6395,True,2.842,6.1,15619.4,2112.5,17963.044329797405,7992703680,1,0
6396,True,2.834,6.8,15622.1,2112.8,17966.469194738755,7992703680,1,0
6397,True,2.826,7.9,15624.8,2112.9,17970.061930033513,7992703680,1,0
6398,True,2.8890000000000002,6.1,15627.9,2113.1,17973.876123903057,7992703680,1,0
6399,True,2.926,8.7,15630.8,2113.4,17977.856709215484,7992703680,1,0
6400,True,2.854,8.0,15633.7,2113.5,17981.738903843765,7992703680,1,0
6401,True,2.8529999999999998,8.0,15636.4,2113.9,17985.34240391096,7992703680,1,0
6402,True,2.852,7.9,15639.1,2114.0,17988.945903978154,7992703680,1,0
6403,True,2.84,7.0,15642.1,2114.3,17992.77842561258,7992703680,1,0
6404,True,2.854,6.9,15645.0,2114.4,17996.474308456425,7992703680,1,0
6405,True,2.836,7.9,15647.9,2114.7,18000.333172291535,7992703680,1,0
6406,True,2.855,8.0,15650.7,2114.8,18004.070135324182,7992703680,1,0
6407,True,2.872,8.1,15653.5,2115.2,18007.830028722936,7992703680,1,0
6408,True,2.838,8.1,15656.3,2115.3,18011.58992212169,7992703680,1,0
6409,True,2.795,6.8,15659.0,2115.6,18015.0227828491,7992703680,1,0
6410,True,2.784,8.9,15661.8,2115.7,18018.92085192113,7992703680,1,0
6411,True,2.912,7.5,15665.2,2116.0,18023.350482338737,7992703680,1,0
6412,True,2.805,9.5,15667.5,2116.3,18026.639408433246,7992703680,1,0
6413,True,2.698,9.8,15669.8,2116.4,18029.962262639106,7992703680,1,0
6414,True,2.662,9.0,15672.3,2116.7,18033.454021555855,7992703680,1,0
6415,True,2.626,8.7,15674.9,2116.8,18037.028296713,7992703680,1,0
6416,True,2.461,8.8,15677.5,2117.2,18040.616444228468,7992703680,1,0
6417,True,2.533,9.9,15680.2,2117.3,18044.542029737204,7992703680,1,0
6418,True,2.5700000000000003,9.8,15682.6,2117.6,18048.002137727395,7992703680,1,0
6419,True,2.545,9.7,15685.0,2117.8,18051.462245717586,7992703680,1,0
6420,True,2.575,10.8,15687.8,2118.2,18055.701859786834,7992703680,1,0
6421,True,2.5949999999999998,9.9,15690.5,2118.3,18059.610801697352,7992703680,1,0
6422,True,2.536,10.6,15692.8,2118.7,18063.07597411669,7992703680,1,0
6423,True,2.512,10.4,15695.2,2118.8,18066.639489366942,7992703680,1,0
6424,True,2.613,10.1,15698.1,2119.3,18070.890988686177,7992703680,1,0
6425,True,2.659,9.8,15701.1,2119.4,18075.254449708915,7992703680,1,0
6426,True,2.642,8.3,15703.7,2119.8,18078.7678531518,7992703680,1,0
6427,True,2.7039999999999997,8.6,15706.3,2119.9,18082.32852018602,7992703680,1,0
6428,True,2.761,7.2,15709.0,2120.2,18085.815321068563,7992703680,1,0
6429,True,2.693,9.8,15711.6,2120.3,18089.582377967112,7992703680,1,0
6430,True,2.75,8.0,15714.8,2120.6,18093.866178936245,7992703680,1,0
6431,True,2.763,9.7,15717.5,2121.0,18097.7632199376,7992703680,1,0
6432,True,2.776,9.2,15720.2,2121.1,18101.564207500054,7992703680,1,0
6433,True,2.795,8.3,15722.9,2121.4,18105.21274184459,7992703680,1,0
6434,True,2.814,9.2,15725.7,2121.6,18109.154506724175,7992703680,1,0
6435,True,2.711,10.0,15728.4,2121.9,18113.081621644636,7992703680,1,0
6436,True,2.715,9.0,15731.1,2122.1,18116.854265980575,7992703680,1,0
6437,True,2.746,10.5,15734.0,2122.5,18121.191334627172,7992703680,1,0
6438,True,2.776,9.4,15736.8,2122.6,18125.173533689922,7992703680,1,0
6439,True,2.83,9.6,15739.8,2123.1,18129.48731119132,7992703680,1,0
6440,True,2.8810000000000002,9.8,15742.8,2123.2,18133.817356748375,7992703680,1,0
6441,True,2.864,9.0,15745.4,2123.6,18137.450273516315,7992703680,1,0
6442,True,2.8200000000000003,9.2,15748.1,2123.7,18141.25126107877,7992703680,1,0
6443,True,2.81,9.3,15750.9,2124.1,18145.20813068195,7992703680,1,0
6444,True,2.776,9.4,15753.7,2124.2,18149.19606471668,7992703680,1,0
6445,True,2.68,8.3,15756.2,2124.6,18152.57433725792,7992703680,1,0
6446,True,2.652,11.3,15758.7,2124.7,18156.456428095236,7992703680,1,0
6447,True,2.74,8.5,15761.8,2125.0,18160.68682647444,7992703680,1,0
6448,True,2.682,10.6,15764.3,2125.4,18164.45331823459,7992703680,1,0
6449,True,2.624,10.7,15766.8,2125.5,18168.23138355052,7992703680,1,0
6450,True,2.573,8.1,15769.0,2125.8,18171.188344163776,7992703680,1,0
6451,True,2.5220000000000002,10.3,15771.3,2125.9,18174.581325371444,7992703680,1,0
6452,True,2.433,9.6,15773.9,2126.3,18178.299241826106,7992703680,1,0
6453,True,2.456,9.0,15776.6,2126.4,18182.071886162044,7992703680,1,0
6454,True,2.533,9.0,15779.5,2126.8,18186.123985633974,7992703680,1,0
6455,True,2.665,9.0,15782.4,2126.9,18190.176085105904,7992703680,1,0
6456,True,2.751,9.1,15785.0,2127.3,18193.822524551277,7992703680,1,0
6457,True,2.759,9.2,15787.7,2127.4,18197.638077382915,7992703680,1,0
6458,True,2.781,9.0,15790.5,2127.8,18201.55044928685,7992703680,1,0
6459,True,2.749,8.8,15793.2,2127.9,18205.282443468965,7992703680,1,0
6460,True,2.755,8.2,15796.1,2128.3,18209.188817282888,7992703680,1,0
6461,True,2.807,8.4,15799.1,2128.4,18213.26916631233,7992703680,1,0
6462,True,2.751,8.7,15801.5,2128.7,18216.568497226617,7992703680,1,0
6463,True,2.681,8.9,15803.9,2128.8,18219.9205857867,7992703680,1,0
6464,True,2.659,9.6,15806.5,2129.2,18223.65362237794,7992703680,1,0
6465,True,2.599,9.2,15809.1,2129.3,18227.327858438035,7992703680,1,0
6466,True,2.572,8.3,15811.9,2129.7,18231.11152368422,7992703680,1,0
6467,True,2.653,8.2,15814.7,2129.8,18234.88319495284,7992703680,1,0
6468,True,2.707,7.4,15817.4,2130.1,18238.400842637406,7992703680,1,0
6469,True,2.713,7.5,15820.1,2130.2,18241.929156973143,7992703680,1,0
6470,True,2.715,7.8,15822.7,2130.5,18245.369873843698,7992703680,1,0
6471,True,2.684,8.0,15825.4,2130.6,18248.97882806226,7992703680,1,0
6472,True,2.5949999999999998,7.2,15827.7,2130.9,18252.05312239659,7992703680,1,0
6473,True,2.533,9.0,15830.1,2131.0,18255.407709497274,7992703680,1,0
6474,True,2.5220000000000002,7.3,15832.7,2131.3,18258.78167076193,7992703680,1,0
6475,True,2.515,7.9,15835.3,2131.4,18262.247539494023,7992703680,1,0
6476,True,2.456,6.3,15837.6,2131.7,18265.190916720345,7992703680,1,0
6477,True,2.455,7.0,15840.0,2131.8,18268.262266869548,7992703680,1,0
6478,True,2.519,6.8,15842.7,2132.0,18271.680385366406,7992703680,1,0
6479,True,2.532,6.6,15845.3,2132.1,18274.946831312165,7992703680,1,0
6480,True,2.542,7.5,15848.0,2132.4,18278.486013556638,7992703680,1,0
6481,True,2.604,7.5,15850.7,2132.5,18282.014327892375,7992703680,1,0
6482,True,2.665,7.5,15853.3,2132.8,18285.422429312977,7992703680,1,0
6483,True,2.661,6.6,15856.0,2132.9,18288.823024026344,7992703680,1,0
6484,True,2.656,6.6,15858.6,2133.2,18292.097670787363,7992703680,1,0
6485,True,2.654,6.6,15861.3,2133.2,18295.49826550073,7992703680,1,0
6486,True,2.657,5.8,15863.9,2133.5,18298.66202101808,7992703680,1,0
6487,True,2.661,6.9,15866.6,2133.6,18302.098350505625,7992703680,1,0
6488,True,2.615,6.9,15869.0,2133.8,18305.15286560566,7992703680,1,0
6489,True,2.5700000000000003,6.9,15871.5,2133.9,18308.3346521682,7992703680,1,0
6490,True,2.568,7.6,15874.1,2134.2,18311.742753588802,7992703680,1,0
6491,True,2.561,6.4,15876.8,2134.3,18315.118268391852,7992703680,1,0
6492,True,2.5869999999999997,6.5,15879.6,2134.6,18318.62731131219,7992703680,1,0
6493,True,2.6630000000000003,6.5,15882.4,2134.6,18322.145022330704,7992703680,1,0
6494,True,2.69,6.6,15884.9,2134.9,18325.301756736746,7992703680,1,0
6495,True,2.674,7.7,15887.5,2135.0,18328.731392717254,7992703680,1,0
6496,True,2.677,6.6,15890.1,2135.3,18332.006039478274,7992703680,1,0
6497,True,2.6470000000000002,6.6,15892.8,2135.4,18335.40663419164,7992703680,1,0
6498,True,2.62,6.6,15895.5,2135.6,18338.79871267378,7992703680,1,0
6499,True,2.642,6.6,15898.1,2135.7,18342.0733594348,7992703680,1,0
6500,True,2.654,7.6,15900.8,2136.0,18345.623616595793,7992703680,1,0
6501,True,2.6470000000000002,7.6,15903.4,2136.1,18349.031718016395,7992703680,1,0
6502,True,2.645,6.6,15906.0,2136.4,18352.314721798677,7992703680,1,0
6503,True,2.64,6.6,15908.7,2136.5,18355.715316512044,7992703680,1,0
6504,True,2.64,6.5,15911.3,2136.7,18358.981762457803,7992703680,1,0
6505,True,2.65,6.5,15914.0,2136.8,18362.3654824167,7992703680,1,0
6506,True,2.6710000000000003,7.5,15916.7,2137.1,18365.88313010127,7992703680,1,0
6507,True,2.6870000000000003,7.5,15919.5,2137.2,18369.542122745734,7992703680,1,0
6508,True,2.681,6.7,15922.1,2137.5,18372.825126528016,7992703680,1,0
6509,True,2.67,6.9,15924.7,2137.6,18376.14321325104,7992703680,1,0
6510,True,2.632,6.7,15927.2,2137.8,18379.308137785167,7992703680,1,0
6511,True,2.583,6.5,15929.6,2137.9,18382.31588885974,7992703680,1,0
6512,True,2.62,7.4,15932.5,2138.2,18386.09410303946,7992703680,1,0
6513,True,2.6790000000000003,7.4,15935.5,2138.3,18389.990966096982,7992703680,1,0
6514,True,2.661,6.6,15938.0,2138.6,18393.139664905655,7992703680,1,0
6515,True,2.67,6.8,15940.5,2138.7,18396.321451468193,7992703680,1,0
6516,True,2.691,6.8,15943.1,2138.9,18399.62165610977,7992703680,1,0
