time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,heartrate,altitude,grade_adjusted_distance,activity_id,label,mtb
2807,0,False,0.006,1.7000000000000002,0,8247.2,111,452.6,10035.47610239627,8739339537,1,1
2808,0,False,0.004,1.7000000000000002,0,8247.2,111,452.6,10035.47610239627,8739339537,1,1
2809,0,False,0.004,1.7000000000000002,0,8247.2,109,452.6,10035.47610239627,8739339537,1,1
2810,0,False,0.004,1.7000000000000002,0,8247.2,109,452.6,10035.47610239627,8739339537,1,1
2811,0,False,0.002,3.5,0,8247.2,109,452.6,10035.47610239627,8739339537,1,1
2812,0,False,0.006,3.5,0,8247.2,110,452.6,10035.47610239627,8739339537,1,1
2813,0,False,0.006,3.5,0,8247.2,112,452.6,10035.47610239627,8739339537,1,1
2814,0,False,0.008,3.5,0,8247.2,113,452.6,10035.47610239627,8739339537,1,1
2815,0,False,0.008,3.5,0,8247.2,115,452.6,10035.47610239627,8739339537,1,1
2816,0,False,0.01,1.7000000000000002,0,8247.3,117,452.6,10035.580500423386,8739339537,1,1
2817,0,False,0.008,1.7000000000000002,0,8247.3,119,452.6,10035.580500423386,8739339537,1,1
2818,0,False,0.008,1.7000000000000002,0,8247.3,120,452.6,10035.580500423386,8739339537,1,1
2819,0,False,0.016,1.7000000000000002,0,8247.3,121,452.6,10035.580500423386,8739339537,1,1
2820,0,False,0.048,1.7000000000000002,0,8247.5,121,452.6,10035.789296477624,8739339537,1,1
2821,0,True,0.128,1.7000000000000002,0,8247.9,120,452.6,10036.206888586097,8739339537,1,1
2822,0,True,0.26,1.7000000000000002,0,8248.6,120,452.6,10036.937674775929,8739339537,1,1
2823,0,True,0.41000000000000003,1.7000000000000002,0,8249.3,120,452.6,10037.668460965759,8739339537,1,1
2824,0,True,0.5640000000000001,1.7000000000000002,0,8250.1,121,452.4,10038.503645182709,8739339537,1,1
2825,0,True,0.6920000000000001,1.7000000000000002,0,8250.9,121,452.4,10039.338829399658,8739339537,1,1
2826,0,True,0.772,1.7000000000000002,0,8251.8,121,452.4,10040.278411643725,8739339537,1,1
2827,0,True,0.8,1.7000000000000002,0,8252.6,121,452.4,10041.113595860676,8739339537,1,1
2828,0,False,0.65,1.7000000000000002,0,8252.6,122,452.4,10041.113595860676,8739339537,1,1
2829,0,False,0.486,1.7000000000000002,0,8252.6,123,452.4,10041.113595860676,8739339537,1,1
2830,0,False,0.324,1.7000000000000002,0,8252.6,123,452.4,10041.113595860676,8739339537,1,1
2831,0,False,0.162,1.7000000000000002,0,8252.6,124,452.4,10041.113595860676,8739339537,1,1
2832,0,False,0.0,0.0,0,8252.6,125,452.4,10041.113595860676,8739339537,1,1
2833,0,False,0.0,0.0,0,8252.6,125,452.4,10041.113595860676,8739339537,1,1
2834,0,False,0.0,0.0,0,8252.6,125,452.4,10041.113595860676,8739339537,1,1
2835,0,False,0.0,3.5,0,8252.6,126,452.4,10041.113595860676,8739339537,1,1
2836,0,False,0.0,3.5,0,8252.6,126,452.4,10041.113595860676,8739339537,1,1
2837,0,False,0.0,3.5,0,8252.6,126,452.4,10041.113595860676,8739339537,1,1
2838,0,False,0.0,3.5,0,8252.6,125,452.4,10041.113595860676,8739339537,1,1
2839,0,False,0.002,1.8,0,8252.6,125,452.4,10041.113595860676,8739339537,1,1
2840,0,False,0.002,1.8,0,8252.6,120,452.4,10041.113595860676,8739339537,1,1
2841,0,False,0.006,1.8,0,8252.6,118,452.4,10041.113595860676,8739339537,1,1
2842,0,False,0.008,1.8,0,8252.6,116,452.4,10041.113595860676,8739339537,1,1
2843,0,False,0.008,1.8,0,8252.6,116,452.4,10041.113595860676,8739339537,1,1
2844,0,False,0.006,1.8,0,8252.6,116,452.4,10041.113595860676,8739339537,1,1
2845,0,False,0.006,0.0,0,8252.6,116,452.4,10041.113595860676,8739339537,1,1
2846,0,False,0.006,0.0,0,8252.6,116,452.4,10041.113595860676,8739339537,1,1
2847,0,False,0.004,0.0,0,8252.6,117,452.4,10041.113595860676,8739339537,1,1
2848,0,False,0.004,0.0,0,8252.6,118,452.4,10041.113595860676,8739339537,1,1
2849,0,False,0.004,0.0,0,8252.6,119,452.4,10041.113595860676,8739339537,1,1
2850,0,False,0.004,0.0,0,8252.6,120,452.4,10041.113595860676,8739339537,1,1
2851,0,False,0.004,0.0,0,8252.6,120,452.4,10041.113595860676,8739339537,1,1
2852,0,False,0.008,0.0,0,8252.7,122,452.4,10041.213595860676,8739339537,1,1
2853,0,False,0.008,0.0,0,8252.7,123,452.4,10041.213595860676,8739339537,1,1
2854,0,False,0.01,0.0,0,8252.7,122,452.4,10041.213595860676,8739339537,1,1
2855,0,False,0.01,0.0,0,8252.7,121,452.4,10041.213595860676,8739339537,1,1
2856,0,False,0.008,0.0,0,8252.7,120,452.4,10041.213595860676,8739339537,1,1
2857,0,False,0.006,0.0,0,8252.7,118,452.4,10041.213595860676,8739339537,1,1
2858,0,False,0.008,0.0,0,8252.7,116,452.4,10041.213595860676,8739339537,1,1
2859,0,False,0.006,0.0,0,8252.7,116,452.4,10041.213595860676,8739339537,1,1
2860,0,False,0.008,0.0,0,8252.7,117,452.4,10041.213595860676,8739339537,1,1
2861,0,False,0.008,0.0,0,8252.7,116,452.4,10041.213595860676,8739339537,1,1
2862,0,False,0.006,0.0,0,8252.7,115,452.4,10041.213595860676,8739339537,1,1
2863,0,False,0.006,1.8,0,8252.7,114,452.4,10041.213595860676,8739339537,1,1
2864,0,False,0.006,1.8,0,8252.7,112,452.4,10041.213595860676,8739339537,1,1
2865,0,False,0.004,1.8,0,8252.7,111,452.4,10041.213595860676,8739339537,1,1
2866,0,False,0.002,1.8,0,8252.7,110,452.4,10041.213595860676,8739339537,1,1
2867,0,False,0.008,1.8,0,8252.8,110,452.4,10041.318114297794,8739339537,1,1
2868,0,False,0.008,1.8,0,8252.8,110,452.4,10041.318114297794,8739339537,1,1
2869,0,False,0.008,1.8,0,8252.8,109,452.4,10041.318114297794,8739339537,1,1
2870,0,False,0.008,1.8,0,8252.8,107,452.4,10041.318114297794,8739339537,1,1
2871,0,False,0.008,1.8,0,8252.8,107,452.4,10041.318114297794,8739339537,1,1
2872,0,False,0.004,1.8,0,8252.8,107,452.4,10041.318114297794,8739339537,1,1
2873,0,False,0.002,1.8,0,8252.8,108,452.4,10041.318114297794,8739339537,1,1
2874,0,False,0.002,1.8,0,8252.8,111,452.4,10041.318114297794,8739339537,1,1
2875,0,False,0.002,1.8,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2876,0,False,0.002,1.8,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2877,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2878,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2879,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2880,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2881,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2882,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2883,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2884,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2885,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2886,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2887,0,False,0.0,0.0,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2888,0,False,0.0,0.0,0,8252.8,114,452.4,10041.318114297794,8739339537,1,1
2889,0,False,0.0,0.0,0,8252.8,115,452.4,10041.318114297794,8739339537,1,1
2890,0,False,0.002,0.0,0,8252.8,116,452.4,10041.318114297794,8739339537,1,1
2891,0,False,0.002,0.0,0,8252.8,115,452.4,10041.318114297794,8739339537,1,1
2892,0,False,0.004,-1.6,0,8252.8,115,452.4,10041.318114297794,8739339537,1,1
2893,0,False,0.004,-1.7000000000000002,0,8252.8,114,452.4,10041.318114297794,8739339537,1,1
2894,0,False,0.006,1.6,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2895,0,False,0.004,1.8,0,8252.8,113,452.4,10041.318114297794,8739339537,1,1
2896,0,False,0.004,1.9,0,8252.8,114,452.4,10041.318114297794,8739339537,1,1
2897,0,False,0.002,1.9,0,8252.8,114,452.4,10041.318114297794,8739339537,1,1
2898,0,False,0.004,1.9,0,8252.8,115,452.4,10041.318114297794,8739339537,1,1
2899,0,False,0.002,1.9,0,8252.8,117,452.4,10041.318114297794,8739339537,1,1
2900,0,False,0.002,1.9,0,8252.8,118,452.4,10041.318114297794,8739339537,1,1
2901,0,False,0.002,1.9,0,8252.8,119,452.4,10041.318114297794,8739339537,1,1
2902,0,False,0.006,1.9,0,8252.8,119,452.4,10041.318114297794,8739339537,1,1
2903,0,False,0.008,1.9,0,8252.9,119,452.4,10041.42308995213,8739339537,1,1
2904,0,False,0.012,1.9,0,8252.9,119,452.4,10041.42308995213,8739339537,1,1
2905,0,False,0.012,1.9,0,8252.9,119,452.4,10041.42308995213,8739339537,1,1
2906,0,False,0.012,1.9,0,8252.9,119,452.4,10041.42308995213,8739339537,1,1
2907,0,False,0.008,1.9,0,8252.9,120,452.4,10041.42308995213,8739339537,1,1
2908,0,False,0.024,1.9,0,8253.0,120,452.4,10041.528135899725,8739339537,1,1
2909,0,False,0.02,1.9,0,8253.0,121,452.4,10041.528135899725,8739339537,1,1
2910,0,False,0.02,1.9,0,8253.0,121,452.4,10041.528135899725,8739339537,1,1
2911,0,False,0.02,1.9,0,8253.0,121,452.4,10041.528135899725,8739339537,1,1
2912,0,False,0.06,1.9,0,8253.2,122,452.4,10041.738227794915,8739339537,1,1
2913,0,False,0.04,1.9,0,8253.2,122,452.4,10041.738227794915,8739339537,1,1
2914,0,False,0.042,1.9,0,8253.2,122,452.4,10041.738227794915,8739339537,1,1
2915,0,False,0.042,1.9,0,8253.2,123,452.4,10041.738227794915,8739339537,1,1
2916,0,False,0.042,1.9,0,8253.2,124,452.4,10041.738227794915,8739339537,1,1
2917,0,False,0.002,1.9,0,8253.2,125,452.4,10041.738227794915,8739339537,1,1
2918,0,False,0.002,1.9,0,8253.2,125,452.4,10041.738227794915,8739339537,1,1
2919,0,False,0.016,1.9,0,8253.3,123,452.4,10041.84334538756,8739339537,1,1
2920,0,False,0.024,1.9,0,8253.3,123,452.4,10041.84334538756,8739339537,1,1
2921,0,False,0.026000000000000002,1.9,0,8253.3,123,452.4,10041.84334538756,8739339537,1,1
2922,0,False,0.028,1.9,0,8253.3,123,452.4,10041.84334538756,8739339537,1,1
2923,0,False,0.032,1.9,0,8253.3,123,452.4,10041.84334538756,8739339537,1,1
2924,0,False,0.016,1.9,0,8253.3,123,452.4,10041.84334538756,8739339537,1,1
2925,0,False,0.012,1.9,0,8253.4,123,452.4,10041.948462980208,8739339537,1,1
2926,0,False,0.028,1.9,0,8253.5,123,452.4,10042.053580572856,8739339537,1,1
2927,0,False,0.048,1.9,0,8253.6,122,452.4,10042.158698165504,8739339537,1,1
2928,0,False,0.044,1.9,0,8253.6,122,452.4,10042.158698165504,8739339537,1,1
2929,0,False,0.044,1.9,0,8253.6,122,452.4,10042.158698165504,8739339537,1,1
2930,0,False,0.04,1.9,0,8253.6,122,452.4,10042.158698165504,8739339537,1,1
2931,0,False,0.022,1.9,0,8253.6,121,452.4,10042.158698165504,8739339537,1,1
2932,0,False,0.0,1.9,0,8253.6,120,452.4,10042.158698165504,8739339537,1,1
2933,0,False,0.014,1.9,0,8253.6,119,452.4,10042.158698165504,8739339537,1,1
2934,0,False,0.018000000000000002,1.9,0,8253.7,116,452.4,10042.26388879437,8739339537,1,1
2935,0,False,0.018000000000000002,1.9,0,8253.7,115,452.4,10042.26388879437,8739339537,1,1
2936,0,False,0.018000000000000002,2.0,0,8253.7,114,452.4,10042.26388879437,8739339537,1,1
2937,0,False,0.018000000000000002,2.0,0,8253.7,114,452.4,10042.26388879437,8739339537,1,1
2938,0,False,0.004,0.0,0,8253.7,115,452.4,10042.26388879437,8739339537,1,1
2939,0,False,0.0,0.0,0,8253.7,116,452.4,10042.26388879437,8739339537,1,1
2940,0,False,0.018000000000000002,0.0,0,8253.8,118,452.4,10042.369307296236,8739339537,1,1
2941,0,False,0.032,0.0,0,8253.8,119,452.4,10042.369307296236,8739339537,1,1
2942,0,False,0.032,0.0,0,8253.8,119,452.4,10042.369307296236,8739339537,1,1
2943,0,False,0.034,0.0,0,8253.8,119,452.4,10042.369307296236,8739339537,1,1
2944,0,False,0.034,0.0,0,8253.8,119,452.4,10042.369307296236,8739339537,1,1
2945,0,False,0.016,0.0,0,8253.8,119,452.4,10042.369307296236,8739339537,1,1
2946,0,False,0.002,0.0,0,8253.8,119,452.4,10042.369307296236,8739339537,1,1
2947,0,False,0.018000000000000002,0.0,0,8253.9,119,452.4,10042.469307296236,8739339537,1,1
2948,0,False,0.028,0.0,0,8254.0,118,452.4,10042.569307296237,8739339537,1,1
2949,0,False,0.044,0.0,0,8254.0,118,452.4,10042.569307296237,8739339537,1,1
2950,0,False,0.044,0.0,0,8254.0,118,452.4,10042.569307296237,8739339537,1,1
2951,0,False,0.048,0.0,0,8254.1,117,452.4,10042.669307296237,8739339537,1,1
2952,0,False,0.034,0.0,0,8254.1,118,452.4,10042.669307296237,8739339537,1,1
2953,0,False,0.022,0.0,0,8254.1,118,452.4,10042.669307296237,8739339537,1,1
2954,0,False,0.008,0.0,0,8254.1,119,452.4,10042.669307296237,8739339537,1,1
2955,0,False,0.014,0.0,0,8254.1,119,452.6,10042.669307296237,8739339537,1,1
2956,0,False,0.01,0.0,0,8254.1,121,452.6,10042.669307296237,8739339537,1,1
2957,0,False,0.008,0.0,0,8254.1,121,452.6,10042.669307296237,8739339537,1,1
2958,7,False,0.008,0.0,12,8254.1,122,452.6,10042.669307296237,8739339537,1,1
2959,4,False,0.006,0.0,31,8254.1,123,452.6,10042.669307296237,8739339537,1,1
2960,2,False,0.0,-1.8,31,8254.1,124,452.6,10042.669307296237,8739339537,1,1
2961,6,True,0.43,-1.8,52,8256.3,124,452.6,10044.797689360861,8739339537,1,1
2962,21,True,0.862,-1.8,52,8258.4,124,452.6,10046.829326786185,8739339537,1,1
2963,13,True,1.34,-3.3,28,8260.8,122,452.4,10049.061658807797,8739339537,1,1
2964,0,True,1.806,-1.6,28,8263.2,121,452.6,10051.395799447708,8739339537,1,1
2965,0,True,2.2720000000000002,0.0,28,8265.5,119,452.4,10053.695799447707,8739339537,1,1
2966,0,True,2.396,-3.5,0,8268.3,117,452.2,10056.292688066676,8739339537,1,1
2967,0,True,2.5300000000000002,-1.5,0,8271.1,116,452.4,10059.017798260415,8739339537,1,1
2968,0,True,2.784,0.0,0,8274.7,117,452.2,10062.617798260415,8739339537,1,1
2969,0,True,3.05,-3.0,0,8278.4,118,452.2,10066.084633251601,8739339537,1,1
2970,0,True,3.202,-1.5,0,8281.5,118,452.2,10069.102771989476,8739339537,1,1
2971,0,True,3.268,-4.8,0,8284.6,119,452.0,10071.90997705136,8739339537,1,1
2972,0,True,3.322,-8.1,0,8287.7,119,452.0,10074.626660845786,8739339537,1,1
2973,0,True,3.21,-8.8,0,8290.8,119,451.6,10077.337020883851,8739339537,1,1
2974,0,True,3.098,-12.9,0,8293.9,121,451.2,10080.134352962592,8739339537,1,1
2975,0,True,3.81,-15.1,0,8300.5,122,450.6,10086.356995511736,8739339537,1,1
2976,0,True,4.352,-16.9,0,8306.3,124,449.6,10092.079523395023,8739339537,1,1
2977,0,True,4.858,-20.7,0,8312.0,124,448.4,10098.385646473733,8739339537,1,1
2978,0,True,5.12,-28.2,0,8316.4,125,447.4,10104.556152927435,8739339537,1,1
2979,0,True,5.382,-44.6,0,8320.8,126,446.4,10113.763089002989,8739339537,1,1
2980,1,True,4.426,-44.6,0,8322.7,127,445.0,10117.738811399255,8739339537,1,1
2981,0,True,3.638,-44.6,0,8324.5,128,442.8,10121.505285248344,8739339537,1,1
2982,0,True,2.884,-44.6,0,8326.4,129,440.6,10125.481007644607,8739339537,1,1
2983,0,True,2.4859999999999998,-44.6,0,8328.8,129,438.6,10130.502972776727,8739339537,1,1
2984,0,True,2.114,-44.6,0,8331.4,129,437.2,10135.943435003192,8739339537,1,1
2985,0,True,2.248,-44.6,0,8333.9,130,436.0,10141.174648682485,8739339537,1,1
2986,0,True,2.384,-44.6,0,8336.5,130,434.6,10146.61511090895,8739339537,1,1
2987,0,True,2.606,-44.6,0,8339.4,131,431.4,10152.683318776928,8739339537,1,1
2988,0,True,2.856,-47.1,0,8343.1,131,430.0,10160.766537523936,8739339537,1,1
2989,0,True,3.082,-28.5,0,8346.8,132,428.8,10166.01080257222,8739339537,1,1
2990,0,True,3.31,-27.7,0,8350.5,132,428.0,10171.130743248083,8739339537,1,1
2991,0,True,3.404,-28.5,0,8353.5,133,427.4,10175.411308352788,8739339537,1,1
2992,0,True,3.192,-35.6,0,8355.4,133,426.6,10178.717981765012,8739339537,1,1
2993,0,True,2.842,-43.5,0,8357.3,134,425.8,10182.615220653766,8739339537,1,1
2994,0,True,2.488,-44.6,0,8359.2,135,425.0,10186.593005014105,8739339537,1,1
2995,0,True,2.134,-44.6,0,8361.1,136,424.2,10190.570789374438,8739339537,1,1
2996,4,True,1.9300000000000002,-44.6,0,8363.1,136,423.2,10194.75793080637,8739339537,1,1
2997,0,True,1.948,-44.6,0,8365.1,137,422.2,10198.945072238303,8739339537,1,1
2998,0,False,1.564,-44.6,0,8365.1,137,420.8,10198.945072238303,8739339537,1,1
2999,0,False,1.182,-44.6,0,8365.1,138,419.0,10198.945072238303,8739339537,1,1
3000,0,False,0.8,-44.6,0,8365.1,139,418.0,10198.945072238303,8739339537,1,1
3001,0,False,0.4,-44.6,0,8365.1,140,417.2,10198.945072238303,8739339537,1,1
3002,0,False,0.0,-44.6,0,8365.1,140,416.2,10198.945072238303,8739339537,1,1
3003,0,False,0.0,-44.6,0,8365.1,141,415.0,10198.945072238303,8739339537,1,1
3004,0,False,0.0,-44.6,0,8365.1,142,414.0,10198.945072238303,8739339537,1,1
3005,0,False,0.0,-44.6,0,8365.1,143,413.6,10198.945072238303,8739339537,1,1
3006,0,False,0.002,-44.6,0,8365.1,143,413.2,10198.945072238303,8739339537,1,1
3007,0,False,0.002,-44.6,0,8365.1,143,413.0,10198.945072238303,8739339537,1,1
3008,0,False,0.004,-44.6,0,8365.2,144,413.0,10199.045072238303,8739339537,1,1
3009,0,False,0.006,-44.6,0,8365.2,145,413.0,10199.045072238303,8739339537,1,1
3010,0,False,0.008,-44.6,0,8365.2,145,412.8,10199.045072238303,8739339537,1,1
3011,0,False,0.008,-44.6,0,8365.2,145,412.8,10199.045072238303,8739339537,1,1
3012,0,False,0.008,-33.3,0,8365.2,145,412.8,10199.045072238303,8739339537,1,1
3013,0,False,0.006,-21.8,0,8365.2,145,412.8,10199.045072238303,8739339537,1,1
3014,0,False,0.006,-7.7,0,8365.2,145,412.8,10199.045072238303,8739339537,1,1
3015,0,False,0.006,-2.6,0,8365.2,145,412.8,10199.045072238303,8739339537,1,1
3016,0,False,0.004,-1.3,0,8365.2,145,412.8,10199.045072238303,8739339537,1,1
3017,1,False,0.008,0.0,0,8365.2,144,412.8,10199.045072238303,8739339537,1,1
3018,3,False,0.01,0.0,19,8365.2,143,412.8,10199.045072238303,8739339537,1,1
3019,16,True,0.178,0.0,19,8366.1,142,412.8,10199.945072238303,8739339537,1,1
3020,31,True,0.596,0.0,45,8368.2,141,412.8,10202.045072238303,8739339537,1,1
3021,14,True,1.042,0.0,10,8370.4,140,412.8,10204.245072238302,8739339537,1,1
3022,0,True,1.484,0.0,10,8372.6,140,412.8,10206.445072238303,8739339537,1,1
3023,0,True,1.928,0.0,10,8374.9,138,412.8,10208.745072238302,8739339537,1,1
3024,0,True,2.936,0.0,7,8380.8,137,412.8,10214.645072238302,8739339537,1,1
3025,0,True,3.316,0.0,12,8384.8,136,412.8,10218.645072238302,8739339537,1,1
3026,0,True,3.488,0.0,12,8387.8,135,412.8,10221.645072238302,8739339537,1,1
3027,0,True,3.79,0.0,12,8391.6,135,412.8,10225.445072238303,8739339537,1,1
3028,0,True,4.09,-1.3,12,8395.3,134,412.8,10229.065618154002,8739339537,1,1
3029,0,True,3.658,-5.2,0,8399.0,133,412.8,10232.394364665983,8739339537,1,1
3030,0,True,3.636,-13.8,0,8402.9,132,412.6,10235.971989046571,8739339537,1,1
3031,0,True,3.7960000000000003,-20.5,0,8406.8,132,412.0,10240.249473936232,8739339537,1,1
3032,0,True,3.638,-28.3,0,8409.8,131,410.8,10244.467341829368,8739339537,1,1
3033,0,True,3.482,-30.5,0,8412.7,131,410.0,10248.86819549764,8739339537,1,1
3034,0,True,3.326,-25.9,16,8415.7,130,409.0,10252.81712785319,8739339537,1,1
3035,0,True,3.138,-24.2,16,8418.6,131,408.4,10256.42101982261,8739339537,1,1
3036,0,True,3.06,-21.2,16,8422.1,131,407.6,10260.371115410207,8739339537,1,1
3037,0,True,3.23,-18.5,0,8425.9,131,406.8,10264.293660399684,8739339537,1,1
3038,0,True,3.424,-14.9,0,8429.8,131,406.0,10267.948824119898,8739339537,1,1
3039,0,True,3.618,-14.2,0,8433.8,132,405.6,10271.644520407352,8739339537,1,1
3040,0,True,3.648,-14.4,0,8436.9,132,405.4,10274.513970256825,8739339537,1,1
3041,0,True,3.568,-18.5,0,8440.0,133,404.8,10277.728664112592,8739339537,1,1
3042,0,True,3.568,-20.0,0,8443.8,134,404.0,10281.840707630337,8739339537,1,1
3043,0,True,3.594,-20.1,14,8447.8,134,403.0,10286.185065353033,8739339537,1,1
3044,0,True,3.62,-19.1,14,8451.9,135,402.4,10290.513188840201,8739339537,1,1
3045,0,True,3.81,-18.5,4,8455.9,135,401.6,10294.640143973584,8739339537,1,1
3046,0,True,4.116,-18.1,4,8460.5,135,400.8,10299.353731399839,8739339537,1,1
3047,0,True,4.06,-16.1,4,8464.1,136,400.0,10302.836948972172,8739339537,1,1
3048,0,True,3.906,-17.4,4,8467.3,135,399.6,10306.036072334511,8739339537,1,1
3049,0,True,3.7960000000000003,-19.1,4,8470.8,136,399.2,10309.73262537894,8739339537,1,1
3050,0,True,3.686,-27.9,0,8474.3,136,398.4,10314.602607622364,8739339537,1,1
3051,0,True,3.632,-35.6,0,8478.7,136,397.2,10322.214082851355,8739339537,1,1
3052,0,True,3.662,-37.9,0,8482.4,135,395.4,10328.924893969759,8739339537,1,1
3053,0,True,3.958,-46.8,0,8487.1,135,393.4,10339.09715722233,8739339537,1,1
3054,0,True,4.186,-41.7,0,8491.8,135,391.8,10348.382702512336,8739339537,1,1
3055,0,True,4.122,-37.5,0,8495.0,135,389.6,10354.136184562805,8739339537,1,1
3056,0,True,3.802,-38.4,0,8497.7,135,389.0,10359.091320143487,8739339537,1,1
3057,0,True,3.62,-29.0,3,8500.5,134,388.4,10363.154607212806,8739339537,1,1
3058,0,True,3.222,-34.4,3,8503.3,134,387.4,10367.84972322582,8739339537,1,1
3059,0,True,2.846,-34.1,3,8506.0,134,386.4,10372.363804131774,8739339537,1,1
3060,0,True,2.762,-37.5,0,8508.8,135,385.2,10377.451177009381,8739339537,1,1
3061,0,True,3.136,-39.9,0,8513.4,135,384.0,10386.207980682653,8739339537,1,1
3062,0,True,3.114,-42.4,0,8516.0,135,382.6,10391.425765022004,8739339537,1,1
3063,0,True,3.058,-42.4,0,8518.5,135,381.4,10396.442865348303,8739339537,1,1
3064,0,True,3.004,-49.8,0,8521.0,136,380.0,10401.459965674601,8739339537,1,1
3065,1,True,2.95,-49.8,0,8523.5,136,378.8,10406.4770660009,8739339537,1,1
3066,0,True,2.5220000000000002,-49.8,0,8526.0,136,377.6,10411.494166327198,8739339537,1,1
3067,0,True,2.49,-49.8,0,8528.5,137,376.4,10416.511266653497,8739339537,1,1
3068,0,False,1.992,-49.8,0,8528.5,138,375.6,10416.511266653497,8739339537,1,1
3069,0,False,1.494,-49.8,0,8528.5,139,374.4,10416.511266653497,8739339537,1,1
3070,0,False,0.996,-49.8,0,8528.5,140,373.4,10416.511266653497,8739339537,1,1
3071,0,False,0.498,-49.8,0,8528.5,140,372.6,10416.511266653497,8739339537,1,1
3072,0,False,0.0,-49.8,0,8528.5,140,372.2,10416.511266653497,8739339537,1,1
3073,0,False,0.0,-49.8,0,8528.5,140,371.8,10416.511266653497,8739339537,1,1
3074,0,False,0.0,-49.8,0,8528.5,139,371.6,10416.511266653497,8739339537,1,1
3075,0,False,0.0,-49.8,0,8528.5,139,371.6,10416.511266653497,8739339537,1,1
3076,0,False,0.002,-49.8,0,8528.5,139,371.4,10416.511266653497,8739339537,1,1
3077,0,False,0.002,-49.8,0,8528.5,139,371.4,10416.511266653497,8739339537,1,1
3078,0,False,0.002,-49.8,0,8528.5,139,371.4,10416.511266653497,8739339537,1,1
3079,0,False,0.004,-49.8,0,8528.5,138,371.4,10416.511266653497,8739339537,1,1
3080,0,False,0.004,-49.8,0,8528.5,137,371.4,10416.511266653497,8739339537,1,1
3081,0,False,0.002,-49.8,0,8528.5,137,371.4,10416.511266653497,8739339537,1,1
3082,0,False,0.004,-49.8,0,8528.5,136,371.4,10416.511266653497,8739339537,1,1
3083,0,False,0.004,-49.8,0,8528.5,134,371.4,10416.511266653497,8739339537,1,1
3084,0,False,0.002,-49.3,0,8528.5,132,371.4,10416.511266653497,8739339537,1,1
3085,0,False,0.002,-41.7,0,8528.5,131,371.4,10416.511266653497,8739339537,1,1
3086,0,False,0.002,-20.9,0,8528.5,131,371.4,10416.511266653497,8739339537,1,1
3087,0,False,0.0,-9.5,0,8528.5,131,371.4,10416.511266653497,8739339537,1,1
3088,0,False,0.002,-3.8,0,8528.5,131,371.2,10416.511266653497,8739339537,1,1
3089,0,False,0.002,-1.9,0,8528.5,131,371.2,10416.511266653497,8739339537,1,1
3090,0,False,0.002,-1.9,0,8528.5,131,371.2,10416.511266653497,8739339537,1,1
3091,0,False,0.002,-1.9,0,8528.5,131,371.2,10416.511266653497,8739339537,1,1
3092,0,False,0.002,-1.9,0,8528.5,130,371.2,10416.511266653497,8739339537,1,1
3093,0,False,0.002,-1.9,0,8528.5,129,371.2,10416.511266653497,8739339537,1,1
3094,0,False,0.004,-1.9,0,8528.6,130,371.2,10416.60758321569,8739339537,1,1
3095,0,False,0.004,0.0,0,8528.6,130,371.2,10416.60758321569,8739339537,1,1
3096,0,False,0.004,0.0,0,8528.6,130,371.2,10416.60758321569,8739339537,1,1
3097,5,False,0.022,0.0,0,8528.7,130,371.2,10416.70758321569,8739339537,1,1
3098,5,True,0.2,0.0,27,8529.5,129,371.2,10417.507583215689,8739339537,1,1
3099,4,True,0.492,0.0,34,8531.0,128,371.2,10419.007583215689,8739339537,1,1
3100,0,True,1.026,0.0,6,8533.7,128,371.2,10421.70758321569,8739339537,1,1
3101,0,True,1.562,0.0,6,8536.4,127,371.2,10424.407583215689,8739339537,1,1
3102,0,True,2.08,0.0,6,8539.0,127,371.2,10427.007583215689,8739339537,1,1
3103,0,True,2.794,0.0,0,8543.5,126,371.2,10431.507583215689,8739339537,1,1
3104,0,True,3.394,-1.1,0,8548.0,125,371.2,10435.930458069439,8739339537,1,1
3105,0,True,3.8120000000000003,-1.1,0,8552.8,124,371.2,10440.646973842406,8739339537,1,1
3106,0,True,4.132,-1.1,0,8557.0,123,371.0,10444.772835705187,8739339537,1,1
3107,0,True,4.452,-3.5,0,8561.3,122,371.0,10448.75849025122,8739339537,1,1
3108,0,True,4.416,-5.6,0,8565.6,122,371.0,10452.607737968201,8739339537,1,1
