time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,grade_adjusted_distance,activity_id,label,mtb
810,135.0,True,3.936,1.5,59,2205.7,195.6,2702.6444743923716,8733945617,1,1
811,167.0,True,3.73,1.5,58,2208.9,195.8,2705.961584764684,8733945617,1,1
812,203.0,True,3.528,1.6,53,2212.0,195.8,2709.1842066548047,8733945617,1,1
813,190.0,True,3.328,1.7000000000000002,53,2215.0,195.8,2712.306027057629,8733945617,1,1
814,146.0,True,3.182,1.7000000000000002,54,2218.0,195.8,2715.4294639149457,8733945617,1,1
815,110.0,True,3.06,3.3,54,2221.0,196.0,2718.74995033897,8733945617,1,1
816,89.0,True,3.022,6.6,54,2224.0,196.0,2722.5295842874984,8733945617,1,1
817,83.0,True,3.01,6.6,54,2227.1,196.2,2726.435206034311,8733945617,1,1
818,84.0,True,3.022,10.0,54,2230.1,196.6,2730.815830455328,8733945617,1,1
819,82.0,True,3.016,10.1,55,2233.1,196.8,2735.2287453375175,8733945617,1,1
820,77.0,True,2.996,8.5,53,2236.0,197.2,2739.183568593113,8733945617,1,1
821,73.0,True,2.974,8.5,53,2238.9,197.4,2743.1505845521997,8733945617,1,1
822,61.0,True,2.958,8.3,52,2241.9,197.6,2747.2176002676806,8733945617,1,1
823,44.0,True,2.948,8.3,53,2244.8,197.8,2751.1376511967183,8733945617,1,1
824,34.0,True,2.984,8.2,55,2248.0,198.2,2755.4508541527957,8733945617,1,1
825,33.0,True,3.008,8.1,54,2251.0,198.4,2759.471848429772,8733945617,1,1
826,40.0,True,3.032,4.8,54,2254.1,198.6,2763.1071065787573,8733945617,1,1
827,44.0,True,3.06,8.0,55,2257.2,198.8,2767.2507206815503,8733945617,1,1
828,48.0,True,3.106,6.4,56,2260.4,198.8,2771.239423109339,8733945617,1,1
829,54.0,True,3.106,6.3,56,2263.5,199.4,2775.103478586259,8733945617,1,1
830,65.0,True,3.126,8.0,56,2266.7,199.4,2779.3807576601093,8733945617,1,1
831,75.0,True,3.152,3.2,56,2269.8,199.6,2782.7991016483866,8733945617,1,1
832,95.0,True,3.152,3.3,55,2272.9,199.8,2786.226985779915,8733945617,1,1
833,108.0,True,3.126,1.7000000000000002,54,2276.0,199.8,2789.4545371991426,8733945617,1,1
834,134.0,True,3.08,1.7000000000000002,52,2278.9,199.8,2792.477064092749,8733945617,1,1
835,155.0,True,3.026,1.7000000000000002,51,2281.8,199.8,2795.5046068791903,8733945617,1,1
836,135.0,True,2.968,3.5,51,2284.7,200.0,2798.7374326640247,8733945617,1,1
837,115.0,True,2.91,3.5,50,2287.5,200.0,2801.862181992117,8733945617,1,1
838,119.0,True,2.86,3.5,50,2290.3,200.2,2804.986931320209,8733945617,1,1
839,118.0,True,2.846,3.5,50,2293.1,200.2,2808.108280353842,8733945617,1,1
840,102.0,True,2.846,3.5,51,2296.0,200.4,2811.344627872223,8733945617,1,1
841,98.0,True,2.844,5.4,50,2298.9,200.4,2814.8163712113965,8733945617,1,1
842,92.0,True,2.826,5.4,49,2301.6,200.6,2818.054839307776,8733945617,1,1
843,75.0,True,2.806,9.1,49,2304.3,200.8,2821.8415264241244,8733945617,1,1
844,57.0,True,2.798,8.9,50,2307.1,201.0,2825.739595496157,8733945617,1,1
845,37.0,True,2.778,8.7,48,2309.9,201.4,2829.5962485419045,8733945617,1,1
846,15.0,True,2.7800000000000002,8.2,37,2312.8,201.6,2833.50508872085,8733945617,1,1
847,6.0,True,2.844,6.1,21,2315.8,201.8,2837.200249282177,8733945617,1,1
848,0.0,True,3.0,7.1,21,2319.3,202.0,2841.6972053293566,8733945617,1,1
849,0.0,True,3.184,5.4,21,2323.1,202.2,2846.242112480132,8733945617,1,1
850,0.0,True,3.396,3.9,0,2326.9,202.6,2850.54418516329,8733945617,1,1
851,0.0,True,3.596,2.6,0,2330.8,202.6,2854.7511840764164,8733945617,1,1
852,0.0,True,3.76,0.0,0,2334.6,202.6,2858.551184076416,8733945617,1,1
853,0.0,True,3.834,0.0,0,2338.5,202.6,2862.451184076416,8733945617,1,1
854,0.0,True,3.88,0.0,0,2342.5,202.6,2866.451184076416,8733945617,1,1
855,0.0,True,3.9,0.0,0,2346.4,202.6,2870.3511840764163,8733945617,1,1
856,0.0,True,3.936,0.0,0,2350.4,202.6,2874.3511840764163,8733945617,1,1
857,0.0,True,4.0,0.0,0,2354.6,202.6,2878.551184076416,8733945617,1,1
858,0.0,True,4.07,0.0,0,2358.9,202.6,2882.8511840764163,8733945617,1,1
859,0.0,True,4.166,-1.1,0,2363.3,202.6,2887.1752179624946,8733945617,1,1
860,0.0,True,4.302,-1.0,0,2367.9,202.6,2891.7062927658185,8733945617,1,1
861,0.0,True,4.41,-0.9,0,2372.5,202.4,2896.2473835397705,8733945617,1,1
862,0.0,True,4.834,-0.8,0,2378.8,202.4,2902.4785059970923,8733945617,1,1
863,0.0,True,5.338,-0.7000000000000001,0,2385.5,202.4,2909.1167381493847,8733945617,1,1
864,0.0,True,5.848,-0.7000000000000001,0,2392.5,202.4,2916.056066989878,8733945617,1,1
865,0.0,True,6.378,-1.4,0,2399.8,202.2,2923.19047039489,8733945617,1,1
866,0.0,True,6.926,-2.1,0,2407.1,202.2,2930.187486486603,8733945617,1,1
867,0.0,True,7.12,-2.1,0,2414.4,202.0,2937.179114782124,8733945617,1,1
868,0.0,True,7.198,-5.0,0,2421.5,201.8,2943.590866608556,8733945617,1,1
869,0.0,True,7.18,-5.9,0,2428.4,201.6,2949.7432122054365,8733945617,1,1
870,0.0,True,7.048,-6.9,0,2435.0,200.8,2955.5680348612,8733945617,1,1
871,0.0,True,6.87,-7.9,0,2441.5,200.4,2961.2681529201705,8733945617,1,1
872,0.0,True,6.654,-6.6,0,2447.7,200.0,2966.758215943994,8733945617,1,1
873,0.0,True,6.422,-6.8,0,2453.6,199.6,2971.9670662745484,8733945617,1,1
874,0.0,True,6.192,-8.0,0,2459.4,199.2,2977.05066609446,8733945617,1,1
875,0.0,True,5.968,-8.3,0,2464.9,198.8,2981.8637556436347,8733945617,1,1
876,0.0,True,5.72,-8.8,0,2470.1,198.2,2986.410068610769,8733945617,1,1
877,0.0,True,5.51,-7.1,0,2475.2,197.8,2990.9020308828563,8733945617,1,1
878,13.0,True,5.264,-5.2,0,2480.0,197.4,2995.225852944623,8733945617,1,1
879,52.0,True,5.052,-3.2,66,2484.6,197.4,2999.517981949442,8733945617,1,1
880,61.0,True,4.904,-1.1,67,2489.4,197.2,3004.239770971269,8733945617,1,1
881,60.0,True,4.798,-1.1,66,2494.1,197.2,3008.862085384472,8733945617,1,1
882,60.0,True,4.696,0.0,65,2498.7,197.2,3013.4620853844717,8733945617,1,1
883,65.0,True,4.636,0.0,63,2503.1,197.2,3017.862085384472,8733945617,1,1
884,66.0,True,4.558,0.0,60,2507.4,197.2,3022.162085384472,8733945617,1,1
885,56.0,True,4.424,0.0,58,2511.5,197.2,3026.262085384472,8733945617,1,1
886,13.0,True,4.34,0.0,58,2515.8,197.2,3030.562085384472,8733945617,1,1
887,1.0,True,4.3,0.0,58,2520.2,197.2,3034.9620853844717,8733945617,1,1
888,1.0,True,4.314,0.0,0,2524.7,197.2,3039.4620853844717,8733945617,1,1
889,13.0,True,4.35,0.0,0,2529.2,197.2,3043.9620853844717,8733945617,1,1
890,23.0,True,4.452,0.0,61,2533.8,197.2,3048.562085384472,8733945617,1,1
891,20.0,True,4.536,0.0,65,2538.4,197.2,3053.162085384472,8733945617,1,1
892,16.0,True,4.592,0.0,66,2543.2,197.2,3057.9620853844717,8733945617,1,1
893,8.0,True,4.62,0.0,47,2547.8,197.2,3062.562085384472,8733945617,1,1
894,5.0,True,4.63,1.1,58,2552.3,197.2,3067.1658530195696,8733945617,1,1
895,3.0,True,4.62,1.2,19,2556.9,197.2,3071.8773117675287,8733945617,1,1
896,2.0,True,4.506,-1.2,19,2561.0,197.4,3075.8986287267053,8733945617,1,1
897,2.0,True,4.36,0.0,19,2565.0,197.4,3079.8986287267053,8733945617,1,1
898,3.0,True,4.2,-1.3,0,2568.8,197.0,3083.620304474253,8733945617,1,1
899,54.0,True,4.03,-1.2,47,2572.5,197.2,3087.24703418419,8733945617,1,1
900,79.0,True,3.946,1.2,57,2576.6,197.2,3091.449768200849,8733945617,1,1
901,64.0,True,4.026,-1.1,62,2581.1,197.2,3095.869740849548,8733945617,1,1
902,62.0,True,4.124,-1.1,63,2585.6,197.2,3100.2908940562343,8733945617,1,1
903,55.0,True,4.234,-1.1,62,2590.0,197.0,3104.6126450905176,8733945617,1,1
904,55.0,True,4.37,-1.1,61,2594.3,197.0,3108.835600741111,8733945617,1,1
905,81.0,True,4.4,0.0,61,2598.6,197.0,3113.135600741111,8733945617,1,1
906,76.0,True,4.374,0.0,62,2603.0,197.0,3117.535600741111,8733945617,1,1
907,71.0,True,4.356,0.0,61,2607.4,197.0,3121.935600741111,8733945617,1,1
908,76.0,True,4.352,0.0,62,2611.7,197.0,3126.235600741111,8733945617,1,1
909,68.0,True,4.346,0.0,61,2616.1,197.0,3130.635600741111,8733945617,1,1
910,69.0,True,4.34,0.0,60,2620.3,197.0,3134.835600741111,8733945617,1,1
911,80.0,True,4.298,0.0,59,2624.5,197.0,3139.035600741111,8733945617,1,1
912,90.0,True,4.242,0.0,58,2628.6,197.0,3143.135600741111,8733945617,1,1
913,87.0,True,4.18,0.0,58,2632.6,197.0,3147.135600741111,8733945617,1,1
914,93.0,True,4.106,0.0,56,2636.6,197.0,3151.135600741111,8733945617,1,1
915,94.0,True,4.022,0.0,53,2640.4,197.0,3154.935600741111,8733945617,1,1
916,94.0,True,3.902,1.4,50,2644.0,197.0,3158.651407496226,8733945617,1,1
917,99.0,True,3.762,3.1,47,2647.4,197.0,3162.387364830635,8733945617,1,1
918,87.0,True,3.582,3.3,48,2650.6,197.2,3165.9326646819995,8733945617,1,1
919,91.0,True,3.348,5.3,50,2653.3,197.4,3169.164977446058,8733945617,1,1
920,131.0,True,3.114,3.7,54,2656.0,197.4,3172.204507637169,8733945617,1,1
921,139.0,True,2.928,3.9,54,2658.6,197.6,3175.1395875322974,8733945617,1,1
922,133.0,True,2.768,5.8,53,2661.2,197.6,3178.318374343546,8733945617,1,1
923,124.0,True,2.632,5.9,52,2663.7,197.8,3181.3823413581968,8733945617,1,1
924,97.0,True,2.58,9.6,52,2666.2,198.0,3184.723965634643,8733945617,1,1
925,85.0,True,2.552,9.7,51,2668.7,198.2,3188.3744859854905,8733945617,1,1
926,73.0,True,2.516,9.7,51,2671.2,198.4,3191.9737929705007,8733945617,1,1
927,66.0,True,2.488,11.4,51,2673.7,198.8,3195.8503968470122,8733945617,1,1
928,65.0,True,2.484,11.2,51,2676.1,199.0,3199.556302680779,8733945617,1,1
929,67.0,True,2.47,10.0,52,2678.6,199.2,3203.2068230316268,8733945617,1,1
930,68.0,True,2.462,11.8,53,2681.1,199.6,3207.168958944226,8733945617,1,1
931,63.0,True,2.5,11.6,54,2683.7,199.8,3211.268162407166,8733945617,1,1
932,64.0,True,2.536,9.6,54,2686.3,200.2,3215.0011989984096,8733945617,1,1
933,68.0,True,2.5540000000000003,9.6,52,2688.9,200.4,3218.734235589652,8733945617,1,1
934,63.0,True,2.586,7.8,54,2691.5,200.6,3222.174952460207,8733945617,1,1
935,57.0,True,2.614,7.8,52,2694.1,200.8,3225.626967493163,8733945617,1,1
936,60.0,True,2.582,7.9,52,2696.6,201.0,3228.94621271716,8733945617,1,1
937,62.0,True,2.558,7.9,52,2699.1,201.2,3232.276536679993,8733945617,1,1
938,59.0,True,2.5540000000000003,7.9,52,2701.7,201.4,3235.740073601339,8733945617,1,1
939,60.0,True,2.536,7.8,53,2704.2,201.6,3239.0593188253356,8733945617,1,1
940,58.0,True,2.524,5.9,53,2706.7,201.8,3242.1158446053823,8733945617,1,1
941,59.0,True,2.5460000000000003,5.8,53,2709.3,202.0,3245.287042802236,8733945617,1,1
942,73.0,True,2.5540000000000003,5.8,53,2711.9,202.0,3248.450798319586,8733945617,1,1
943,77.0,True,2.564,5.8,54,2714.5,202.2,3251.621996516439,8733945617,1,1
944,76.0,True,2.584,5.9,53,2717.1,202.4,3254.8085222116756,8733945617,1,1
945,75.0,True,2.578,8.2,51,2719.6,202.6,3258.1782120211114,8733945617,1,1
946,72.0,True,2.534,6.8,49,2722.0,202.6,3261.2225364134206,8733945617,1,1
947,61.0,True,2.49,5.2,48,2724.4,203.0,3264.0798600246553,8733945617,1,1
948,45.0,True,2.434,6.7,47,2726.7,203.2,3266.984055678212,8733945617,1,1
949,33.0,True,2.356,5.2,46,2728.9,203.2,3269.6080250639166,8733945617,1,1
950,0.0,True,2.302,5.4,46,2731.1,203.2,3272.251883492226,8733945617,1,1
951,0.0,True,2.396,5.6,46,2734.0,203.4,3275.757918999527,8733945617,1,1
952,0.0,True,2.298,5.8,0,2735.8,203.6,3277.9533639050414,8733945617,1,1
953,0.0,True,2.208,3.3,0,2737.7,203.8,3280.0583856917888,8733945617,1,1
954,0.0,True,2.132,2.0,0,2739.6,203.8,3282.0584225379616,8733945617,1,1
955,0.0,True,2.054,0.0,0,2741.4,203.8,3283.858422537962,8733945617,1,1
956,0.0,True,2.4,0.0,0,2746.0,203.8,3288.4584225379617,8733945617,1,1
957,0.0,True,3.048,0.0,0,2751.1,203.8,3293.5584225379616,8733945617,1,1
958,0.0,True,3.734,0.0,0,2756.4,203.8,3298.858422537962,8733945617,1,1
959,0.0,True,4.436,0.0,0,2761.7,203.8,3304.1584225379615,8733945617,1,1
960,0.0,True,5.108,0.0,0,2766.9,203.8,3309.358422537962,8733945617,1,1
961,0.0,True,5.266,0.0,0,2772.3,203.8,3314.758422537962,8733945617,1,1
962,0.0,True,5.406,-0.9,0,2778.1,203.8,3320.486598864749,8733945617,1,1
963,0.0,True,5.502,-1.7000000000000002,0,2783.9,203.8,3326.0990528591087,8733945617,1,1
964,0.0,True,5.566,-2.7,0,2789.6,203.6,3331.4772957756386,8733945617,1,1
965,0.0,True,5.65,-3.6,0,2795.2,203.4,3336.658102220791,8733945617,1,1
966,0.0,True,5.672,-4.6,0,2800.7,203.2,3341.6578226592164,8733945617,1,1
967,0.0,True,5.588,-6.5,0,2806.1,203.0,3346.4402692946483,8733945617,1,1
968,0.0,True,5.498,-7.7,0,2811.4,202.6,3351.093129410229,8733945617,1,1
969,0.0,True,5.41,-10.1,0,2816.6,202.0,3355.6414194792214,8733945617,1,1
970,0.0,True,5.234,-9.6,0,2821.4,201.6,3359.839136132547,8733945617,1,1
971,0.0,True,5.054,-8.0,0,2825.9,201.0,3363.7840511964946,8733945617,1,1
972,0.0,True,4.822,-7.4,0,2830.2,200.8,3367.5644993760543,8733945617,1,1
973,0.0,True,4.54,-4.0,0,2834.1,200.6,3371.1454789375116,8733945617,1,1
974,11.0,True,4.18,-3.0,0,2837.5,200.4,3374.331219199683,8733945617,1,1
975,38.0,True,3.886,-1.6,50,2840.8,200.4,3377.5370834004225,8733945617,1,1
976,71.0,True,3.548,0.0,50,2843.7,200.4,3380.437083400422,8733945617,1,1
977,56.0,True,3.27,0.0,51,2846.5,200.4,3383.2370834004223,8733945617,1,1
978,44.0,True,3.102,0.0,54,2849.6,200.4,3386.337083400422,8733945617,1,1
979,26.0,True,3.016,0.0,54,2852.6,200.4,3389.337083400422,8733945617,1,1
980,15.0,True,2.968,0.0,54,2855.6,200.4,3392.337083400422,8733945617,1,1
981,9.0,True,3.01,0.0,55,2858.7,200.4,3395.437083400422,8733945617,1,1
982,8.0,True,3.09,0.0,57,2862.0,200.4,3398.7370834004223,8733945617,1,1
983,15.0,True,3.104,0.0,46,2865.1,200.4,3401.837083400422,8733945617,1,1
984,20.0,True,3.144,0.0,48,2868.3,200.4,3405.0370834004225,8733945617,1,1
985,33.0,True,3.17,0.0,54,2871.5,200.4,3408.2370834004223,8733945617,1,1
986,30.0,True,3.192,0.0,56,2874.7,200.4,3411.437083400422,8733945617,1,1
987,22.0,True,3.182,0.0,55,2877.9,200.4,3414.6370834004224,8733945617,1,1
988,29.0,True,3.188,0.0,57,2881.0,200.4,3417.7370834004223,8733945617,1,1
989,38.0,True,3.194,1.5,58,2884.3,200.4,3421.1547979051315,8733945617,1,1
990,39.0,True,3.23,1.5,60,2887.6,200.4,3424.5681000802592,8733945617,1,1
991,36.0,True,3.2640000000000002,1.5,60,2891.0,200.6,3428.0833652082474,8733945617,1,1
992,37.0,True,3.314,0.0,61,2894.4,200.6,3431.4833652082475,8733945617,1,1
993,41.0,True,3.35,-1.5,59,2897.8,200.6,3434.7980268131564,8733945617,1,1
994,48.0,True,3.354,-1.5,59,2901.1,200.4,3438.0162369725385,8733945617,1,1
995,41.0,True,3.36,-1.5,60,2904.4,200.4,3441.233408530244,8733945617,1,1
996,40.0,True,3.384,0.0,56,2907.9,200.4,3444.733408530244,8733945617,1,1
997,50.0,True,3.36,0.0,59,2911.2,200.4,3448.033408530244,8733945617,1,1
998,48.0,True,3.396,0.0,62,2914.8,200.4,3451.633408530244,8733945617,1,1
999,56.0,True,3.422,0.0,57,2918.2,200.4,3455.033408530244,8733945617,1,1
1000,57.0,True,3.436,0.0,62,2921.6,200.4,3458.433408530244,8733945617,1,1
1001,52.0,True,3.448,0.0,64,2925.2,200.4,3462.033408530244,8733945617,1,1
1002,52.0,True,3.516,0.0,64,2928.8,200.4,3465.633408530244,8733945617,1,1
1003,46.0,True,3.526,0.0,64,2932.4,200.4,3469.233408530244,8733945617,1,1
1004,44.0,True,3.56,0.0,63,2936.0,200.4,3472.833408530244,8733945617,1,1
1005,59.0,True,3.5700000000000003,0.0,62,2939.5,200.4,3476.333408530244,8733945617,1,1
1006,59.0,True,3.572,0.0,57,2943.0,200.4,3479.833408530244,8733945617,1,1
1007,54.0,True,3.508,1.5,59,2946.4,200.4,3483.347224836057,8733945617,1,1
1008,38.0,True,3.458,1.5,59,2949.7,200.4,3486.761975670772,8733945617,1,1
1009,35.0,True,3.418,1.5,59,2953.1,200.6,3490.283257281684,8733945617,1,1
1010,35.0,True,3.362,1.5,58,2956.3,200.6,3493.59740468019,8733945617,1,1
1011,40.0,True,3.292,0.0,57,2959.5,200.6,3496.7974046801896,8733945617,1,1
1012,41.0,True,3.278,0.0,58,2962.8,200.6,3500.09740468019,8733945617,1,1
1013,47.0,True,3.266,0.0,58,2966.0,200.6,3503.2974046801896,8733945617,1,1
1014,53.0,True,3.208,0.0,53,2969.1,200.6,3506.3974046801895,8733945617,1,1
1015,53.0,True,3.176,0.0,53,2972.2,200.6,3509.4974046801894,8733945617,1,1
1016,52.0,True,3.176,1.6,53,2975.4,200.6,3512.820725445601,8733945617,1,1
1017,86.0,True,3.134,1.6,51,2978.4,200.6,3515.936338663174,8733945617,1,1
1018,96.0,True,3.106,3.2,49,2981.6,200.8,3519.468181496655,8733945617,1,1
1019,92.0,True,3.118,3.3,48,2984.7,200.8,3522.8928338723395,8733945617,1,1
1020,90.0,True,3.126,1.6,54,2987.8,201.0,3526.1138655917807,8733945617,1,1
1021,80.0,True,3.066,1.6,51,2990.7,201.0,3529.1241844922433,8733945617,1,1
1022,69.0,True,3.108,0.0,57,2994.0,201.0,3532.4241844922435,8733945617,1,1
1023,60.0,True,3.148,0.0,59,2997.3,201.0,3535.7241844922437,8733945617,1,1
1024,52.0,True,3.196,0.0,60,3000.7,201.0,3539.1241844922433,8733945617,1,1
1025,45.0,True,3.24,0.0,59,3004.0,201.0,3542.4241844922435,8733945617,1,1
1026,46.0,True,3.29,1.6,56,3007.2,201.0,3545.744351160372,8733945617,1,1
1027,49.0,True,3.276,1.6,56,3010.3,201.0,3548.9638181518644,8733945617,1,1
1028,51.0,True,3.222,1.6,55,3013.4,201.2,3552.1832851433564,8733945617,1,1
1029,52.0,True,3.172,1.6,56,3016.5,201.2,3555.401212243851,8733945617,1,1
1030,46.0,True,3.144,1.6,56,3019.7,201.2,3558.722943444362,8733945617,1,1
1031,44.0,True,3.15,1.6,57,3022.9,201.2,3562.043110112491,8733945617,1,1
1032,50.0,True,3.126,1.6,56,3026.0,201.4,3565.2610372129857,8733945617,1,1
1033,59.0,True,3.158,1.6,55,3029.2,201.4,3568.5827684134965,8733945617,1,1
1034,56.0,True,3.158,0.0,55,3032.3,201.4,3571.682768413497,8733945617,1,1
1035,47.0,True,3.166,0.0,52,3035.5,201.4,3574.8827684134967,8733945617,1,1
1036,49.0,True,3.152,1.6,54,3038.7,201.4,3578.2044996140075,8733945617,1,1
1037,55.0,True,3.154,1.6,55,3041.7,201.4,3581.321627084434,8733945617,1,1
1038,50.0,True,3.152,3.3,56,3044.9,201.6,3584.8669269357993,8733945617,1,1
1039,42.0,True,3.116,3.4,49,3047.9,201.6,3588.1939320555484,8733945617,1,1
1040,49.0,True,3.026,1.7000000000000002,51,3050.7,201.8,3591.1122338838577,8733945617,1,1
1041,49.0,True,2.99,3.4,52,3053.6,201.8,3594.334855671495,8733945617,1,1
1042,50.0,True,2.99,1.7000000000000002,54,3056.7,201.8,3597.562407090722,8733945617,1,1
1043,46.0,True,2.926,1.6,50,3059.6,202.0,3600.5771178911573,8733945617,1,1
1044,29.0,True,2.956,3.3,54,3062.7,202.0,3604.005002022686,8733945617,1,1
1045,27.0,True,3.052,1.6,54,3065.9,202.0,3607.3315794576492,8733945617,1,1
1046,25.0,True,3.054,1.6,51,3068.9,202.2,3610.4518099052348,8733945617,1,1
1047,31.0,True,3.034,1.7000000000000002,53,3071.9,202.2,3613.573630308059,8733945617,1,1
1048,37.0,True,3.064,0.0,56,3074.9,202.2,3616.573630308059,8733945617,1,1
1049,47.0,True,3.058,0.0,56,3078.0,202.2,3619.673630308059,8733945617,1,1
1050,47.0,True,3.052,0.0,58,3081.2,202.2,3622.8736303080586,8733945617,1,1
1051,55.0,True,3.126,0.0,59,3084.5,202.2,3626.173630308059,8733945617,1,1
1052,66.0,True,3.202,0.0,59,3087.9,202.2,3629.573630308059,8733945617,1,1
1053,64.0,True,3.266,0.0,59,3091.2,202.2,3632.8736303080586,8733945617,1,1
1054,62.0,True,3.336,1.5,61,3094.6,202.2,3636.387446613872,8733945617,1,1
1055,63.0,True,3.366,1.5,60,3098.0,202.2,3639.901262919685,8733945617,1,1
1056,55.0,True,3.392,1.5,60,3101.5,202.4,3643.5199181984963,8733945617,1,1
1057,59.0,True,3.376,1.5,59,3104.8,202.4,3646.9346690332113,8733945617,1,1
1058,56.0,True,3.364,0.0,59,3108.1,202.4,3650.234669033211,8733945617,1,1
1059,55.0,True,3.338,0.0,57,3111.3,202.4,3653.4346690332113,8733945617,1,1
1060,53.0,True,3.308,0.0,57,3114.6,202.4,3656.734669033211,8733945617,1,1
1061,55.0,True,3.25,0.0,56,3117.7,202.4,3659.834669033211,8733945617,1,1
1062,56.0,True,3.222,0.0,55,3120.9,202.4,3663.0346690332112,8733945617,1,1
1063,66.0,True,3.188,0.0,54,3124.0,202.4,3666.134669033211,8733945617,1,1
1064,62.0,True,3.122,0.0,53,3126.9,202.4,3669.0346690332112,8733945617,1,1
1065,69.0,True,3.104,0.0,45,3130.1,202.4,3672.234669033211,8733945617,1,1
1066,77.0,True,3.054,3.3,51,3133.0,202.4,3675.4444725764347,8733945617,1,1
1067,70.0,True,3.02,3.3,53,3136.0,202.4,3678.768191187089,8733945617,1,1
1068,47.0,True,3.01,3.3,54,3139.0,202.8,3682.0886776111133,8733945617,1,1
1069,31.0,True,3.026,3.2,53,3142.1,202.8,3685.513329986798,8733945617,1,1
1070,22.0,True,3.008,0.0,49,3145.1,202.8,3688.513329986798,8733945617,1,1
1071,10.0,True,3.058,1.6,34,3148.3,202.8,3691.8399074217614,8733945617,1,1
1072,0.0,True,3.094,1.6,34,3151.4,202.8,3695.062529311882,8733945617,1,1
1073,0.0,True,3.078,1.6,34,3154.4,203.0,3698.1827597594674,8733945617,1,1
1074,0.0,True,3.068,1.7000000000000002,0,3157.4,203.0,3701.3045801622916,8733945617,1,1
1075,0.0,True,3.068,0.0,0,3160.5,203.0,3704.4045801622915,8733945617,1,1
1076,0.0,True,3.044,0.0,0,3163.5,203.0,3707.4045801622915,8733945617,1,1
1077,0.0,True,3.008,0.0,0,3166.5,203.0,3710.4045801622915,8733945617,1,1
1078,6.0,True,2.988,0.0,42,3169.4,203.0,3713.3045801622916,8733945617,1,1
1079,17.0,True,2.98,0.0,50,3172.3,203.0,3716.2045801622917,8733945617,1,1
1080,31.0,True,2.94,0.0,49,3175.2,203.0,3719.1045801622913,8733945617,1,1
1081,31.0,True,2.93,0.0,53,3178.2,203.0,3722.1045801622913,8733945617,1,1
1082,41.0,True,2.952,0.0,54,3181.2,203.0,3725.1045801622913,8733945617,1,1
1083,52.0,True,3.014,0.0,56,3184.4,203.0,3728.3045801622916,8733945617,1,1
1084,44.0,True,3.09,-1.5,59,3187.8,203.0,3731.6181556014003,8733945617,1,1
1085,44.0,True,3.182,-1.5,58,3191.1,203.0,3734.8363657607824,8733945617,1,1
1086,45.0,True,3.262,-1.5,60,3194.5,202.8,3738.1520974401465,8733945617,1,1
1087,37.0,True,3.332,-1.5,61,3197.9,202.8,3741.4688834575763,8733945617,1,1
1088,40.0,True,3.37,0.0,61,3201.3,202.8,3744.8688834575764,8733945617,1,1
1089,24.0,True,3.388,0.0,61,3204.7,202.8,3748.268883457576,8733945617,1,1
1090,23.0,True,3.404,-1.5,60,3208.1,202.8,3751.58461513694,8733945617,1,1
1091,26.0,True,3.394,-1.5,60,3211.4,202.8,3754.8017866946457,8733945617,1,1
1092,25.0,True,3.374,-1.5,60,3214.8,202.6,3758.1153621337544,8733945617,1,1
1093,32.0,True,3.352,-1.5,55,3218.1,202.6,3761.3325336914595,8733945617,1,1
1094,42.0,True,3.344,0.0,59,3221.4,202.6,3764.6325336914597,8733945617,1,1
1095,42.0,True,3.344,0.0,60,3224.8,202.6,3768.03253369146,8733945617,1,1
1096,38.0,True,3.332,-1.5,59,3228.1,202.6,3771.245391057584,8733945617,1,1
1097,40.0,True,3.31,0.0,55,3231.3,202.6,3774.4453910575844,8733945617,1,1
1098,53.0,True,3.27,0.0,56,3234.4,202.4,3777.5453910575843,8733945617,1,1
1099,53.0,True,3.23,0.0,56,3237.6,202.6,3780.745391057584,8733945617,1,1
1100,51.0,True,3.212,1.5,58,3240.9,202.6,3784.1661611290315,8733945617,1,1
1101,42.0,True,3.212,0.0,58,3244.2,202.6,3787.466161129031,8733945617,1,1
1102,34.0,True,3.2,0.0,56,3247.3,202.6,3790.5661611290316,8733945617,1,1
1103,40.0,True,3.206,0.0,56,3250.4,202.6,3793.6661611290315,8733945617,1,1
1104,43.0,True,3.2,0.0,56,3253.6,202.6,3796.8661611290313,8733945617,1,1
1105,42.0,True,3.176,0.0,57,3256.8,202.6,3800.0661611290316,8733945617,1,1
1106,48.0,True,3.138,0.0,56,3259.9,202.6,3803.1661611290315,8733945617,1,1
1107,43.0,True,3.156,0.0,57,3263.1,202.6,3806.3661611290313,8733945617,1,1
1108,42.0,True,3.172,0.0,58,3266.3,202.6,3809.5661611290316,8733945617,1,1
1109,45.0,True,3.198,0.0,58,3269.6,202.6,3812.8661611290313,8733945617,1,1
1110,40.0,True,3.218,0.0,58,3272.8,202.6,3816.0661611290316,8733945617,1,1
1111,31.0,True,3.258,1.5,58,3276.1,202.6,3819.4869312004785,8733945617,1,1
1112,31.0,True,3.25,1.6,57,3279.3,202.6,3822.8055577820437,8733945617,1,1
1113,38.0,True,3.242,1.6,56,3282.5,202.8,3826.128878547455,8733945617,1,1
1114,46.0,True,3.202,1.6,55,3285.6,202.8,3829.3499102668957,8733945617,1,1
1115,53.0,True,3.152,1.6,53,3288.6,202.8,3832.470140714481,8733945617,1,1
1116,51.0,True,3.106,1.6,54,3291.7,202.8,3835.694378843653,8733945617,1,1
