time,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,grade_adjusted_distance,activity_id,label,mtb
2347,True,4.723,-4.7,0,6594.0,91.0,6558.183373833335,8726808873,1,0
2348,True,4.264,-3.9,0,6597.8,90.9,6561.679081179364,8726808873,1,0
2349,True,4.03,-3.3,0,6601.8,90.7,6565.4028764850045,8726808873,1,0
2350,True,4.146,-4.4,0,6605.4,90.6,6568.687235980314,8726808873,1,0
2351,True,3.808,-2.3,0,6609.2,90.5,6572.308510493181,8726808873,1,0
2352,False,3.039,-2.2,0,6609.2,90.4,6572.308510493181,8726808873,1,0
2354,True,3.5,-2.0,0,6619.3,90.3,6581.997365180581,8726808873,1,0
2355,True,3.714,-2.0,0,6624.0,90.2,6586.507150101775,8726808873,1,0
2356,True,3.92,-3.6,0,6628.8,90.1,6590.95230328379,8726808873,1,0
2357,True,4.92,-4.9,0,6633.8,89.9,6595.473530810842,8726808873,1,0
2359,True,3.934,-6.1,0,6639.0,89.6,6600.100328510105,8726808873,1,0
2360,True,4.454,-6.6,0,6646.3,89.1,6606.559095739785,8726808873,1,0
2361,True,4.266,-6.3,0,6650.1,88.8,6609.931933774367,8726808873,1,0
2363,True,3.527,-6.2,0,6654.9,88.5,6614.19619446969,8726808873,1,0
2364,True,4.436,-5.7,0,6661.1,88.2,6619.738508188839,8726808873,1,0
2365,True,4.172,-5.2,0,6667.1,87.8,6625.14516849679,8726808873,1,0
2366,True,4.57,-5.0,0,6673.0,87.5,6630.47783522469,8726808873,1,0
2368,True,5.042,-4.5,0,6680.1,87.2,6636.942723105819,8726808873,1,0
2369,True,5.228,-4.0,0,6687.3,86.9,6643.556925904578,8726808873,1,0
2370,True,5.324,-3.7,0,6693.8,86.6,6649.562500634903,8726808873,1,0
2371,True,5.508,-3.5,0,6700.5,86.4,6655.776899793519,8726808873,1,0
2372,True,5.718,-2.7,0,6707.3,86.2,6662.191882036388,8726808873,1,0
2373,True,6.614,-2.6,0,6713.2,86.0,6667.763822965964,8726808873,1,0
2374,True,6.566,-2.2,0,6720.1,85.9,6674.347550543791,8726808873,1,0
2375,True,6.68,-2.2,0,6727.2,85.7,6681.130988834473,8726808873,1,0
2376,True,6.72,-2.2,0,6734.1,85.6,6687.716181131435,8726808873,1,0
2377,True,6.662,-2.3,0,6740.6,85.4,6693.9154526031825,8726808873,1,0
2378,True,6.7620000000000005,-2.3,0,6747.0,85.3,6700.01372920442,8726808873,1,0
2379,True,6.7379999999999995,-2.3,0,6753.8,85.1,6706.485420631894,8726808873,1,0
2380,True,6.634,-2.4,0,6760.3,85.0,6712.660758723846,8726808873,1,0
2381,True,6.438,-2.1,0,6766.3,84.8,6718.408198075409,8726808873,1,0
2382,True,6.2780000000000005,-2.1,0,6772.0,84.7,6723.863088435417,8726808873,1,0
2383,True,6.13,-1.7000000000000002,0,6777.7,84.6,6729.386012445558,8726808873,1,0
2384,True,6.006,-2.1,0,6783.8,84.5,6735.233303736267,8726808873,1,0
2385,True,5.9,-2.0,0,6789.8,84.4,6740.993275654272,8726808873,1,0
2386,True,5.976,-2.0,0,6796.2,84.2,6747.140184242367,8726808873,1,0
2387,True,6.112,-2.0,0,6802.5,84.1,6753.1910473837725,8726808873,1,0
2388,True,6.22,-1.6,0,6808.8,84.0,6759.308981855509,8726808873,1,0
2389,True,6.184,-1.7000000000000002,0,6814.8,83.9,6765.130995567597,8726808873,1,0
2390,True,6.192,-1.7000000000000002,0,6820.8,83.8,6770.944599788799,8726808873,1,0
2391,True,6.1,-1.7000000000000002,0,6826.7,83.7,6776.653820231337,8726808873,1,0
2392,True,5.948,-2.2,0,6832.3,83.6,6781.998087080606,8726808873,1,0
2393,True,5.78,-2.7,0,6837.7,83.5,6787.091639424156,8726808873,1,0
2394,True,5.694,-3.4,0,6843.2,83.3,6792.195718157305,8726808873,1,0
2395,True,5.68,-3.8,0,6849.2,83.1,6797.727443175174,8726808873,1,0
2396,True,5.774,-3.7,0,6855.5,82.8,6803.542253557996,8726808873,1,0
2397,True,5.82,-4.1,0,6861.4,82.6,6808.951098240048,8726808873,1,0
2398,True,5.916,-4.1,0,6867.3,82.4,6814.361571589521,8726808873,1,0
2399,True,6.046,-4.1,0,6873.5,82.1,6820.0437166468655,8726808873,1,0
2400,True,6.136,-4.9,0,6879.9,81.8,6825.8339757923595,8726808873,1,0
2401,True,6.02,-4.9,0,6885.6,81.6,6830.990925343816,8726808873,1,0
2402,True,6.088,-4.9,0,6891.8,81.2,6836.601951561732,8726808873,1,0
2403,True,6.152,-5.6,0,6898.0,80.9,6842.154699401062,8726808873,1,0
2404,True,6.206,-5.2,0,6904.5,80.6,6848.011914734676,8726808873,1,0
2405,True,6.186,-5.4,0,6910.8,80.2,6853.668327311118,8726808873,1,0
2406,True,6.272,-6.0,0,6917.0,79.9,6859.189841361498,8726808873,1,0
2407,True,6.052,-5.5,0,6922.1,79.6,6863.75939962372,8726808873,1,0
2408,True,5.624,-5.3,0,6926.1,79.3,6867.354587880172,8726808873,1,0
2409,True,5.238,-5.3,0,6930.7,79.1,6871.487031325713,8726808873,1,0
2410,True,4.614,-4.4,0,6933.9,79.0,6874.408459520408,8726808873,1,0
2411,True,4.386,-4.4,0,6938.9,78.7,6878.967293664297,8726808873,1,0
2412,True,4.486,-4.9,0,6944.5,78.5,6884.03345951433,8726808873,1,0
2413,True,4.536,-4.0,0,6948.8,78.3,6887.980764799888,8726808873,1,0
2414,True,4.716,-4.3,0,6954.3,78.0,6893.00196950952,8726808873,1,0
2415,True,4.9719999999999995,-4.3,0,6958.7,77.9,6897.0248690719545,8726808873,1,0
2416,True,4.798,-4.3,0,6962.9,77.7,6900.858057542749,8726808873,1,0
2418,True,4.21,-4.4,0,6969.9,77.4,6907.237612061048,8726808873,1,0
2419,True,5.06,-4.3,0,6979.5,76.9,6916.011656016727,8726808873,1,0
2420,True,5.394,-4.2,0,6985.7,76.7,6921.688698996578,8726808873,1,0
2421,True,5.598,-3.5,0,6990.9,76.5,6926.509739193983,8726808873,1,0
2422,True,5.545,-3.8,0,6996.2,76.3,6931.391872993146,8726808873,1,0
2424,True,5.71,-3.5,0,7008.1,75.9,6942.42731709513,8726808873,1,0
2425,True,5.724,-3.7,0,7014.3,75.6,6948.150399838671,8726808873,1,0
2426,True,5.746,-3.7,0,7019.6,75.5,6953.041888049882,8726808873,1,0
2428,True,4.915,-3.5,0,7025.7,75.2,6958.70085112962,8726808873,1,0
2429,True,4.288,-3.9,0,7029.5,75.1,6962.195356975371,8726808873,1,0
2430,True,4.042,-3.2,0,7034.5,74.9,6966.862258368488,8726808873,1,0
2431,True,4.052,-3.4,0,7039.9,74.7,6971.8768926692455,8726808873,1,0
2433,True,3.8,-3.2,0,7044.7,74.6,6976.355635978622,8726808873,1,0
2434,True,4.088,-3.1,0,7050.0,74.4,6981.303848229839,8726808873,1,0
2435,True,3.7720000000000002,-3.7,0,7053.4,74.3,6984.445225781085,8726808873,1,0
2436,True,3.19,-3.2,0,7055.8,74.2,6986.68116346842,8726808873,1,0
2437,True,3.067,-4.2,0,7058.3,74.1,6988.970941962665,8726808873,1,0
2439,True,2.464,-3.2,0,7062.3,74.0,6992.705075726535,8726808873,1,0
2440,True,2.404,-5.3,0,7065.4,73.8,6995.494025506842,8726808873,1,0
2441,True,2.536,-7.0,0,7068.5,73.8,6998.225709892186,8726808873,1,0
2443,True,2.532,-7.7,0,7073.5,73.3,7002.61696626669,8726808873,1,0
2444,True,3.42,-8.5,0,7079.4,72.8,7007.775003654469,8726808873,1,0
2445,True,3.916,-8.2,0,7085.0,72.3,7012.679139728821,8726808873,1,0
2446,True,4.45,-7.6,0,7090.8,71.9,7017.775231176657,8726808873,1,0
2447,True,4.892,-7.5,0,7097.9,71.3,7024.015221083202,8726808873,1,0
2448,True,6.214,-7.4,0,7104.5,70.9,7029.820362134121,8726808873,1,0
2449,True,6.446,-7.1,0,7111.6,70.3,7036.073482981335,8726808873,1,0
2450,True,6.864,-7.3,0,7119.3,69.8,7042.84998017767,8726808873,1,0
2451,True,7.328,-6.9,0,7127.4,69.2,7049.994799345877,8726808873,1,0
2452,True,7.378,-7.0,0,7134.8,68.7,7056.515125561781,8726808873,1,0
2453,True,7.182,-6.7,0,7140.5,68.3,7061.556577187137,8726808873,1,0
2454,True,6.656,-6.2,0,7144.9,68.0,7065.468151706273,8726808873,1,0
2456,True,4.496,-6.1,0,7149.9,67.7,7069.915504351865,8726808873,1,0
2457,True,3.89,-5.6,0,7154.2,67.5,7073.766603659788,8726808873,1,0
2458,True,3.258,-5.2,0,7156.8,67.3,7076.10737374279,8726808873,1,0
2459,True,2.876,-5.8,0,7159.3,67.2,7078.340399558098,8726808873,1,0
2460,True,2.742,-4.0,0,7161.4,67.1,7080.269542041069,8726808873,1,0
2461,True,2.71,-4.6,0,7163.4,67.0,7082.10682059628,8726808873,1,0
2462,True,2.429,-4.5,0,7166.4,66.8,7084.837966330478,8726808873,1,0
2463,True,2.504,-4.5,0,7169.3,66.8,7087.479350332064,8726808873,1,0
2464,True,2.636,-3.8,0,7172.5,66.6,7090.428591494152,8726808873,1,0
2465,True,3.085,-4.6,0,7176.8,66.4,7094.333645300958,8726808873,1,0
2466,True,3.213,-4.2,0,7179.5,66.3,7096.805058747904,8726808873,1,0
2467,True,3.173,-4.9,0,7182.2,66.2,7099.248570165383,8726808873,1,0
2468,True,3.034,-4.1,0,7184.4,66.1,7101.264815185731,8726808873,1,0
2469,True,2.838,-3.0,0,7186.7,66.0,7103.417012701804,8726808873,1,0
2470,True,2.47,-2.7,0,7189.1,65.8,7105.67710379057,8726808873,1,0
2471,True,2.423,-2.2,0,7191.6,65.8,7108.063569792862,8726808873,1,0
2472,True,2.638,-1.3,0,7195.4,65.8,7111.786498358559,8726808873,1,0
2473,True,3.146,-1.7000000000000002,0,7200.2,65.7,7116.438367254549,8726808873,1,0
2474,True,3.652,-2.7,0,7204.9,65.6,7120.872494491825,8726808873,1,0
2475,True,4.026,-3.3,0,7209.3,65.5,7124.970995064929,8726808873,1,0
2476,True,4.52,-4.1,0,7214.2,65.3,7129.46410191809,8726808873,1,0
2477,True,4.636,-4.4,0,7218.6,65.1,7133.474895968121,8726808873,1,0
2478,True,4.842,-4.4,0,7224.4,64.8,7138.763914863794,8726808873,1,0
2479,True,4.93,-4.4,0,7229.6,64.6,7143.5076255061285,8726808873,1,0
2480,True,5.068,-3.9,0,7234.6,64.4,7148.108136879382,8726808873,1,0
2481,True,4.982,-3.7,0,7239.1,64.2,7152.262142332519,8726808873,1,0
2482,True,4.75,-3.5,0,7242.3,64.1,7155.231788140897,8726808873,1,0
2483,True,4.267,-2.6,0,7245.7,64.0,7158.4491502921155,8726808873,1,0
2484,True,3.904,-2.6,0,7249.1,63.9,7161.6650961417345,8726808873,1,0
2485,True,4.034,-2.2,0,7254.8,63.8,7167.115986581278,8726808873,1,0
2486,True,4.542,-2.2,0,7261.8,63.6,7173.7936334231745,8726808873,1,0
2487,True,5.302,-2.1,0,7268.9,63.5,7180.585569256322,8726808873,1,0
2488,True,6.021,-1.8,0,7275.8,63.3,7187.254795759652,8726808873,1,0
2489,True,6.75,-1.4,0,7282.8,63.2,7194.08894974621,8726808873,1,0
2490,True,6.996,-1.1,0,7289.8,63.1,7200.974620472979,8726808873,1,0
2491,True,6.992,-0.7000000000000001,0,7296.8,63.1,7207.912052841038,8726808873,1,0
2492,True,6.996,-0.4,0,7303.8,63.0,7214.8879567255,8726808873,1,0
2493,True,6.956,-0.4,0,7310.6,63.0,7221.663150206556,8726808873,1,0
2494,True,6.718,0.4,0,7316.4,63.0,7227.495381823601,8726808873,1,0
2495,True,6.42,0.5,0,7321.9,63.0,7233.028039744509,8726808873,1,0
2496,True,6.078,0.9,0,7327.2,63.1,7238.422119442194,8726808873,1,0
2497,True,5.742,1.0,0,7332.5,63.1,7243.820158620882,8726808873,1,0
2498,True,5.394,1.0,0,7337.6,63.2,7249.016683787316,8726808873,1,0
2499,True,5.222,1.0,0,7342.5,63.2,7254.014573335275,8726808873,1,0
2500,True,5.12,0.5,0,7347.5,63.3,7259.04676093509,8726808873,1,0
2501,True,4.976,0.5,0,7352.1,63.3,7263.675798525137,8726808873,1,0
2502,True,5.05,0.0,0,7357.8,63.3,7269.375798525137,8726808873,1,0
2503,True,5.106,0.0,0,7363.1,63.3,7274.675798525137,8726808873,1,0
2504,True,4.928,0.0,0,7367.2,63.3,7278.775798525136,8726808873,1,0
2505,True,4.92,0.5,0,7372.1,63.3,7283.711434099021,8726808873,1,0
2506,True,4.946,0.5,0,7376.8,63.3,7288.44419118283,8726808873,1,0
2507,True,4.752,0.5,0,7381.5,63.4,7293.175215454165,8726808873,1,0
2508,True,4.59,1.0,0,7386.0,63.4,7297.757233508143,8726808873,1,0
2509,True,4.932,0.5,0,7391.8,63.4,7303.59264289025,8726808873,1,0
2510,True,5.118,0.5,0,7397.6,63.5,7309.427560475384,8726808873,1,0
2511,True,5.2,1.0,0,7402.8,63.5,7314.725978292139,8726808873,1,0
2512,True,5.22,0.5,0,7407.6,63.5,7319.558487767953,8726808873,1,0
2513,True,5.214,1.0,0,7412.1,63.6,7324.150518193005,8726808873,1,0
2514,True,4.998,1.1,0,7416.8,63.6,7328.95375433013,8726808873,1,0
2515,True,4.894,1.0,0,7422.1,63.7,7334.361300138578,8726808873,1,0
2516,True,4.64,1.0,0,7426.0,63.7,7338.3380115906775,8726808873,1,0
2517,True,4.774,0.5,0,7431.5,63.8,7343.876344348327,8726808873,1,0
2518,True,4.902,1.0,0,7436.6,63.8,7349.075886126857,8726808873,1,0
2519,True,4.812,0.5,0,7440.9,63.8,7353.405538293229,8726808873,1,0
2520,True,4.7620000000000005,0.5,0,7445.9,63.9,7358.441516265114,8726808873,1,0
2521,True,4.878,1.0,0,7450.4,63.9,7363.02934724617,8726808873,1,0
2522,True,4.724,0.5,0,7455.1,63.9,7367.7613461019455,8726808873,1,0
2523,True,4.828,0.5,0,7460.8,64.0,7373.500153224906,8726808873,1,0
2524,True,4.822,0.5,0,7465.0,64.0,7377.729115806015,8726808873,1,0
2525,True,4.708,0.0,0,7469.5,64.0,7382.229115806015,8726808873,1,0
2526,True,4.712,0.0,0,7474.0,64.0,7386.729115806015,8726808873,1,0
2527,True,4.7,0.0,0,7478.6,64.0,7391.329115806016,8726808873,1,0
2528,True,4.372,0.0,0,7482.6,64.0,7395.329115806016,8726808873,1,0
2529,True,4.294,0.0,0,7486.5,64.0,7399.229115806015,8726808873,1,0
2530,True,4.218,0.0,0,7490.6,64.0,7403.329115806016,8726808873,1,0
2531,True,4.094,-0.6000000000000001,0,7494.4,64.0,7407.103730221236,8726808873,1,0
2532,True,3.946,-0.6000000000000001,0,7498.4,64.0,7411.077642566051,8726808873,1,0
2533,True,4.026,-0.5,0,7502.8,63.9,7415.454815417344,8726808873,1,0
2534,True,4.136,-1.1,0,7507.1,63.9,7419.682709246121,8726808873,1,0
2535,True,4.438,-1.1,0,7512.8,63.9,7425.28983370954,8726808873,1,0
2536,True,4.452,-1.1,0,7516.7,63.8,7429.127625261031,8726808873,1,0
2537,True,4.63,-1.9,0,7521.5,63.7,7433.753275631915,8726808873,1,0
2538,True,4.676,-1.4,0,7526.1,63.7,7438.250255968789,8726808873,1,0
2539,True,4.316,-1.0,0,7528.7,63.6,7440.810485714851,8726808873,1,0
2540,True,3.714,-1.5,0,7531.3,63.6,7443.347503873065,8726808873,1,0
2541,False,2.928,-1.7000000000000002,0,7531.3,63.6,7443.347503873065,8726808873,1,0
2542,False,1.96,-1.1,0,7531.3,63.6,7443.347503873065,8726808873,1,0
2543,True,1.806,-1.6,0,7535.2,63.5,7447.143193071484,8726808873,1,0
2544,False,1.288,-1.9,0,7535.2,63.5,7447.143193071484,8726808873,1,0
2545,True,1.3820000000000001,-1.9,0,7538.2,63.5,7450.029531310019,8726808873,1,0
2546,False,1.3820000000000001,-1.6,0,7538.2,63.5,7450.029531310019,8726808873,1,0
2547,False,1.3820000000000001,-1.6,0,7538.2,63.5,7450.029531310019,8726808873,1,0
2548,True,1.29,-1.6,0,7541.6,63.4,7453.337421350017,8726808873,1,0
2549,False,1.29,-1.0,0,7541.6,63.4,7453.337421350017,8726808873,1,0
2550,False,0.678,-1.0,0,7541.6,63.4,7453.337421350017,8726808873,1,0
2551,False,0.678,-1.0,0,7541.6,63.4,7453.337421350017,8726808873,1,0
2552,False,0.678,-1.3,0,7541.6,63.4,7453.337421350017,8726808873,1,0
2553,False,0.0,-1.3,0,7541.6,63.4,7453.337421350017,8726808873,1,0
2554,False,0.0,-1.2,0,7541.6,63.4,7453.337421350017,8726808873,1,0
2555,False,0.0,-2.2,0,7541.6,63.4,7453.337421350017,8726808873,1,0
2556,True,0.63,-2.1,0,7544.8,63.4,7456.399815938092,8726808873,1,0
2557,False,0.677,-2.0,0,7545.0,63.4,7456.591791812772,8726808873,1,0
2558,False,0.724,-2.0,0,7545.2,63.4,7456.783995447249,8726808873,1,0
2559,False,0.771,-2.0,0,7545.5,63.4,7457.072300898966,8726808873,1,0
2560,False,0.8180000000000001,-1.4,0,7545.7,63.4,7457.267744479391,8726808873,1,0
2561,False,0.23500000000000001,-1.3,0,7545.9,63.4,7457.463485069104,8726808873,1,0
2562,False,0.23500000000000001,-1.2,0,7546.2,63.4,7457.757590969155,8726808873,1,0
2563,False,0.23500000000000001,-1.2,0,7546.4,63.4,7457.953953206217,8726808873,1,0
2564,False,0.23500000000000001,-1.7000000000000002,0,7546.7,63.4,7458.245053891822,8726808873,1,0
2565,False,0.23500000000000001,-1.7000000000000002,0,7546.9,63.4,7458.439121015558,8726808873,1,0
2566,False,0.23500000000000001,-1.7000000000000002,0,7547.1,63.3,7458.633188139295,8726808873,1,0
2567,False,0.23500000000000001,-1.7000000000000002,0,7547.4,63.3,7458.924288824899,8726808873,1,0
2568,False,0.23500000000000001,-1.7000000000000002,0,7547.6,63.3,7459.118355948636,8726808873,1,0
2569,False,0.23500000000000001,-2.3,0,7547.8,63.3,7459.309015593208,8726808873,1,0
2570,False,0.23500000000000001,-2.4,0,7548.1,63.3,7459.594461609946,8726808873,1,0
2571,False,0.23500000000000001,-2.4,0,7548.3,63.3,7459.784272942136,8726808873,1,0
2572,False,0.23500000000000001,-2.5,0,7548.5,63.3,7459.973557074542,8726808873,1,0
2573,False,0.23500000000000001,-2.6,0,7548.8,63.3,7460.2566224912025,8726808873,1,0
2574,False,0.23500000000000001,-1.8,0,7549.0,63.3,7460.449653583296,8726808873,1,0
2575,False,0.23500000000000001,-1.9,0,7549.2,63.3,7460.642182432486,8726808873,1,0
2576,False,0.23500000000000001,-1.5,0,7549.5,63.3,7460.9347469924305,8726808873,1,0
2577,False,0.23500000000000001,-1.5,0,7549.7,63.3,7461.129663194731,8726808873,1,0
2578,False,0.23500000000000001,-1.6,0,7549.9,63.3,7461.324244961789,8726808873,1,0
2579,False,0.23500000000000001,-1.6,0,7550.2,63.3,7461.615687161857,8726808873,1,0
2580,False,0.23500000000000001,-1.7000000000000002,0,7550.4,63.3,7461.8095961239,8726808873,1,0
2581,True,0.84,-1.7000000000000002,0,7553.7,63.2,7465.0021692208375,8726808873,1,0
2582,True,1.653,-1.4,0,7558.0,63.1,7469.207485343057,8726808873,1,0
2583,True,2.336,-0.7000000000000001,0,7561.6,63.1,7472.780684678124,8726808873,1,0
2584,True,2.995,-0.7000000000000001,0,7565.2,63.1,7476.352555303084,8726808873,1,0
2585,True,3.7279999999999998,-0.7000000000000001,0,7569.1,63.1,7480.220170838147,8726808873,1,0
2586,True,3.868,-1.2,0,7573.0,63.0,7484.043547538816,8726808873,1,0
2587,True,3.628,-1.8,0,7576.1,63.0,7487.040799153349,8726808873,1,0
2588,True,3.96,-1.7000000000000002,0,7581.4,62.9,7492.181499753609,8726808873,1,0
2589,True,4.172,-1.9,0,7586.0,62.8,7496.6084467410565,8726808873,1,0
2590,True,4.386,-1.9,0,7591.0,62.7,7501.424274850639,8726808873,1,0
2591,True,4.752,-1.4,0,7596.8,62.6,7507.090609223897,8726808873,1,0
2592,True,5.26,-1.5,0,7602.4,62.5,7512.553550899664,8726808873,1,0
2593,True,5.192,-1.1,0,7607.4,62.5,7517.472081130733,8726808873,1,0
2594,True,5.068,-1.1,0,7611.4,62.4,7521.405488289175,8726808873,1,0
2595,True,4.906,-1.5,0,7615.5,62.4,7525.398136300356,8726808873,1,0
2596,True,4.8,-0.9,0,7620.8,62.3,7530.632940863958,8726808873,1,0
2597,True,4.91,-1.2,0,7627.0,62.2,7536.720170212885,8726808873,1,0
2598,True,5.354,-0.7000000000000001,0,7634.2,62.2,7543.8546104920615,8726808873,1,0
2599,True,5.996,-0.4,0,7641.3,62.1,7550.931055666076,8726808873,1,0
2600,True,6.55,-0.4,0,7648.3,62.1,7557.906497939129,8726808873,1,0
2601,True,6.764,0.0,0,7654.6,62.1,7564.206497939129,8726808873,1,0
2602,True,6.67,0.0,0,7660.3,62.1,7569.906497939129,8726808873,1,0
2603,True,6.24,0.0,0,7665.4,62.1,7575.006497939128,8726808873,1,0
2604,True,5.59,0.0,0,7669.3,62.1,7578.906497939129,8726808873,1,0
2605,True,5.454,0.5,0,7675.5,62.1,7585.144172471847,8726808873,1,0
2606,True,5.388,0.4,0,7681.5,62.1,7591.178543723809,8726808873,1,0
2607,True,5.294,0.4,0,7686.8,62.2,7596.509449593193,8726808873,1,0
2608,True,5.322,0.9,0,7692.0,62.2,7601.798216567513,8726808873,1,0
2609,True,5.708,0.5,0,7697.8,62.2,7607.632499287462,8726808873,1,0
2610,True,5.55,0.5,0,7703.3,62.3,7613.165157208371,8726808873,1,0
2611,True,5.458,0.9,0,7708.8,62.3,7618.756663232495,8726808873,1,0
2612,True,5.422,0.4,0,7713.9,62.3,7623.8856236388965,8726808873,1,0
2613,True,5.602,0.4,0,7720.0,62.4,7630.019378158465,8726808873,1,0
2614,True,5.68,0.4,0,7726.2,62.4,7636.25269365434,8726808873,1,0
2615,True,5.806,0.4,0,7732.3,62.4,7642.386592423993,8726808873,1,0
2616,True,5.858,0.5,0,7738.1,62.4,7648.221349098595,8726808873,1,0
2617,True,5.896,0.5,0,7743.4,62.5,7653.55496865407,8726808873,1,0
2618,True,5.586,0.5,0,7747.9,62.5,7658.086667196832,8726808873,1,0
2619,True,5.316,0.0,0,7752.8,62.5,7662.986667196833,8726808873,1,0
2620,True,4.886,0.6000000000000001,0,7756.8,62.5,7667.017023218433,8726808873,1,0
2621,True,4.568,0.5,0,7761.0,62.5,7671.248225216134,8726808873,1,0
2622,True,4.5120000000000005,1.0,0,7765.9,62.6,7676.2508307888165,8726808873,1,0
2623,True,4.62,1.5,0,7771.0,62.6,7681.530445747246,8726808873,1,0
2624,True,4.604,1.0,0,7775.8,62.7,7686.421992212343,8726808873,1,0
2625,True,4.814,1.0,0,7780.8,62.8,7691.520340227856,8726808873,1,0
2626,True,5.022,0.5,0,7786.1,62.8,7696.85550353843,8726808873,1,0
2627,True,4.9719999999999995,0.5,0,7790.8,62.8,7701.587670809235,8726808873,1,0
2628,True,4.876,0.5,0,7795.4,62.8,7706.2197309338135,8726808873,1,0
2629,True,4.79,1.0,0,7799.8,62.9,7710.706277187465,8726808873,1,0
2630,True,4.824,0.9,0,7804.9,62.9,7715.896806707879,8726808873,1,0
2631,True,4.908,0.9,0,7810.6,63.0,7721.688676642955,8726808873,1,0
2632,True,5.17,1.3,0,7816.6,63.0,7727.863563103553,8726808873,1,0
2633,True,5.424,1.3,0,7822.5,63.1,7733.934504291246,8726808873,1,0
2634,True,5.542,1.8,0,7827.5,63.2,7739.1650832604,8726808873,1,0
2635,True,5.676,1.4,0,7833.3,63.3,7745.1404117643215,8726808873,1,0
2636,True,5.654,1.3,0,7838.9,63.4,7750.903639127545,8726808873,1,0
2637,True,5.5760000000000005,1.4,0,7844.5,63.4,7756.675014335709,8726808873,1,0
2638,True,5.51,1.4,0,7850.1,63.5,7762.449601310658,8726808873,1,0
2639,True,5.522,1.4,0,7855.1,63.6,7767.611464810668,8726808873,1,0
2640,True,5.406,1.5,0,7860.4,63.7,7773.099718066507,8726808873,1,0
2641,True,5.296,1.6,0,7865.4,63.7,7778.281921472084,8726808873,1,0
2642,True,5.048,1.1,0,7869.8,63.8,7782.780137823546,8726808873,1,0
2643,True,4.878,1.7000000000000002,0,7874.5,63.9,7787.6804864581145,8726808873,1,0
2644,True,4.704,1.6,0,7878.6,63.9,7791.946246049291,8726808873,1,0
2645,True,4.538,1.5,0,7883.0,64.0,7796.503869076163,8726808873,1,0
2646,True,4.52,1.9,0,7888.0,64.1,7801.752651792922,8726808873,1,0
2647,True,4.872,1.4,0,7894.1,64.2,7808.037049012563,8726808873,1,0
2648,True,5.07,1.4,0,7899.8,64.3,7813.919257044028,8726808873,1,0
2649,True,5.282,1.0,0,7905.0,64.3,7819.21340663961,8726808873,1,0
2650,True,5.22,1.0,0,7909.1,64.4,7823.39343042235,8726808873,1,0
2651,True,5.414,1.0,0,7915.0,64.4,7829.411297429076,8726808873,1,0
2652,True,5.12,0.9,0,7919.7,64.5,7834.193105548192,8726808873,1,0
2653,True,4.966,0.9,0,7924.6,64.5,7839.178952941474,8726808873,1,0
2654,True,5.122,0.5,0,7930.6,64.6,7845.216463875105,8726808873,1,0
2655,True,5.454,0.9,0,7936.4,64.6,7851.12009847054,8726808873,1,0
2656,True,5.096,0.5,0,7940.5,64.6,7855.246233539332,8726808873,1,0
2657,True,5.196,1.0,0,7945.7,64.7,7860.546946642998,8726808873,1,0
2658,True,5.264,1.0,0,7951.0,64.7,7865.94354568435,8726808873,1,0
2659,True,5.146,0.9,0,7956.4,64.8,7871.440033066308,8726808873,1,0
2660,True,4.968,1.0,0,7961.3,64.8,7876.4327729320985,8726808873,1,0
2661,True,5.266,1.0,0,7966.8,64.9,7882.03607533142,8726808873,1,0
2662,True,5.108,0.9,0,7971.3,64.9,7886.614402253978,8726808873,1,0
2663,True,5.166,0.9,0,7976.8,65.0,7892.208899652242,8726808873,1,0
2664,True,5.28,1.3,0,7982.8,65.0,7898.3827381482015,8726808873,1,0
2665,True,5.448,1.4,0,7988.5,65.1,7904.2660988438,8726808873,1,0
2666,True,5.428,1.5,0,7994.0,65.2,7909.961455996087,8726808873,1,0
2667,True,5.304,1.6,0,7997.8,65.3,7913.9111134408,8726808873,1,0
2668,True,5.15,1.6,0,8002.5,65.3,7918.793027362737,8726808873,1,0
2669,True,4.854,1.0,0,8007.0,65.4,7923.382229735826,8726808873,1,0
2670,True,4.84,1.5,0,8012.7,65.5,7929.288173388741,8726808873,1,0
2671,True,4.714,1.5,0,8017.5,65.5,7934.251589177406,8726808873,1,0
2672,True,4.85,1.0,0,8022.0,65.6,7938.840102391367,8726808873,1,0
2673,True,4.94,1.5,0,8027.2,65.7,7944.215647980446,8726808873,1,0
2674,True,5.082,1.4,0,8032.5,65.7,7949.687223290457,8726808873,1,0
2675,True,5.022,1.4,0,8037.8,65.8,7955.154531433411,8726808873,1,0
2676,True,5.06,1.5,0,8042.9,65.9,7960.429634794971,8726808873,1,0
2677,True,5.296,1.6,0,8048.5,66.0,7966.235457819245,8726808873,1,0
2678,True,5.08,1.5,0,8052.6,66.0,7970.481087696405,8726808873,1,0
2679,True,4.936,1.7000000000000002,0,8057.1,66.1,7975.167882013053,8726808873,1,0
2680,True,4.97,1.7000000000000002,0,8062.6,66.2,7980.904428160655,8726808873,1,0
2681,True,4.714,1.7000000000000002,0,8066.4,66.3,7984.862165583601,8726808873,1,0
2682,True,4.324,1.3,0,8070.1,66.3,7988.663203485716,8726808873,1,0
2683,True,4.48,1.2,0,8075.0,66.4,7993.687026463044,8726808873,1,0
2684,True,4.26,1.2,0,8078.4,66.4,7997.173677090935,8726808873,1,0
