time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,heartrate,altitude,grade_adjusted_distance,activity_id,label,mtb
4158,236,True,8.756,1.8,81,21763.2,144,-18.6,22248.92105996065,7379189301,0,0
4159,239,True,8.68,1.8,81,21771.9,144,-18.4,22258.021356241003,7379189301,0,0
4160,248,True,8.47,2.4,80,21780.1,144,-18.2,22266.805695367155,7379189301,0,0
4161,253,True,8.378,2.4,80,21788.3,144,-18.0,22275.602593106658,7379189301,0,0
4162,254,True,8.302,1.8,80,21796.3,144,-17.8,22283.986155554652,7379189301,0,0
4163,254,True,8.272,1.8,80,21804.5,144,-17.6,22292.57392372511,7379189301,0,0
4164,243,True,8.168,1.8,79,21812.7,145,-17.6,22301.151214472113,7379189301,0,0
4165,235,True,8.202,1.2,79,21821.2,145,-17.4,22309.86241124222,7379189301,0,0
4166,228,True,8.296,1.8,79,21829.8,145,-17.2,22318.845773786612,7379189301,0,0
4167,222,True,8.412,1.2,79,21838.3,145,-17.2,22327.554327311154,7379189301,0,0
4168,218,True,8.466,0.6000000000000001,79,21846.9,145,-17.0,22336.22541524074,7379189301,0,0
4169,208,True,8.52,0.6000000000000001,80,21855.3,145,-17.0,22344.69411031397,7379189301,0,0
4170,187,True,8.602,0.0,81,21864.2,145,-17.0,22353.59411031397,7379189301,0,0
4171,168,True,8.632,0.0,81,21872.9,144,-17.0,22362.29411031397,7379189301,0,0
4172,145,True,8.774000000000001,-0.5,83,21882.2,144,-17.0,22371.544678153903,7379189301,0,0
4173,119,True,8.904,-1.1,84,21891.4,143,-17.0,22380.592065172124,7379189301,0,0
4174,98,True,9.068,-1.1,85,21900.6,143,-17.2,22389.638901636536,7379189301,0,0
4175,77,True,9.126,-2.1,86,21909.8,143,-17.4,22398.441954704114,7379189301,0,0
4176,70,True,9.218,-2.1,87,21919.0,143,-17.4,22407.252891177985,7379189301,0,0
4177,68,True,9.332,-2.6,83,21928.9,144,-17.8,22416.61363138599,7379189301,0,0
4178,65,True,9.462,-3.5,77,21938.7,144,-18.0,22425.697216165325,7379189301,0,0
4179,63,True,9.596,-3.5,72,21948.6,144,-18.4,22434.88143493408,7379189301,0,0
4180,51,True,9.816,-4.4,74,21958.9,145,-18.8,22444.27763101409,7379189301,0,0
4181,64,True,10.056,-4.2,73,21969.3,145,-19.2,22453.7914278056,7379189301,0,0
4182,78,True,10.168,-4.6,73,21979.7,145,-19.8,22463.2439230724,7379189301,0,0
4183,99,True,10.47,-4.5,73,21991.1,146,-20.2,22473.62604583956,7379189301,0,0
4184,128,True,10.748,-3.9,75,22002.4,146,-20.8,22484.027441627695,7379189301,0,0
4185,150,True,11.016,-4.3,76,22013.9,146,-21.2,22494.542028415068,7379189301,0,0
4186,155,True,11.352,-3.8,77,22026.0,146,-21.6,22505.697673867766,7379189301,0,0
4187,157,True,11.648,-3.8,78,22038.0,146,-22.2,22516.761123903503,7379189301,0,0
4188,160,True,11.75,-3.4,78,22049.8,146,-22.6,22527.718119365796,7379189301,0,0
4189,157,True,11.794,-2.6,92,22061.3,146,-23.0,22538.5841631287,7379189301,0,0
4190,128,True,11.774000000000001,-2.2,101,22072.8,146,-23.2,22549.56764962998,7379189301,0,0
4191,137,True,11.604,-1.8,90,22084.1,146,-23.4,22560.497307755046,7379189301,0,0
4192,161,True,11.45,-1.8,89,22095.2,145,-23.6,22571.22480110962,7379189301,0,0
4193,168,True,11.382,-1.8,88,22106.7,145,-23.8,22582.330899364333,7379189301,0,0
4194,172,True,11.236,-1.4,87,22117.5,145,-24.0,22592.88833933803,7379189301,0,0
4195,175,True,11.068,-1.4,87,22128.2,144,-24.2,22603.342459632397,7379189301,0,0
4196,177,True,10.975999999999999,-0.9,86,22138.9,144,-24.2,22613.897251494345,7379189301,0,0
4197,187,True,10.872,-0.9,84,22149.6,143,-24.4,22624.45154183887,7379189301,0,0
4198,190,True,10.688,-0.9,84,22160.2,143,-24.4,22634.905689370386,7379189301,0,0
4199,187,True,10.652,-0.5,84,22170.8,143,-24.6,22645.459580508916,7379189301,0,0
4200,184,True,10.614,-0.5,83,22181.2,143,-24.6,22655.81368756983,7379189301,0,0
4201,187,True,10.546,0.0,83,22191.7,143,-24.6,22666.31368756983,7379189301,0,0
4202,188,True,10.426,0.5,91,22201.7,143,-24.6,22676.379363278545,7379189301,0,0
4203,189,True,10.278,1.0,101,22211.5,143,-24.6,22686.382161001336,7379189301,0,0
4204,191,True,10.004,1.6,104,22220.8,143,-24.4,22696.03441866397,7379189301,0,0
4205,194,True,9.748,2.2,102,22230.0,144,-24.2,22705.802166949154,7379189301,0,0
4206,201,True,9.586,2.3,100,22239.6,144,-24.0,22716.029080870467,7379189301,0,0
4207,208,True,9.272,2.2,99,22248.1,144,-23.8,22725.07298245783,7379189301,0,0
4208,214,True,8.888,2.3,96,22256.0,145,-23.6,22733.503931422285,7379189301,0,0
4209,226,True,8.984,2.3,95,22265.7,145,-23.4,22743.86675698316,7379189301,0,0
4210,228,True,8.824,2.3,93,22274.1,145,-23.2,22752.836002760716,7379189301,0,0
4211,227,True,8.514,3.0,92,22282.2,146,-23.0,22761.711146887024,7379189301,0,0
4212,237,True,8.446,3.1,91,22290.3,146,-22.8,22770.597998160116,7379189301,0,0
4213,247,True,8.566,3.1,89,22298.8,146,-22.4,22779.936295843007,7379189301,0,0
4214,250,True,8.22,3.1,88,22306.8,147,-22.2,22788.719320941727,7379189301,0,0
4215,251,True,8.086,3.1,88,22314.5,147,-22.0,22797.193379307504,7379189301,0,0
4216,252,True,8.13,3.8,94,22322.8,147,-21.8,22806.55866551748,7379189301,0,0
4217,268,True,8.06,3.9,92,22330.6,148,-21.4,22815.376447518483,7379189301,0,0
4218,286,True,7.866,4.8,91,22338.1,148,-21.0,22824.14421695947,7379189301,0,0
4219,308,True,7.718,4.9,90,22345.4,149,-20.8,22832.74200369859,7379189301,0,0
4220,310,True,7.5440000000000005,5.8,87,22352.2,149,-20.4,22841.040832243893,7379189301,0,0
4221,311,True,7.224,6.8,93,22358.9,149,-20.0,22849.535207557346,7379189301,0,0
4222,316,True,6.986,6.9,94,22365.5,150,-19.4,22857.94652713299,7379189301,0,0
4223,343,True,6.768,7.1,91,22372.0,151,-19.0,22866.29594549471,7379189301,0,0
4224,349,True,6.578,7.4,88,22378.3,152,-18.6,22874.48205044108,7379189301,0,0
4225,352,True,6.422,7.6,86,22384.3,153,-18.2,22882.3742743138,7379189301,0,0
4226,358,True,6.21,8.0,84,22390.0,153,-17.6,22889.993177664095,7379189301,0,0
4227,359,True,6.022,8.3,82,22395.6,153,-17.2,22897.560508156464,7379189301,0,0
4228,359,True,5.772,7.4,81,22400.8,154,-16.8,22904.345460845623,7379189301,0,0
4229,354,True,5.57,7.7,80,22406.1,155,-16.4,22911.32551001333,7379189301,0,0
4230,347,True,5.428,7.7,80,22411.5,156,-16.0,22918.437258221937,7379189301,0,0
4231,337,True,5.31,7.5,81,22416.5,157,-15.6,22924.971173658483,7379189301,0,0
4232,337,True,5.206,6.4,83,22421.7,157,-15.2,22931.4643721063,7379189301,0,0
4233,346,True,5.326,6.0,85,22427.5,158,-14.8,22938.592928870778,7379189301,0,0
4234,341,True,5.46,4.9,88,22433.4,159,-14.6,22945.5281585466,7379189301,0,0
4235,318,True,5.652,4.0,89,22439.8,160,-14.2,22952.804260263976,7379189301,0,0
4236,298,True,5.932,4.9,91,22446.2,160,-14.0,22960.333289788454,7379189301,0,0
4237,249,True,6.128,3.8,92,22452.3,161,-13.8,22967.215567893472,7379189301,0,0
4238,204,True,6.07,3.0,91,22457.8,161,-13.4,22973.246348002038,7379189301,0,0
4239,157,True,6.5,3.0,91,22465.9,162,-13.2,22982.110064555218,7379189301,0,0
4240,121,True,6.542,1.4,91,22472.5,162,-13.2,22988.922376939594,7379189301,0,0
4241,92,True,6.58,1.5,88,22479.1,162,-13.0,22995.743314474406,7379189301,0,0
4242,76,True,6.702,0.7000000000000001,80,22485.8,163,-13.0,23002.522025551338,7379189301,0,0
4243,78,True,7.06,0.0,81,22493.1,163,-12.8,23009.822025551337,7379189301,0,0
4244,82,True,6.906,0.0,82,22500.5,163,-13.0,23017.22202555134,7379189301,0,0
4245,89,True,7.086,-1.3,86,22507.9,162,-13.0,23024.465075922162,7379189301,0,0
4246,89,True,7.308,-1.3,89,22515.6,162,-13.0,23032.005721398018,7379189301,0,0
4247,83,True,7.562,-1.9,87,22523.6,162,-13.2,23039.71648568124,7379189301,0,0
4248,79,True,7.704,-2.4,86,22531.6,162,-13.4,23047.313449632882,7379189301,0,0
4249,79,True,7.864,-2.9,87,22539.8,162,-13.6,23055.000006825132,7379189301,0,0
4250,77,True,8.154,-3.4,85,22548.7,162,-13.8,23063.267367023847,7379189301,0,0
4251,68,True,8.392,-4.3,84,22557.6,162,-14.2,23071.39430556582,7379189301,0,0
4252,63,True,8.648,-4.7,88,22566.9,162,-14.6,23079.833851918393,7379189301,0,0
4253,60,True,9.006,-5.0,92,22576.7,162,-15.2,23088.68969444325,7379189301,0,0
4254,48,True,9.444,-5.2,87,22587.0,161,-15.6,23097.965095282594,7379189301,0,0
4255,42,True,9.824,-5.4,84,22597.8,161,-16.2,23107.65461236548,7379189301,0,0
4256,56,True,10.318,-6.3,88,22609.2,161,-16.8,23117.776188827596,7379189301,0,0
4257,60,True,10.778,-6.2,85,22620.8,161,-17.6,23128.08300556554,7379189301,0,0
4258,64,True,10.956,-6.6,74,22631.4,160,-18.4,23137.467089909413,7379189301,0,0
4259,43,True,11.136,-6.3,83,22642.7,160,-19.0,23147.49745441228,7379189301,0,0
4260,55,True,11.402,-6.1,82,22654.8,160,-19.8,23158.26851837593,7379189301,0,0
4261,68,True,11.794,-6.0,83,22668.2,160,-20.6,23170.202552363404,7379189301,0,0
4262,91,True,12.024,-6.2,86,22680.9,159,-21.4,23181.493227012044,7379189301,0,0
4263,87,True,12.888,-6.5,87,22695.9,159,-22.2,23194.785647875746,7379189301,0,0
4264,79,True,13.43,-6.4,89,22709.8,159,-23.2,23207.116835494842,7379189301,0,0
4265,78,True,13.786,-6.9,90,22723.7,158,-24.2,23219.37588029611,7379189301,0,0
4266,78,True,13.826,-6.5,91,22737.3,158,-25.0,23231.423161862916,7379189301,0,0
4267,78,True,13.964,-6.5,92,22750.7,157,-26.0,23243.296247526905,7379189301,0,0
4268,70,True,13.824,-6.4,86,22765.0,156,-26.8,23255.9746037204,7379189301,0,0
4269,51,True,13.852,-6.1,57,22779.1,156,-27.8,23268.526008835066,7379189301,0,0
4270,32,True,13.896,-6.1,29,22793.2,155,-28.6,23281.067249314063,7379189301,0,0
4271,0,True,13.906,-5.5,0,22806.8,153,-29.4,23293.26088502787,7379189301,0,0
4272,0,True,13.938,-5.3,0,22820.4,153,-30.2,23305.49440739151,7379189301,0,0
4273,0,True,13.762,-4.6,0,22833.8,151,-30.8,23317.67194335794,7379189301,0,0
4274,0,True,13.438,-3.9,0,22846.3,150,-31.4,23329.174114733603,7379189301,0,0
4275,0,True,13.148,-3.2,0,22858.9,148,-31.8,23340.933737507567,7379189301,0,0
4276,14,True,12.952,-2.8,39,22871.6,146,-32.2,23352.872970737222,7379189301,0,0
4277,56,True,12.81,-2.8,73,22884.4,144,-32.4,23364.895488050643,7379189301,0,0
4278,108,True,12.516,-2.5,80,22896.4,142,-32.8,23376.271828892903,7379189301,0,0
4279,158,True,12.378,-3.0,79,22908.2,141,-33.2,23387.32340006093,7379189301,0,0
4280,129,True,12.214,-2.6,78,22920.0,139,-33.4,23398.47290583504,7379189301,0,0
4281,123,True,11.954,-2.2,77,22931.3,138,-33.8,23409.27636806491,7379189301,0,0
4282,124,True,11.618,-2.2,76,22942.5,137,-34.0,23419.977459385453,7379189301,0,0
4283,137,True,11.6,-1.8,76,22954.4,136,-34.2,23431.491371929947,7379189301,0,0
4284,147,True,11.504,-1.8,76,22965.7,136,-34.4,23442.423516170973,7379189301,0,0
4285,151,True,11.394,-1.3,92,22977.0,134,-34.6,23453.476086878858,7379189301,0,0
4286,153,True,11.35,-0.9,104,22988.1,134,-34.8,23464.431998652894,7379189301,0,0
4287,183,True,11.296,-0.5,103,22999.0,132,-34.8,23475.285898832775,7379189301,0,0
4288,214,True,11.066,0.0,102,23009.7,131,-34.8,23485.985898832776,7379189301,0,0
4289,214,True,10.916,0.5,100,23020.3,130,-34.8,23496.65346754721,7379189301,0,0
4290,204,True,10.676,1.0,96,23030.4,130,-34.8,23506.956027156666,7379189301,0,0
4291,217,True,10.33,1.6,94,23039.8,130,-34.6,23516.70599286676,7379189301,0,0
4292,232,True,9.962,2.1,92,23048.8,131,-34.4,23526.23559674289,7379189301,0,0
4293,235,True,9.776,2.1,91,23058.6,131,-34.2,23536.605529157572,7379189301,0,0
4294,242,True,9.592,2.1,90,23068.2,132,-34.0,23546.75304251097,7379189301,0,0
4295,268,True,9.51,2.1,88,23077.9,134,-33.8,23557.01937374239,7379189301,0,0
4296,307,True,9.534,2.1,87,23087.4,134,-33.6,23567.08281858176,7379189301,0,0
4297,310,True,9.566,2.7,86,23096.6,135,-33.4,23577.049830054497,7379189301,0,0
4298,313,True,9.428,2.8,85,23105.8,136,-33.2,23587.042593761224,7379189301,0,0
4299,312,True,9.306,2.8,85,23114.8,137,-32.8,23596.834774106395,7379189301,0,0
4300,308,True,9.098,3.4,83,23123.4,139,-32.6,23606.394799965583,7379189301,0,0
4301,304,True,8.91,2.9,82,23132.0,140,-32.4,23615.77093891637,7379189301,0,0
4302,284,True,8.838,2.3,81,23140.8,140,-32.0,23625.155107836334,7379189301,0,0
4303,252,True,8.752,2.3,81,23149.5,142,-31.8,23634.43027082036,7379189301,0,0
4304,224,True,8.684,1.1,81,23158.2,142,-31.8,23643.336744372413,7379189301,0,0
4305,170,True,8.702,0.0,82,23166.9,144,-31.6,23652.036744372414,7379189301,0,0
4306,146,True,8.75,-0.5,84,23175.7,145,-31.6,23660.792725475865,7379189301,0,0
4307,125,True,8.908,-2.0,79,23185.4,145,-31.8,23670.10214314294,7379189301,0,0
4308,105,True,9.218,-3.4,72,23195.6,145,-32.0,23679.580448622448,7379189301,0,0
4309,0,True,9.642,-4.2,62,23206.4,146,-32.4,23689.45839497089,7379189301,0,0
4310,0,True,10.036,-5.6,53,23217.1,146,-33.0,23699.03752704849,7379189301,0,0
4311,0,True,10.408,-5.5,47,23227.8,146,-33.6,23708.63179280686,7379189301,0,0
4312,0,True,10.636,-5.0,41,23238.6,146,-34.4,23718.39095541574,7379189301,0,0
4313,1,True,10.922,-4.6,48,23250.2,146,-34.8,23728.937686296213,7379189301,0,0
4314,35,True,10.988,-3.3,65,23261.3,146,-35.2,23739.26384594454,7379189301,0,0
4315,43,True,10.876,-3.0,71,23271.5,146,-35.6,23748.819684360864,7379189301,0,0
4316,19,True,10.596,-2.0,48,23280.7,146,-35.8,23757.645175759288,7379189301,0,0
4317,14,True,10.414,-1.6,34,23290.6,146,-36.0,23767.275823487485,7379189301,0,0
4318,8,True,10.064,-1.6,20,23300.5,146,-36.0,23776.906471215687,7379189301,0,0
4319,3,True,9.69,-1.6,6,23309.8,146,-36.2,23785.946842639478,7379189301,0,0
4320,0,True,9.51,-2.2,0,23319.0,147,-36.4,23794.738983526142,7379189301,0,0
4321,0,True,9.514,-2.2,0,23328.3,147,-36.6,23803.630883607697,7379189301,0,0
4322,4,True,9.318,-2.2,9,23337.2,147,-36.8,23812.14033637392,7379189301,0,0
4323,21,True,9.25,-2.1,37,23346.8,147,-37.0,23821.32333001404,7379189301,0,0
4324,45,True,9.246,-2.1,65,23356.0,146,-37.2,23830.13426648791,7379189301,0,0
4325,84,True,9.31,-2.1,74,23365.6,144,-37.4,23839.330971935367,7379189301,0,0
4326,119,True,9.402,-2.0,78,23375.3,144,-37.6,23848.636109605446,7379189301,0,0
4327,156,True,9.568,-2.0,79,23385.1,143,-37.8,23858.041500650528,7379189301,0,0
4328,156,True,9.68,-1.5,80,23395.2,142,-38.0,23867.882590741363,7379189301,0,0
4329,157,True,9.816,-1.5,80,23405.1,142,-38.2,23877.527732176914,7379189301,0,0
4330,147,True,9.892,-1.0,79,23415.0,141,-38.2,23887.273109224374,7379189301,0,0
4331,132,True,9.866,-0.5,78,23424.7,140,-38.4,23896.92648545436,7379189301,0,0
4332,135,True,9.752,-0.5,77,23433.8,139,-38.4,23905.98068783302,7379189301,0,0
4333,137,True,9.6,0.5,76,23443.2,138,-38.4,23915.449414678667,7379189301,0,0
4334,134,True,9.436,0.6000000000000001,75,23452.3,137,-38.4,23924.61810769847,7379189301,0,0
4335,125,True,9.268,0.6000000000000001,74,23461.4,136,-38.2,23933.79173528525,7379189301,0,0
4336,118,True,9.048,1.2,72,23469.9,134,-38.2,23942.502045775378,7379189301,0,0
4337,120,True,8.842,0.6000000000000001,70,23478.0,132,-38.2,23950.67462633551,7379189301,0,0
4338,128,True,8.596,1.2,69,23486.2,131,-38.0,23959.08996289529,7379189301,0,0
4339,136,True,8.412,1.9,69,23494.3,129,-38.0,23967.587403567755,7379189301,0,0
4340,151,True,8.198,1.9,83,23502.4,129,-37.8,23976.103887868532,7379189301,0,0
4341,169,True,8.046,2.6,84,23510.1,130,-37.6,23984.42364941973,7379189301,0,0
4342,185,True,7.862,2.8,83,23517.3,130,-37.4,23992.238374494955,7379189301,0,0
4343,188,True,7.678,2.9,81,23524.6,131,-37.2,24000.187234966565,7379189301,0,0
4344,183,True,7.414,2.9,80,23531.4,131,-37.0,24007.594357000275,7379189301,0,0
4345,176,True,7.164,2.9,79,23538.2,132,-36.8,24015.02096213405,7379189301,0,0
4346,175,True,7.028,3.0,76,23545.3,133,-36.6,24022.78121682188,7379189301,0,0
4347,176,True,6.912,3.0,74,23551.9,133,-36.4,24030.00064001682,7379189301,0,0
4348,182,True,6.788,3.0,73,23558.5,133,-36.2,24037.23460204381,7379189301,0,0
4349,190,True,6.74,3.0,72,23565.1,133,-36.0,24044.471538174086,7379189301,0,0
4350,203,True,6.7059999999999995,3.1,71,23571.7,133,-35.8,24051.71147111073,7379189301,0,0
4351,202,True,6.592,3.0,71,23578.2,133,-35.6,24058.83875669358,7379189301,0,0
4352,201,True,6.558,3.0,71,23584.7,133,-35.4,24065.96020630017,7379189301,0,0
4353,199,True,6.588,3.0,71,23591.4,134,-35.2,24073.294852008872,7379189301,0,0
4354,201,True,6.614,3.0,71,23598.2,134,-35.0,24080.738970041584,7379189301,0,0
4355,204,True,6.63,3.0,71,23604.9,134,-34.8,24088.082537553833,7379189301,0,0
4356,207,True,6.646,3.0,71,23611.4,135,-34.6,24095.209823136684,7379189301,0,0
4357,203,True,6.626,2.3,71,23617.8,135,-34.4,24102.039367166297,7379189301,0,0
4358,190,True,6.62,2.3,82,23624.5,136,-34.2,24109.19403648659,7379189301,0,0
4359,168,True,6.532,2.4,90,23630.8,136,-34.2,24115.92632745648,7379189301,0,0
4360,172,True,6.44,2.4,89,23637.1,137,-34.0,24122.675905099433,7379189301,0,0
4361,176,True,6.368,3.2,88,23643.3,138,-33.8,24129.518850589302,7379189301,0,0
4362,180,True,6.292,3.2,86,23649.3,140,-33.6,24136.144120506353,7379189301,0,0
4363,186,True,6.204,3.3,85,23655.6,140,-33.4,24143.107168392344,7379189301,0,0
4364,191,True,6.184,3.3,84,23661.8,140,-33.2,24149.966208309466,7379189301,0,0
4365,196,True,6.146,3.3,85,23667.8,141,-33.0,24156.620218548964,7379189301,0,0
4366,195,True,6.064,3.4,85,23673.6,142,-32.8,24163.062162108123,7379189301,0,0
4367,189,True,6.034,3.4,85,23679.4,142,-32.6,24169.504105667285,7379189301,0,0
4368,178,True,5.96,3.5,84,23685.3,143,-32.4,24176.081233988152,7379189301,0,0
4369,174,True,5.91,3.4,83,23691.3,144,-32.2,24182.73524422765,7379189301,0,0
4370,173,True,5.732,3.3,82,23696.4,144,-32.0,24188.388347710075,7379189301,0,0
4371,179,True,5.914,3.3,82,23703.2,145,-31.8,24195.922109894225,7379189301,0,0
4372,188,True,5.958,3.2,83,23709.2,146,-31.6,24202.538259548954,7379189301,0,0
4373,206,True,5.9879999999999995,3.3,83,23715.3,146,-31.4,24209.29318769912,7379189301,0,0
4374,208,True,6.01,4.1,83,23721.4,147,-31.2,24216.254482935296,7379189301,0,0
4375,210,True,6.172,4.2,84,23727.3,147,-31.0,24222.99189523844,7379189301,0,0
4376,213,True,6.042,4.2,83,23733.4,148,-30.6,24229.980786555658,7379189301,0,0
4377,212,True,6.03,5.2,81,23739.4,148,-30.4,24237.124095583746,7379189301,0,0
4378,216,True,5.946,5.5,79,23745.0,148,-30.2,24243.86050543779,7379189301,0,0
4379,235,True,5.79,5.7,78,23750.3,149,-29.8,24250.294827579706,7379189301,0,0
4380,261,True,5.598,6.8,76,23755.3,149,-29.4,24256.649846309883,7379189301,0,0
4381,258,True,5.4,6.9,74,23760.4,150,-29.2,24263.140690897464,7379189301,0,0
4382,257,True,5.22,7.0,72,23765.5,150,-28.8,24269.66730996452,7379189301,0,0
4383,249,True,5.126,8.3,85,23770.7,150,-28.4,24276.691310208513,7379189301,0,0
4384,257,True,5.002,7.5,89,23775.3,152,-28.0,24282.69468263428,7379189301,0,0
4385,265,True,4.894,7.5,88,23779.8,152,-27.6,24288.588109734228,7379189301,0,0
4386,297,True,4.772,7.4,88,23784.3,152,-27.4,24294.440844193818,7379189301,0,0
4387,287,True,4.766,7.2,87,23789.3,152,-27.0,24300.900532934098,7379189301,0,0
4388,277,True,4.732,7.1,87,23794.3,153,-26.6,24307.32886476772,7379189301,0,0
4389,271,True,4.774,7.2,87,23799.2,154,-26.2,24313.649011417983,7379189301,0,0
4390,271,True,4.848,6.2,87,23804.0,154,-26.0,24319.591922576205,7379189301,0,0
4391,271,True,4.906,6.2,88,23808.8,154,-25.6,24325.534833734426,7379189301,0,0
4392,272,True,4.874,6.2,88,23813.7,155,-25.4,24331.59361196188,7379189301,0,0
4393,274,True,4.862,6.1,91,23818.6,156,-25.0,24337.652390189327,7379189301,0,0
4394,279,True,4.864,6.2,92,23823.5,156,-24.8,24343.71116841678,7379189301,0,0
4395,282,True,4.862,5.3,94,23828.3,156,-24.4,24349.43619253104,7379189301,0,0
4396,277,True,4.878,6.5,93,23833.2,157,-24.2,24355.587099016684,7379189301,0,0
4397,274,True,4.792,5.5,89,23837.6,157,-24.0,24360.889430473668,7379189301,0,0
4398,273,True,4.666,6.7,84,23841.9,158,-23.6,24366.335474889274,7379189301,0,0
4399,286,True,4.58,7.6,81,23846.4,159,-23.4,24372.24991177637,7379189301,0,0
4400,292,True,4.5440000000000005,6.3,82,23851.0,159,-23.0,24377.975815561873,7379189301,0,0
4401,295,True,4.574,7.2,82,23856.0,159,-22.6,24384.424944796832,7379189301,0,0
4402,293,True,4.662,6.1,82,23860.9,159,-22.4,24390.475860501323,7379189301,0,0
4403,290,True,4.786,6.2,83,23865.9,160,-22.0,24396.65828726403,7379189301,0,0
4404,287,True,4.836,6.2,83,23870.6,160,-21.8,24402.469768420968,7379189301,0,0
4405,286,True,4.886,6.0,85,23875.5,161,-21.4,24408.490020285903,7379189301,0,0
4406,285,True,4.878,5.6,86,23880.4,161,-21.2,24414.407974573904,7379189301,0,0
4407,288,True,5.0,5.2,88,23885.9,161,-20.8,24420.961926982796,7379189301,0,0
4408,293,True,5.236,5.0,91,23892.1,161,-20.6,24428.2736036957,7379189301,0,0
4409,292,True,5.558,4.0,92,23898.4,162,-20.2,24435.427265024173,7379189301,0,0
4410,290,True,5.814,3.9,93,23904.5,162,-20.0,24442.329199940188,7379189301,0,0
4411,284,True,6.1,3.1,86,23910.9,162,-19.8,24449.34974096966,7379189301,0,0
4412,295,True,6.35,2.9,88,23917.7,162,-19.6,24456.77921126521,7379189301,0,0
4413,305,True,6.51,2.1,91,23924.6,163,-19.4,24464.0949721625,7379189301,0,0
4414,302,True,6.664,2.1,94,23931.7,163,-19.2,24471.611677772173,7379189301,0,0
4415,288,True,6.862,2.1,92,23938.8,163,-19.2,24479.11977597755,7379189301,0,0
4416,280,True,7.032,2.0,86,23946.1,163,-19.0,24486.82897125523,7379189301,0,0
4417,283,True,7.148,2.7,88,23953.4,164,-18.8,24494.724500528475,7379189301,0,0
4418,289,True,7.2780000000000005,2.0,91,23961.0,164,-18.6,24502.734331266376,7379189301,0,0
4419,278,True,7.41,2.0,91,23968.8,164,-18.4,24510.948944887066,7379189301,0,0
4420,232,True,7.478,2.0,92,23976.2,165,-18.4,24518.749914025288,7379189301,0,0
4421,197,True,7.536,1.4,90,23983.8,165,-18.2,24526.580006976787,7379189301,0,0
4422,163,True,7.51,2.1,89,23991.0,165,-18.0,24534.196012393026,7379189301,0,0
4423,117,True,7.418,2.1,86,23998.1,165,-18.0,24541.723824330817,7379189301,0,0
4424,98,True,7.224,2.2,84,24004.9,165,-17.8,24548.944584967892,7379189301,0,0
4425,100,True,7.1,2.2,82,24011.7,165,-17.6,24556.172156042343,7379189301,0,0
4426,115,True,6.932,2.2,81,24018.4,166,-17.4,24563.29343930688,7379189301,0,0
4427,130,True,6.832,2.2,80,24025.2,166,-17.4,24570.51872354329,7379189301,0,0
4428,137,True,6.7780000000000005,2.2,80,24032.0,166,-17.2,24577.74629461774,7379189301,0,0
4429,136,True,6.798,2.2,79,24038.9,166,-17.0,24585.0872188077,7379189301,0,0
4430,140,True,6.744,2.2,79,24045.5,166,-16.8,24592.11125883524,7379189301,0,0
4431,146,True,6.7219999999999995,2.3,79,24052.0,165,-16.8,24599.035731802796,7379189301,0,0
4432,151,True,6.7,1.5,79,24058.7,165,-16.6,24605.967234653373,7379189301,0,0
4433,152,True,6.662,2.2,79,24065.3,164,-16.4,24612.988988226378,7379189301,0,0
4434,149,True,6.658,2.2,79,24072.2,164,-16.4,24620.32991241634,7379189301,0,0
4435,160,True,6.672,2.2,79,24078.8,164,-16.2,24627.34714389037,7379189301,0,0
4436,164,True,6.688,2.3,79,24085.5,163,-16.0,24634.479947316464,7379189301,0,0
4437,166,True,6.736,2.3,79,24092.3,163,-15.8,24641.72401134406,7379189301,0,0
4438,168,True,6.7,2.3,80,24098.8,162,-15.8,24648.650805008245,7379189301,0,0
4439,167,True,6.61,1.5,80,24105.2,162,-15.6,24655.27909980526,7379189301,0,0
4440,165,True,6.586,2.2,80,24111.8,162,-15.4,24662.3031398328,7379189301,0,0
4441,166,True,6.596,1.5,80,24118.5,162,-15.4,24669.22601307704,7379189301,0,0
4442,181,True,6.632,1.4,81,24125.5,161,-15.2,24676.455521597,7379189301,0,0
4443,189,True,6.746,2.1,82,24132.5,161,-15.2,24683.87730801454,7379189301,0,0
4444,195,True,6.84,1.4,83,24139.4,160,-15.0,24690.999270961845,7379189301,0,0
4445,197,True,6.938,2.1,83,24146.4,160,-14.8,24698.41663065786,7379189301,0,0
4446,199,True,7.014,2.1,83,24153.5,160,-14.8,24705.93552613717,7379189301,0,0
4447,209,True,7.016,2.1,84,24160.6,159,-14.6,24713.450057244703,7379189301,0,0
4448,227,True,7.044,2.8,84,24167.7,159,-14.4,24721.172789943095,7379189301,0,0
4449,231,True,7.096,2.8,85,24174.9,159,-14.2,24729.007096372312,7379189301,0,0
4450,233,True,7.098,2.8,85,24181.9,159,-14.0,24736.621058187626,7379189301,0,0
4451,237,True,7.076,2.8,85,24188.9,159,-13.8,24744.23502000294,7379189301,0,0
4452,239,True,7.11,2.8,86,24196.1,159,-13.6,24752.06374040576,7379189301,0,0
4453,242,True,7.112,2.8,86,24203.3,159,-13.4,24759.884164176245,7379189301,0,0
4454,245,True,7.104,2.8,86,24210.4,159,-13.2,24767.60142702034,7379189301,0,0
4455,248,True,7.144,2.8,86,24217.7,159,-13.0,24775.536077550183,7379189301,0,0
4456,249,True,7.166,2.8,87,24224.7,159,-12.8,24783.147333497374,7379189301,0,0
